#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       10303    -6.58263     -6.5832 4.49616e-05
       10304    -6.58297     -6.5832 4.49572e-05
       10305    -6.58234     -6.5832 4.49529e-05
       10306    -6.58172     -6.5832 4.49488e-05
       10307    -6.58206     -6.5832 4.49446e-05
       10308    -6.58208     -6.5832 4.49403e-05
       10309    -6.58178     -6.5832 4.49362e-05
       10310    -6.58213     -6.5832  4.4932e-05
       10311    -6.58183     -6.5832 4.49278e-05
       10312    -6.58153     -6.5832 4.49237e-05
       10313    -6.58123     -6.5832 4.49198e-05
       10314    -6.58158     -6.5832 4.49157e-05
       10315    -6.58225     -6.5832 4.49114e-05
       10316    -6.58293     -6.5832 4.49071e-05
       10317    -6.58328     -6.5832 4.49027e-05
       10318    -6.58298     -6.5832 4.48984e-05
       10319    -6.58236     -6.5832 4.48941e-05
       10320    -6.58174     -6.5832   4.489e-05
       10321    -6.58177     -6.5832 4.48859e-05
       10322    -6.58179     -6.5832 4.48817e-05
       10323    -6.58279     -6.5832 4.48774e-05
       10324    -6.58218     -6.5832 4.48731e-05
       10325    -6.58188     -6.5832  4.4869e-05
       10326    -6.58256     -6.5832 4.48647e-05
       10327    -6.58259     -6.5832 4.48604e-05
       10328    -6.58229     -6.5832 4.48561e-05
       10329    -6.58167     -6.5832  4.4852e-05
       10330    -6.58105     -6.5832 4.48482e-05
       10331    -6.58108     -6.5832 4.48443e-05
       10332    -6.58143     -6.5832 4.48403e-05
       10333    -6.58178     -6.5832 4.48361e-05
       10334    -6.58149     -6.5832 4.48321e-05
       10335    -6.58152     -6.5832 4.48281e-05
       10336    -6.58219     -6.5832 4.48238e-05
       10337     -6.5819     -6.5832 4.48197e-05
       10338    -6.58192     -6.5832 4.48155e-05
       10339    -6.58162     -6.5832 4.48114e-05
       10340    -6.58165     -6.5832 4.48073e-05
       10341      -6.582     -6.5832 4.48032e-05
       10342    -6.58235     -6.5832 4.47989e-05
       10343    -6.58269     -6.5832 4.47946e-05
       10344    -6.58207     -6.5832 4.47904e-05
       10345    -6.58177     -6.5832 4.47863e-05
       10346    -6.58179     -6.5832 4.47822e-05
       10347    -6.58213     -6.5832  4.4778e-05
       10348    -6.58215     -6.5832 4.47737e-05
       10349    -6.58217     -6.5832 4.47695e-05
       10350    -6.58154     -6.5832 4.47655e-05
       10351    -6.58123    -6.58319 4.47616e-05
       10352    -6.58125    -6.58319 4.47576e-05
       10353    -6.58158    -6.58319 4.47536e-05
       10354     -6.5816    -6.58319 4.47495e-05
       10355    -6.58161    -6.58319 4.47455e-05
       10356     -6.5813    -6.58319 4.47415e-05
       10357    -6.58131    -6.58319 4.47376e-05
       10358    -6.58196    -6.58319 4.47334e-05
       10359    -6.58197    -6.58319 4.47292e-05
       10360    -6.58327    -6.58319 4.47249e-05
       10361    -6.58296    -6.58319 4.47206e-05
       10362    -6.58328    -6.58319 4.47163e-05
       10363    -6.58296    -6.58319  4.4712e-05
       10364    -6.58296    -6.58319 4.47077e-05
       10365    -6.58296    -6.58319 4.47034e-05
       10366    -6.58329    -6.58319 4.46991e-05
       10367    -6.58296    -6.58319 4.46948e-05
       10368    -6.58296    -6.58319 4.46905e-05
       10369    -6.58295    -6.58319 4.46861e-05
       10370    -6.58295    -6.58319 4.46818e-05
       10371    -6.58294    -6.58319 4.46775e-05
       10372    -6.58293    -6.58319 4.46732e-05
       10373    -6.58325    -6.58319 4.46689e-05
       10374    -6.58324    -6.58319 4.46646e-05
       10375    -6.58323    -6.58319 4.46603e-05
       10376    -6.58289    -6.58319  4.4656e-05
       10377    -6.58352    -6.58319 4.46517e-05
       10378    -6.58319    -6.58319 4.46474e-05
       10379     -6.5835    -6.58319 4.46431e-05
       10380    -6.58316    -6.58319 4.46388e-05
       10381    -6.58346    -6.58319 4.46346e-05
       10382    -6.58345    -6.58319 4.46303e-05
       10383    -6.58278    -6.58319  4.4626e-05
       10384    -6.58244    -6.58319 4.46217e-05
       10385    -6.58177    -6.58319 4.46177e-05
       10386    -6.58176    -6.58319 4.46136e-05
       10387    -6.58174    -6.58319 4.46095e-05
       10388    -6.58236    -6.58319 4.46053e-05
       10389    -6.58234    -6.58319 4.46011e-05
       10390    -6.58329    -6.58319 4.45968e-05
       10391     -6.5836    -6.58319 4.45925e-05
       10392    -6.58325    -6.58319 4.45882e-05
       10393    -6.58291    -6.58319 4.45839e-05
       10394    -6.58256    -6.58319 4.45797e-05
       10395    -6.58254    -6.58319 4.45754e-05
       10396    -6.58252    -6.58319 4.45712e-05
       10397    -6.58217    -6.58319  4.4567e-05
       10398    -6.58215    -6.58319 4.45628e-05
       10399    -6.58245    -6.58319 4.45586e-05
       10400    -6.58308    -6.58319 4.45543e-05
       10401    -6.58338    -6.58319   4.455e-05
       10402    -6.58336    -6.58319 4.45458e-05
       10403    -6.58334    -6.58319 4.45415e-05
       10404    -6.58364    -6.58319 4.45372e-05
       10405    -6.58395    -6.58319  4.4533e-05
       10406    -6.58361    -6.58319 4.45287e-05
       10407    -6.58326    -6.58319 4.45245e-05
       10408    -6.58324    -6.58319 4.45202e-05
       10409    -6.58323    -6.58319 4.45159e-05
       10410    -6.58386    -6.58319 4.45117e-05
       10411    -6.58416    -6.58319 4.45075e-05
       10412    -6.58415    -6.58319 4.45033e-05
       10413    -6.58413    -6.58319 4.44991e-05
       10414    -6.58379    -6.58319 4.44949e-05
       10415     -6.5841    -6.58319 4.44907e-05
       10416    -6.58409    -6.58319 4.44865e-05
       10417    -6.58408    -6.58319 4.44823e-05
       10418    -6.58309    -6.58319 4.44781e-05
       10419    -6.58308    -6.58319 4.44738e-05
       10420     -6.5834    -6.58319 4.44695e-05
       10421    -6.58306    -6.58319 4.44653e-05
       10422    -6.58305    -6.58319  4.4461e-05
       10423    -6.58208    -6.58319 4.44569e-05
       10424    -6.58239    -6.58319 4.44527e-05
       10425    -6.58239    -6.58319 4.44485e-05
       10426    -6.58271    -6.58319 4.44442e-05
       10427    -6.58205    -6.58319 4.44401e-05
       10428    -6.58205    -6.58319  4.4436e-05
       10429    -6.58237    -6.58319 4.44318e-05
       10430    -6.58237    -6.58319 4.44276e-05
       10431    -6.58237    -6.58319 4.44234e-05
       10432    -6.58237    -6.58319 4.44192e-05
       10433    -6.58334    -6.58319  4.4415e-05
       10434    -6.58302    -6.58319 4.44107e-05
       10435    -6.58237    -6.58319 4.44065e-05
       10436    -6.58238    -6.58319 4.44023e-05
       10437    -6.58238    -6.58319 4.43982e-05
       10438    -6.58238    -6.58319  4.4394e-05
       10439    -6.58206    -6.58319 4.43898e-05
       10440    -6.58207    -6.58319 4.43857e-05
       10441    -6.58175    -6.58319 4.43817e-05
       10442    -6.58176    -6.58319 4.43776e-05
       10443    -6.58274    -6.58319 4.43734e-05
       10444     -6.5821    -6.58319 4.43693e-05
       10445    -6.58275    -6.58319 4.43651e-05
       10446    -6.58276    -6.58319 4.43608e-05
       10447    -6.58309    -6.58319 4.43566e-05
       10448    -6.58278    -6.58319 4.43524e-05
       10449    -6.58344    -6.58319 4.43481e-05
       10450    -6.58377    -6.58319 4.43439e-05
       10451     -6.5841    -6.58319 4.43398e-05
       10452    -6.58411    -6.58319 4.43356e-05
       10453    -6.58412    -6.58319 4.43315e-05
       10454    -6.58413    -6.58319 4.43273e-05
       10455    -6.58382    -6.58319 4.43231e-05
       10456    -6.58318    -6.58319 4.43189e-05
       10457    -6.58319    -6.58319 4.43146e-05
       10458    -6.58255    -6.58319 4.43104e-05
       10459    -6.58288    -6.58319 4.43062e-05
       10460    -6.58257    -6.58319  4.4302e-05
       10461    -6.58258    -6.58319 4.42978e-05
       10462    -6.58259    -6.58319 4.42936e-05
       10463    -6.58292    -6.58319 4.42894e-05
       10464     -6.5826    -6.58319 4.42852e-05
       10465    -6.58358    -6.58319  4.4281e-05
       10466    -6.58327    -6.58319 4.42767e-05
       10467    -6.58328    -6.58319 4.42725e-05
       10468    -6.58328    -6.58319 4.42683e-05
       10469    -6.58426    -6.58319 4.42642e-05
       10470    -6.58492    -6.58319 4.42603e-05
       10471    -6.58492    -6.58319 4.42563e-05
       10472     -6.5846    -6.58319 4.42523e-05
       10473    -6.58461    -6.58319 4.42483e-05
       10474    -6.58526    -6.58319 4.42445e-05
       10475    -6.58527    -6.58319 4.42407e-05
       10476    -6.58527    -6.58319  4.4237e-05
       10477    -6.58463    -6.58319 4.42329e-05
       10478    -6.58463    -6.58319 4.42289e-05
       10479    -6.58463    -6.58319 4.42249e-05
       10480    -6.58496    -6.58319  4.4221e-05
       10481    -6.58496    -6.58319 4.42171e-05
       10482    -6.58496    -6.58319 4.42132e-05
       10483    -6.58528    -6.58319 4.42095e-05
       10484    -6.58528    -6.58319 4.42057e-05
       10485    -6.58625    -6.58319 4.42024e-05
       10486    -6.58593    -6.58319  4.4199e-05
       10487    -6.58625    -6.58319 4.41957e-05
       10488    -6.58527     -6.5832  4.4192e-05
       10489    -6.58559     -6.5832 4.41883e-05
       10490    -6.58559     -6.5832 4.41847e-05
       10491    -6.58591     -6.5832 4.41813e-05
       10492    -6.58526     -6.5832 4.41775e-05
       10493    -6.58525     -6.5832 4.41737e-05
       10494    -6.58589     -6.5832 4.41702e-05
       10495    -6.58621     -6.5832  4.4167e-05
       10496    -6.58652     -6.5832 4.41639e-05
       10497    -6.58652     -6.5832 4.41608e-05
       10498    -6.58716     -6.5832 4.41582e-05
       10499    -6.58747     -6.5832 4.41559e-05
       10500    -6.58779     -6.5832 4.41539e-05
       10501    -6.58778     -6.5832 4.41518e-05
       10502    -6.58744     -6.5832 4.41495e-05
       10503    -6.58711     -6.5832 4.41468e-05
       10504    -6.58742     -6.5832 4.41444e-05
       10505    -6.58741     -6.5832 4.41421e-05
       10506    -6.58643     -6.5832 4.41389e-05
       10507    -6.58642     -6.5832 4.41358e-05
       10508    -6.58576     -6.5832 4.41323e-05
       10509    -6.58575     -6.5832 4.41287e-05
       10510    -6.58606     -6.5832 4.41254e-05
       10511    -6.58638     -6.5832 4.41222e-05
       10512    -6.58669     -6.5832 4.41193e-05
       10513    -6.58636     -6.5832 4.41161e-05
       10514     -6.5857     -6.5832 4.41125e-05
       10515    -6.58568     -6.5832  4.4109e-05
       10516      -6.586     -6.5832 4.41056e-05
       10517    -6.58566     -6.5832  4.4102e-05
       10518    -6.58533     -6.5832 4.40983e-05
       10519    -6.58434     -6.5832 4.40942e-05
       10520    -6.58433     -6.5832 4.40901e-05
       10521    -6.58464     -6.5832 4.40862e-05
       10522    -6.58463     -6.5832 4.40822e-05
       10523    -6.58462     -6.5832 4.40782e-05
       10524    -6.58526     -6.5832 4.40744e-05
       10525    -6.58525    -6.58321 4.40707e-05
       10526    -6.58524    -6.58321 4.40669e-05
       10527    -6.58523    -6.58321 4.40632e-05
       10528    -6.58555    -6.58321 4.40595e-05
       10529    -6.58522    -6.58321 4.40558e-05
       10530    -6.58521    -6.58321  4.4052e-05
       10531    -6.58552    -6.58321 4.40484e-05
       10532    -6.58519    -6.58321 4.40446e-05
       10533    -6.58583    -6.58321 4.40411e-05
       10534    -6.58583    -6.58321 4.40376e-05
       10535    -6.58679    -6.58321 4.40348e-05
       10536    -6.58647    -6.58321 4.40317e-05
       10537    -6.58646    -6.58321 4.40286e-05
       10538    -6.58646    -6.58321 4.40255e-05
       10539     -6.5871    -6.58321 4.40228e-05
       10540    -6.58742    -6.58321 4.40205e-05
       10541    -6.58807    -6.58321 4.40187e-05
       10542    -6.58807    -6.58321  4.4017e-05
       10543    -6.58775    -6.58321 4.40149e-05
       10544    -6.58807    -6.58321 4.40131e-05
       10545    -6.58872    -6.58321 4.40121e-05
       10546    -6.58872    -6.58321  4.4011e-05
       10547    -6.58775    -6.58321 4.40089e-05
       10548    -6.58808    -6.58321 4.40072e-05
       10549    -6.58743    -6.58321 4.40048e-05
       10550    -6.58744    -6.58321 4.40025e-05
       10551    -6.58776    -6.58321 4.40004e-05
       10552    -6.58777    -6.58321 4.39983e-05
       10553     -6.5881    -6.58321 4.39966e-05
       10554     -6.5881    -6.58322 4.39949e-05
       10555    -6.58778    -6.58322 4.39928e-05
       10556    -6.58747    -6.58322 4.39905e-05
       10557    -6.58747    -6.58322 4.39882e-05
       10558    -6.58748    -6.58322 4.39859e-05
       10559    -6.58749    -6.58322 4.39836e-05
       10560    -6.58685    -6.58322 4.39808e-05
       10561    -6.58654    -6.58322 4.39777e-05
       10562    -6.58655    -6.58322 4.39747e-05
       10563    -6.58623    -6.58322 4.39714e-05
       10564    -6.58592    -6.58322  4.3968e-05
       10565    -6.58561    -6.58322 4.39644e-05
       10566    -6.58562    -6.58322 4.39609e-05
       10567    -6.58563    -6.58322 4.39573e-05
       10568    -6.58596    -6.58322 4.39539e-05
       10569    -6.58597    -6.58322 4.39505e-05
       10570    -6.58663    -6.58322 4.39476e-05
       10571    -6.58664    -6.58322 4.39446e-05
       10572    -6.58633    -6.58322 4.39414e-05
       10573    -6.58602    -6.58322 4.39381e-05
       10574    -6.58636    -6.58322 4.39349e-05
       10575    -6.58669    -6.58322  4.3932e-05
       10576    -6.58638    -6.58322 4.39288e-05
       10577    -6.58672    -6.58322 4.39259e-05
       10578    -6.58738    -6.58322 4.39235e-05
       10579    -6.58706    -6.58322 4.39209e-05
       10580    -6.58708    -6.58322 4.39182e-05
       10581    -6.58676    -6.58322 4.39154e-05
       10582    -6.58548    -6.58322 4.39117e-05
       10583    -6.58517    -6.58322  4.3908e-05
       10584    -6.58485    -6.58322 4.39041e-05
       10585    -6.58422    -6.58322    4.39e-05
       10586    -6.58455    -6.58322 4.38961e-05
       10587    -6.58456    -6.58322 4.38921e-05
       10588    -6.58457    -6.58323 4.38881e-05
       10589    -6.58393    -6.58323  4.3884e-05
       10590    -6.58393    -6.58323 4.38799e-05
       10591    -6.58427    -6.58323 4.38759e-05
       10592     -6.5846    -6.58323  4.3872e-05
       10593    -6.58395    -6.58323 4.38679e-05
       10594    -6.58396    -6.58323 4.38638e-05
       10595    -6.58364    -6.58323 4.38597e-05
       10596    -6.58365    -6.58323 4.38555e-05
       10597    -6.58333    -6.58323 4.38514e-05
       10598    -6.58268    -6.58323 4.38473e-05
       10599    -6.58301    -6.58323 4.38432e-05
       10600    -6.58301    -6.58323  4.3839e-05
       10601    -6.58333    -6.58323 4.38349e-05
       10602    -6.58398    -6.58323 4.38308e-05
       10603    -6.58398    -6.58323 4.38268e-05
       10604    -6.58463    -6.58323 4.38228e-05
       10605    -6.58495    -6.58323  4.3819e-05
       10606    -6.58462    -6.58323 4.38151e-05
       10607    -6.58462    -6.58323 4.38111e-05
       10608    -6.58494    -6.58323 4.38073e-05
       10609    -6.58396    -6.58323 4.38032e-05
       10610    -6.58363    -6.58323 4.37991e-05
       10611    -6.58363    -6.58323  4.3795e-05
       10612     -6.5833    -6.58323 4.37909e-05
       10613    -6.58264    -6.58323 4.37868e-05
       10614    -6.58296    -6.58323 4.37827e-05
       10615    -6.58295    -6.58323 4.37785e-05
       10616    -6.58294    -6.58323 4.37744e-05
       10617    -6.58293    -6.58323 4.37703e-05
       10618    -6.58227    -6.58323 4.37663e-05
       10619    -6.58258    -6.58323 4.37622e-05
       10620    -6.58354    -6.58323 4.37581e-05
       10621    -6.58385    -6.58323  4.3754e-05
       10622    -6.58384    -6.58323 4.37499e-05
       10623    -6.58415    -6.58323 4.37459e-05
       10624    -6.58317    -6.58323 4.37418e-05
       10625    -6.58283    -6.58323 4.37377e-05
       10626    -6.58314    -6.58323 4.37336e-05
       10627    -6.58345    -6.58323 4.37294e-05
       10628    -6.58375    -6.58323 4.37254e-05
       10629    -6.58374    -6.58323 4.37213e-05
       10630    -6.58372    -6.58323 4.37172e-05
       10631     -6.5837    -6.58323 4.37131e-05
       10632    -6.58369    -6.58323  4.3709e-05
       10633      -6.584    -6.58323  4.3705e-05
       10634    -6.58366    -6.58323 4.37009e-05
       10635    -6.58364    -6.58323 4.36968e-05
       10636    -6.58362    -6.58323 4.36927e-05
       10637    -6.58393    -6.58323 4.36886e-05
       10638    -6.58359    -6.58323 4.36845e-05
       10639    -6.58357    -6.58323 4.36804e-05
       10640    -6.58356    -6.58323 4.36763e-05
       10641    -6.58289    -6.58323 4.36722e-05
       10642    -6.58256    -6.58323 4.36682e-05
       10643    -6.58254    -6.58323 4.36641e-05
       10644    -6.58285    -6.58323   4.366e-05
       10645    -6.58251    -6.58323  4.3656e-05
       10646    -6.58185    -6.58323 4.36521e-05
       10647    -6.58248    -6.58323  4.3648e-05
       10648    -6.58247    -6.58323  4.3644e-05
       10649     -6.5831    -6.58323 4.36399e-05
       10650    -6.58342    -6.58323 4.36358e-05
       10651    -6.58405    -6.58323 4.36318e-05
       10652    -6.58404    -6.58323 4.36278e-05
       10653    -6.58436    -6.58323 4.36238e-05
       10654    -6.58435    -6.58323 4.36198e-05
       10655    -6.58369    -6.58323 4.36157e-05
       10656    -6.58368    -6.58323 4.36117e-05
       10657    -6.58335    -6.58323 4.36076e-05
       10658    -6.58334    -6.58323 4.36035e-05
       10659    -6.58269    -6.58323 4.35994e-05
       10660    -6.58236    -6.58323 4.35954e-05
       10661    -6.58203    -6.58323 4.35915e-05
       10662    -6.58202    -6.58323 4.35875e-05
       10663    -6.58202    -6.58323 4.35836e-05
       10664    -6.58234    -6.58323 4.35796e-05
       10665    -6.58298    -6.58323 4.35755e-05
       10666    -6.58266    -6.58323 4.35715e-05
       10667    -6.58201    -6.58323 4.35675e-05
       10668    -6.58169    -6.58323 4.35637e-05
       10669    -6.58168    -6.58323 4.35598e-05
       10670    -6.58169    -6.58323  4.3556e-05
       10671    -6.58169    -6.58323 4.35521e-05
       10672    -6.58201    -6.58323 4.35482e-05
       10673    -6.58202    -6.58323 4.35443e-05
       10674     -6.5817    -6.58323 4.35404e-05
       10675     -6.5817    -6.58323 4.35366e-05
       10676    -6.58203    -6.58323 4.35327e-05
       10677    -6.58139    -6.58322 4.35289e-05
       10678     -6.5801    -6.58322 4.35258e-05
       10679    -6.58011    -6.58322 4.35227e-05
       10680    -6.58011    -6.58322 4.35196e-05
       10681    -6.58012    -6.58322 4.35165e-05
       10682    -6.57948    -6.58322 4.35139e-05
       10683    -6.57949    -6.58322 4.35112e-05
       10684    -6.58015    -6.58322 4.35081e-05
       10685    -6.57984    -6.58322 4.35052e-05
       10686    -6.57985    -6.58322 4.35022e-05
       10687    -6.57986    -6.58322 4.34993e-05
       10688    -6.57987    -6.58322 4.34964e-05
       10689    -6.57956    -6.58322 4.34936e-05
       10690    -6.58022    -6.58322 4.34905e-05
       10691    -6.58023    -6.58322 4.34873e-05
       10692    -6.58057    -6.58322 4.34839e-05
       10693    -6.58059    -6.58322 4.34806e-05
       10694    -6.58092    -6.58322  4.3477e-05
       10695    -6.58126    -6.58322 4.34734e-05
       10696    -6.58128    -6.58322 4.34697e-05
       10697    -6.58129    -6.58322  4.3466e-05
       10698    -6.58163    -6.58322 4.34622e-05
       10699    -6.58133    -6.58322 4.34585e-05
       10700    -6.58167    -6.58322 4.34546e-05
       10701    -6.58168    -6.58322 4.34508e-05
       10702    -6.58138    -6.58322 4.34471e-05
       10703    -6.58139    -6.58322 4.34434e-05
       10704    -6.58206    -6.58322 4.34395e-05
       10705    -6.58273    -6.58322 4.34354e-05
       10706    -6.58307    -6.58322 4.34314e-05
       10707    -6.58341    -6.58322 4.34273e-05
       10708    -6.58408    -6.58322 4.34233e-05
       10709     -6.5841    -6.58322 4.34194e-05
       10710    -6.58379    -6.58322 4.34153e-05
       10711    -6.58413    -6.58322 4.34114e-05
       10712    -6.58448    -6.58322 4.34075e-05
       10713    -6.58417    -6.58322 4.34035e-05
       10714    -6.58387    -6.58322 4.33995e-05
       10715    -6.58356    -6.58322 4.33955e-05
       10716    -6.58294    -6.58322 4.33914e-05
       10717    -6.58328    -6.58322 4.33874e-05
       10718     -6.5833    -6.58322 4.33833e-05
       10719    -6.58332    -6.58322 4.33793e-05
       10720    -6.58334    -6.58322 4.33752e-05
       10721    -6.58466    -6.58322 4.33714e-05
       10722    -6.58435    -6.58322 4.33675e-05
       10723    -6.58437    -6.58322 4.33636e-05
       10724    -6.58439    -6.58322 4.33597e-05
       10725    -6.58441    -6.58322 4.33558e-05
       10726    -6.58443    -6.58322 4.33519e-05
       10727    -6.58477    -6.58322 4.33481e-05
       10728    -6.58414    -6.58322 4.33441e-05
       10729    -6.58416    -6.58322 4.33402e-05
       10730     -6.5845    -6.58322 4.33363e-05
       10731     -6.5829    -6.58322 4.33323e-05
       10732    -6.58325    -6.58322 4.33282e-05
       10733    -6.58326    -6.58322 4.33242e-05
       10734    -6.58393    -6.58322 4.33202e-05
       10735    -6.58394    -6.58322 4.33162e-05
       10736    -6.58428    -6.58322 4.33123e-05
       10737    -6.58397    -6.58322 4.33083e-05
       10738    -6.58431    -6.58322 4.33044e-05
       10739      -6.584    -6.58322 4.33004e-05
       10740    -6.58369    -6.58322 4.32964e-05
       10741    -6.58371    -6.58322 4.32924e-05
       10742    -6.58372    -6.58322 4.32884e-05
       10743    -6.58373    -6.58322 4.32844e-05
       10744    -6.58407    -6.58322 4.32805e-05
       10745    -6.58408    -6.58322 4.32765e-05
       10746    -6.58376    -6.58322 4.32725e-05
       10747    -6.58377    -6.58322 4.32685e-05
       10748    -6.58346    -6.58322 4.32645e-05
       10749    -6.58314    -6.58322 4.32605e-05
       10750    -6.58315    -6.58322 4.32564e-05
       10751    -6.58315    -6.58322 4.32524e-05
       10752    -6.58316    -6.58322 4.32484e-05
       10753    -6.58316    -6.58322 4.32444e-05
       10754    -6.58284    -6.58322 4.32404e-05
       10755    -6.58317    -6.58322 4.32363e-05
       10756    -6.58284    -6.58322 4.32323e-05
       10757     -6.5822    -6.58322 4.32284e-05
       10758    -6.58252    -6.58322 4.32245e-05
       10759    -6.58284    -6.58322 4.32204e-05
       10760    -6.58349    -6.58322 4.32164e-05
       10761    -6.58283    -6.58322 4.32124e-05
       10762    -6.58283    -6.58322 4.32084e-05
       10763    -6.58315    -6.58322 4.32044e-05
       10764    -6.58314    -6.58322 4.32004e-05
       10765    -6.58313    -6.58322 4.31964e-05
       10766    -6.58345    -6.58322 4.31924e-05
       10767    -6.58344    -6.58322 4.31884e-05
       10768    -6.58246    -6.58322 4.31844e-05
       10769    -6.58309    -6.58322 4.31804e-05
       10770    -6.58276    -6.58322 4.31764e-05
       10771    -6.58339    -6.58322 4.31724e-05
       10772     -6.5837    -6.58322 4.31684e-05
       10773    -6.58369    -6.58322 4.31645e-05
       10774    -6.58302    -6.58322 4.31605e-05
       10775      -6.583    -6.58322 4.31565e-05
       10776    -6.58331    -6.58322 4.31525e-05
       10777    -6.58329    -6.58322 4.31485e-05
       10778    -6.58262    -6.58322 4.31445e-05
       10779     -6.5826    -6.58322 4.31405e-05
       10780    -6.58291    -6.58322 4.31365e-05
       10781    -6.58288    -6.58322 4.31325e-05
       10782    -6.58221    -6.58322 4.31286e-05
       10783    -6.58284    -6.58322 4.31247e-05
       10784    -6.58249    -6.58322 4.31207e-05
       10785    -6.58246    -6.58322 4.31168e-05
       10786    -6.58308    -6.58322 4.31128e-05
       10787    -6.58338    -6.58322 4.31088e-05
       10788    -6.58368    -6.58322 4.31048e-05
       10789    -6.58365    -6.58322 4.31008e-05
       10790    -6.58362    -6.58322 4.30968e-05
       10791    -6.58327    -6.58322 4.30929e-05
       10792    -6.58259    -6.58322 4.30889e-05
       10793    -6.58224    -6.58322  4.3085e-05
       10794    -6.58188    -6.58322 4.30812e-05
       10795    -6.58121    -6.58322 4.30776e-05
       10796    -6.58118    -6.58322  4.3074e-05
       10797    -6.58147    -6.58322 4.30703e-05
       10798    -6.58079    -6.58322 4.30669e-05
       10799    -6.58076    -6.58322 4.30636e-05
       10800     -6.5804    -6.58322 4.30604e-05
       10801    -6.58037    -6.58322 4.30572e-05
       10802    -6.58034    -6.58322  4.3054e-05
       10803    -6.57998    -6.58322 4.30511e-05
       10804    -6.58059    -6.58322 4.30478e-05
       10805    -6.58024    -6.58322 4.30447e-05
       10806    -6.58021    -6.58322 4.30416e-05
       10807    -6.57985    -6.58322 4.30387e-05
       10808    -6.57982    -6.58322 4.30359e-05
       10809    -6.58043    -6.58322 4.30327e-05
       10810    -6.58073    -6.58322 4.30293e-05
       10811    -6.58134    -6.58322 4.30257e-05
       10812    -6.58131    -6.58322 4.30221e-05
       10813     -6.5816    -6.58322 4.30184e-05
       10814    -6.58222    -6.58322 4.30145e-05
       10815    -6.58316    -6.58322 4.30105e-05
       10816    -6.58346    -6.58322 4.30065e-05
       10817    -6.58375    -6.58322 4.30026e-05
       10818    -6.58372    -6.58322 4.29986e-05
       10819    -6.58402    -6.58322 4.29947e-05
       10820    -6.58399    -6.58322 4.29908e-05
       10821    -6.58428    -6.58322  4.2987e-05
       10822    -6.58393    -6.58322  4.2983e-05
       10823    -6.58423    -6.58322 4.29792e-05
       10824    -6.58452    -6.58322 4.29754e-05
       10825     -6.5845    -6.58322 4.29716e-05
       10826    -6.58383    -6.58322 4.29676e-05
       10827     -6.5838    -6.58322 4.29637e-05
       10828     -6.5841    -6.58322 4.29598e-05
       10829    -6.58408    -6.58322 4.29559e-05
       10830    -6.58406    -6.58322  4.2952e-05
       10831    -6.58371    -6.58322 4.29481e-05
       10832    -6.58369    -6.58322 4.29441e-05
       10833      -6.584    -6.58322 4.29402e-05
       10834    -6.58431    -6.58322 4.29364e-05
       10835    -6.58429    -6.58322 4.29325e-05
       10836    -6.58395    -6.58322 4.29286e-05
       10837    -6.58394    -6.58322 4.29247e-05
       10838    -6.58425    -6.58322 4.29209e-05
       10839    -6.58391    -6.58322 4.29169e-05
       10840    -6.58325    -6.58322  4.2913e-05
       10841    -6.58292    -6.58322  4.2909e-05
       10842    -6.58259    -6.58322 4.29051e-05
       10843    -6.58258    -6.58322 4.29012e-05
       10844    -6.58225    -6.58322 4.28973e-05
       10845    -6.58224    -6.58322 4.28935e-05
       10846    -6.58223    -6.58322 4.28896e-05
       10847    -6.58223    -6.58322 4.28858e-05
       10848    -6.58223    -6.58322 4.28819e-05
       10849    -6.58223    -6.58322  4.2878e-05
       10850    -6.58223    -6.58322 4.28742e-05
       10851    -6.58223    -6.58322 4.28703e-05
       10852     -6.5819    -6.58322 4.28666e-05
       10853    -6.58158    -6.58322 4.28629e-05
       10854    -6.58191    -6.58322 4.28591e-05
       10855    -6.58159    -6.58322 4.28554e-05
       10856    -6.58192    -6.58322 4.28516e-05
       10857    -6.58161    -6.58322 4.28479e-05
       10858    -6.58227    -6.58322 4.28441e-05
       10859    -6.58292    -6.58322 4.28401e-05
       10860    -6.58326    -6.58322 4.28362e-05
       10861     -6.5836    -6.58322 4.28323e-05
       10862    -6.58393    -6.58322 4.28284e-05
       10863     -6.5833    -6.58322 4.28244e-05
       10864    -6.58235    -6.58322 4.28206e-05
       10865    -6.58237    -6.58322 4.28167e-05
       10866    -6.58142    -6.58322 4.28131e-05
       10867    -6.58144    -6.58321 4.28094e-05
       10868    -6.58146    -6.58321 4.28058e-05
       10869     -6.5818    -6.58321 4.28021e-05
       10870     -6.5815    -6.58321 4.27984e-05
       10871     -6.5812    -6.58321 4.27949e-05
       10872    -6.58155    -6.58321 4.27912e-05
       10873    -6.58255    -6.58321 4.27873e-05
       10874    -6.58225    -6.58321 4.27835e-05
       10875    -6.58228    -6.58321 4.27796e-05
       10876    -6.58264    -6.58321 4.27757e-05
       10877    -6.58234    -6.58321 4.27719e-05
       10878    -6.58237    -6.58321  4.2768e-05
       10879     -6.5824    -6.58321 4.27642e-05
       10880    -6.58244    -6.58321 4.27603e-05
       10881    -6.58247    -6.58321 4.27564e-05
       10882    -6.58283    -6.58321 4.27525e-05
       10883    -6.58254    -6.58321 4.27486e-05
       10884    -6.58258    -6.58321 4.27447e-05
