#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       11802     2742.31     2569.84     1.56506
       11803     2747.77     2569.85       1.565
       11804     2752.77     2569.87     1.56494
       11805     2758.12     2569.88     1.56489
       11806     2763.62      2569.9     1.56484
       11807     2769.04     2569.92      1.5648
       11808     2774.38     2569.93     1.56476
       11809     2779.64     2569.95     1.56473
       11810        2785     2569.97     1.56471
       11811     2790.06     2569.99     1.56468
       11812     2795.21     2570.01     1.56467
       11813     2800.04     2570.03     1.56466
       11814     2804.53     2570.05     1.56465
       11815      2809.1     2570.07     1.56465
       11816     2813.33     2570.09     1.56465
       11817     2817.82     2570.11     1.56466
       11818     2822.57     2570.13     1.56467
       11819     2826.33     2570.15     1.56469
       11820     2829.92     2570.17     1.56471
       11821     2833.55      2570.2     1.56474
       11822        2837     2570.22     1.56477
       11823     2840.26     2570.24      1.5648
       11824     2843.12     2570.27     1.56484
       11825     2845.57     2570.29     1.56488
       11826     2848.66     2570.31     1.56493
       11827     2851.54     2570.34     1.56498
       11828     2853.99     2570.36     1.56503
       11829     2856.23     2570.38     1.56508
       11830     2858.04     2570.41     1.56514
       11831     2859.62     2570.43      1.5652
       11832     2860.76     2570.46     1.56526
       11833     2861.66     2570.48     1.56532
       11834     2862.54     2570.51     1.56538
       11835     2863.17     2570.53     1.56544
       11836     2863.35     2570.56     1.56551
       11837     2863.49     2570.58     1.56557
       11838     2863.38     2570.61     1.56563
       11839     2863.22     2570.63     1.56569
       11840     2862.81     2570.66     1.56576
       11841     2861.72     2570.68     1.56582
       11842     2860.38      2570.7     1.56588
       11843     2858.78     2570.73     1.56593
       11844     2856.92     2570.75     1.56599
       11845      2854.8     2570.78     1.56604
       11846     2852.42      2570.8     1.56609
       11847        2850     2570.82     1.56613
       11848     2847.31     2570.85     1.56617
       11849     2844.17     2570.87     1.56621
       11850     2840.77     2570.89     1.56625
       11851     2837.54     2570.92     1.56627
       11852     2834.07     2570.94      1.5663
       11853     2830.35     2570.96     1.56632
       11854     2826.19     2570.98     1.56634
       11855     2821.17        2571     1.56635
       11856     2816.34     2571.02     1.56635
       11857     2811.08     2571.04     1.56635
       11858     2805.61     2571.06     1.56634
       11859     2800.35     2571.08     1.56633
       11860     2794.88      2571.1     1.56631
       11861     2789.23     2571.12     1.56629
       11862     2782.77     2571.14     1.56626
       11863     2776.76     2571.15     1.56622
       11864     2770.79     2571.17     1.56618
       11865     2764.46     2571.19     1.56613
       11866     2758.41      2571.2     1.56608
       11867      2751.8     2571.22     1.56602
       11868     2745.07     2571.23     1.56596
       11869      2737.6     2571.25     1.56589
       11870     2730.66     2571.26     1.56581
       11871     2723.62     2571.27     1.56574
       11872     2716.71     2571.29     1.56565
       11873     2709.94      2571.3     1.56556
       11874      2702.7     2571.31     1.56547
       11875     2695.62     2571.32     1.56537
       11876      2688.3     2571.33     1.56527
       11877     2681.36     2571.34     1.56517
       11878     2673.79     2571.35     1.56506
       11879     2666.84     2571.36     1.56495
       11880     2659.48     2571.36     1.56483
       11881     2652.14     2571.37     1.56472
       11882     2644.82     2571.38      1.5646
       11883     2637.54     2571.38     1.56448
       11884     2630.09     2571.39     1.56435
       11885     2623.11     2571.39     1.56423
       11886     2615.77     2571.39      1.5641
       11887     2609.54      2571.4     1.56397
       11888     2602.96      2571.4     1.56384
       11889     2596.05      2571.4     1.56371
       11890     2589.02      2571.4     1.56358
       11891      2582.5      2571.4     1.56345
       11892     2575.67      2571.4     1.56332
       11893     2568.93      2571.4     1.56319
       11894     2562.52      2571.4     1.56306
       11895        2556      2571.4     1.56293
       11896     2549.81      2571.4      1.5628
       11897     2543.32      2571.4     1.56267
       11898     2537.37      2571.4     1.56254
       11899     2531.75     2571.39     1.56241
       11900     2526.05     2571.39     1.56228
       11901     2519.85     2571.38     1.56216
       11902     2514.41     2571.38     1.56203
       11903     2508.89     2571.37     1.56191
       11904      2503.5     2571.37     1.56179
       11905     2498.46     2571.36     1.56167
       11906     2493.75     2571.36     1.56155
       11907     2488.97     2571.35     1.56144
       11908     2483.91     2571.34     1.56132
       11909     2478.98     2571.33     1.56121
       11910     2474.19     2571.33      1.5611
       11911     2469.94     2571.32     1.56099
       11912     2465.82     2571.31     1.56089
       11913     2462.04      2571.3     1.56078
       11914      2458.4     2571.29     1.56068
       11915     2455.09     2571.28     1.56058
       11916     2451.91     2571.27     1.56048
       11917     2448.23     2571.26     1.56039
       11918     2444.89     2571.25     1.56029
       11919     2441.67     2571.24      1.5602
       11920     2438.37     2571.23     1.56011
       11921      2435.2     2571.22     1.56002
       11922     2432.15      2571.2     1.55993
       11923     2429.21     2571.19     1.55984
       11924     2426.19     2571.18     1.55976
       11925      2423.5     2571.17     1.55968
       11926     2421.34     2571.15      1.5596
       11927     2419.09     2571.14     1.55952
       11928     2417.16     2571.13     1.55944
       11929     2415.14     2571.12     1.55937
       11930     2413.45      2571.1     1.55929
       11931     2411.25     2571.09     1.55922
       11932     2409.57     2571.08     1.55915
       11933     2407.81     2571.06     1.55908
       11934     2406.36     2571.05     1.55901
       11935     2405.45     2571.03     1.55894
       11936     2404.02     2571.02     1.55887
       11937     2402.92     2571.01      1.5588
       11938     2401.93     2570.99     1.55874
       11939     2401.06     2570.98     1.55867
       11940      2400.3     2570.96     1.55861
       11941     2399.45     2570.95     1.55854
       11942     2398.92     2570.93     1.55848
       11943      2398.3     2570.92     1.55842
       11944     2397.58     2570.91     1.55835
       11945     2397.19     2570.89     1.55829
       11946     2397.54     2570.88     1.55823
       11947      2397.8     2570.86     1.55816
       11948     2397.97     2570.85      1.5581
       11949     2398.67     2570.83     1.55804
       11950     2399.08     2570.82     1.55797
       11951     2400.02      2570.8     1.55791
       11952     2400.87     2570.79     1.55784
       11953     2401.42     2570.78     1.55778
       11954     2402.52     2570.76     1.55771
       11955     2403.52     2570.75     1.55764
       11956     2404.64     2570.73     1.55757
       11957     2406.09     2570.72      1.5575
       11958     2407.66     2570.71     1.55743
       11959     2409.35     2570.69     1.55736
       11960     2410.74     2570.68     1.55729
       11961     2412.46     2570.67     1.55722
       11962     2413.89     2570.65     1.55714
       11963     2415.84     2570.64     1.55706
       11964     2418.12     2570.63     1.55699
       11965     2420.31     2570.62     1.55691
       11966     2422.61      2570.6     1.55683
       11967     2424.61     2570.59     1.55674
       11968     2426.72     2570.58     1.55666
       11969     2429.35     2570.57     1.55657
       11970     2431.88     2570.56     1.55649
       11971     2434.72     2570.54      1.5564
       11972     2437.46     2570.53     1.55631
       11973     2441.34     2570.52     1.55622
       11974     2443.86     2570.51     1.55612
       11975     2447.51      2570.5     1.55603
       11976     2450.63     2570.49     1.55593
       11977     2453.42     2570.48     1.55583
       11978     2457.12     2570.47     1.55573
       11979     2460.69     2570.46     1.55563
       11980     2464.34     2570.45     1.55552
       11981     2468.06     2570.45     1.55541
       11982     2471.64     2570.44     1.55531
       11983     2475.48     2570.43      1.5552
       11984     2479.39     2570.42     1.55509
       11985     2483.55     2570.41     1.55497
       11986     2487.35     2570.41     1.55486
       11987     2491.81      2570.4     1.55474
       11988     2496.31      2570.4     1.55463
       11989     2500.21     2570.39     1.55451
       11990     2503.93     2570.38     1.55439
       11991     2508.09     2570.38     1.55427
       11992     2512.46     2570.37     1.55414
       11993     2516.85     2570.37     1.55402
       11994     2521.23     2570.37      1.5539
       11995      2525.2     2570.36     1.55377
       11996     2529.36     2570.36     1.55365
       11997      2533.5     2570.35     1.55352
       11998     2537.63     2570.35     1.55339
       11999     2541.72     2570.35     1.55326
       12000     2545.58     2570.35     1.55314
       12001     2550.02     2570.35     1.55301
       12002     2554.21     2570.34     1.55288
       12003     2558.35     2570.34     1.55275
       12004     2562.02     2570.34     1.55262
       12005     2566.25     2570.34     1.55249
       12006     2570.21     2570.34     1.55236
       12007     2574.31     2570.34     1.55223
       12008     2578.33     2570.34      1.5521
       12009     2582.28     2570.34     1.55197
       12010     2585.31     2570.35     1.55185
       12011     2588.89     2570.35     1.55172
       12012     2592.16     2570.35     1.55159
       12013     2595.76     2570.35     1.55146
       12014     2599.05     2570.35     1.55133
       12015     2601.63     2570.36     1.55121
       12016     2604.52     2570.36     1.55108
       12017     2606.89     2570.36     1.55096
       12018     2609.57     2570.37     1.55083
       12019     2612.36     2570.37      1.5507
       12020     2614.83     2570.37     1.55058
       12021     2616.98     2570.38     1.55046
       12022     2619.66     2570.38     1.55033
       12023     2622.01     2570.38     1.55021
       12024     2624.05     2570.39     1.55009
       12025     2625.78     2570.39     1.54996
       12026     2627.39      2570.4     1.54984
       12027     2628.49      2570.4     1.54972
       12028     2630.52     2570.41      1.5496
       12029     2631.61     2570.41     1.54948
       12030     2633.01     2570.42     1.54936
       12031     2634.32     2570.42     1.54924
       12032     2636.14     2570.43     1.54912
       12033     2637.04     2570.44       1.549
       12034     2638.25     2570.44     1.54888
       12035     2638.96     2570.45     1.54877
       12036     2639.78     2570.45     1.54865
       12037     2640.51     2570.46     1.54853
       12038     2640.96     2570.46     1.54841
       12039     2641.94     2570.47      1.5483
       12040     2642.63     2570.48     1.54818
       12041     2643.04     2570.48     1.54806
       12042     2643.38     2570.49     1.54794
       12043     2643.64     2570.49     1.54783
       12044     2644.26      2570.5     1.54771
       12045     2645.01     2570.51      1.5476
       12046     2645.29     2570.51     1.54748
       12047     2645.09     2570.52     1.54736
       12048     2645.66     2570.52     1.54725
       12049     2644.93     2570.53     1.54713
       12050     2644.77     2570.54     1.54702
       12051     2644.36     2570.54      1.5469
       12052     2644.31     2570.55     1.54678
       12053     2644.22     2570.56     1.54667
       12054     2644.08     2570.56     1.54655
       12055     2644.11     2570.57     1.54643
       12056     2643.68     2570.57     1.54632
       12057     2643.01     2570.58      1.5462
       12058     2642.51     2570.59     1.54608
       12059     2641.98     2570.59     1.54597
       12060     2641.62      2570.6     1.54585
       12061     2640.81      2570.6     1.54573
       12062     2639.76     2570.61     1.54562
       12063     2638.88     2570.61      1.5455
       12064     2638.18     2570.62     1.54538
       12065     2637.04     2570.63     1.54526
       12066     2636.28     2570.63     1.54514
       12067      2635.5     2570.64     1.54502
       12068     2634.68     2570.64     1.54491
       12069     2634.04     2570.65     1.54479
       12070     2633.37     2570.65     1.54467
       12071     2632.26     2570.66     1.54455
       12072     2631.53     2570.66     1.54443
       12073     2630.36     2570.67     1.54431
       12074     2629.57     2570.67     1.54419
       12075     2628.13     2570.68     1.54407
       12076     2627.06     2570.68     1.54395
       12077     2626.18     2570.69     1.54383
       12078     2625.05     2570.69      1.5437
       12079     2623.68      2570.7     1.54358
       12080     2622.48      2570.7     1.54346
       12081     2621.66      2570.7     1.54334
       12082     2620.39     2570.71     1.54322
       12083     2618.66     2570.71     1.54309
       12084     2616.69     2570.72     1.54297
       12085     2615.71     2570.72     1.54285
       12086     2614.28     2570.72     1.54272
       12087      2612.6     2570.73      1.5426
       12088     2610.88     2570.73     1.54248
       12089      2608.7     2570.73     1.54235
       12090      2606.9     2570.74     1.54223
       12091     2605.25     2570.74      1.5421
       12092     2603.77     2570.74     1.54198
       12093     2601.83     2570.74     1.54185
       12094     2600.26     2570.75     1.54173
       12095     2598.02     2570.75      1.5416
       12096     2595.94     2570.75     1.54147
       12097     2594.02     2570.75     1.54135
       12098     2591.84     2570.75     1.54122
       12099     2589.41     2570.76      1.5411
       12100     2586.52     2570.76     1.54097
       12101     2584.61     2570.76     1.54084
       12102     2582.66     2570.76     1.54071
       12103     2580.66     2570.76     1.54059
       12104      2578.4     2570.76     1.54046
       12105     2576.09     2570.76     1.54033
       12106     2574.15     2570.76     1.54021
       12107     2571.74     2570.76     1.54008
       12108     2569.29     2570.76     1.53995
       12109     2567.21     2570.76     1.53982
       12110     2564.46     2570.76      1.5397
       12111     2562.08     2570.76     1.53957
       12112     2559.04     2570.76     1.53944
       12113     2557.19     2570.76     1.53932
       12114     2554.48     2570.76     1.53919
       12115     2551.93     2570.76     1.53906
       12116     2549.14     2570.75     1.53894
       12117     2546.31     2570.75     1.53881
       12118     2543.03     2570.75     1.53869
       12119     2540.35     2570.75     1.53856
       12120     2538.05     2570.74     1.53844
       12121     2535.52     2570.74     1.53831
       12122     2532.55     2570.74     1.53819
       12123     2529.56     2570.73     1.53807
       12124     2526.14     2570.73     1.53794
       12125     2522.91     2570.73     1.53782
       12126     2519.89     2570.72      1.5377
       12127     2516.86     2570.72     1.53758
       12128     2513.83     2570.71     1.53746
       12129     2511.01     2570.71     1.53734
       12130     2507.78      2570.7     1.53722
       12131     2504.77      2570.7     1.53711
       12132      2502.2     2570.69     1.53699
       12133     2499.02     2570.69     1.53688
       12134     2495.87     2570.68     1.53676
       12135     2492.96     2570.67     1.53665
       12136     2490.08     2570.67     1.53654
       12137     2487.25     2570.66     1.53642
       12138     2484.46     2570.65     1.53631
       12139     2481.51     2570.65     1.53621
       12140     2478.82     2570.64      1.5361
       12141     2475.98     2570.63     1.53599
       12142     2473.62     2570.62     1.53589
       12143     2471.53     2570.61     1.53578
       12144      2469.3     2570.61     1.53568
       12145     2466.94      2570.6     1.53557
       12146     2464.86     2570.59     1.53547
       12147     2462.03     2570.58     1.53537
       12148      2459.9     2570.57     1.53527
       12149     2457.44     2570.56     1.53517
       12150     2455.28     2570.55     1.53508
       12151     2453.19     2570.54     1.53498
       12152      2451.2     2570.53     1.53489
       12153     2449.72     2570.52     1.53479
       12154     2447.91     2570.51      1.5347
       12155     2446.18      2570.5     1.53461
       12156     2444.34     2570.49     1.53452
       12157     2443.01     2570.48     1.53443
       12158     2441.98     2570.47     1.53434
       12159     2440.83     2570.46     1.53425
       12160     2439.98     2570.45     1.53416
       12161     2439.01     2570.44     1.53407
       12162     2438.34     2570.43     1.53398
       12163     2437.34     2570.42      1.5339
       12164     2437.05     2570.41     1.53381
       12165     2436.43     2570.39     1.53372
       12166      2436.1     2570.38     1.53364
       12167     2435.64     2570.37     1.53355
       12168     2435.47     2570.36     1.53346
       12169     2435.58     2570.35     1.53338
       12170     2434.93     2570.34     1.53329
       12171     2434.78     2570.33     1.53321
       12172     2434.28     2570.32     1.53312
       12173     2434.67     2570.31     1.53304
       12174     2434.93     2570.29     1.53295
       12175     2435.04     2570.28     1.53286
       12176     2435.22     2570.27     1.53278
       12177     2435.45     2570.26     1.53269
       12178     2435.74     2570.25     1.53261
       12179      2436.3     2570.24     1.53252
       12180      2436.7     2570.23     1.53243
       12181     2437.57     2570.22     1.53235
       12182     2438.08     2570.21     1.53226
       12183     2438.63      2570.2     1.53217
       12184     2439.44     2570.19     1.53208
       12185     2440.09     2570.17     1.53199
       12186     2440.79     2570.16     1.53191
       12187     2441.74     2570.15     1.53182
       12188     2443.15     2570.14     1.53173
       12189     2443.98     2570.13     1.53164
       12190     2444.85     2570.12     1.53154
       12191     2445.76     2570.11     1.53145
       12192     2446.51      2570.1     1.53136
       12193      2447.3     2570.09     1.53127
       12194     2448.55     2570.08     1.53117
       12195     2449.21     2570.07     1.53108
       12196     2450.33     2570.06     1.53099
       12197     2451.29     2570.05     1.53089
       12198     2452.08     2570.04      1.5308
       12199     2453.95     2570.03      1.5307
       12200     2455.03     2570.02     1.53061
       12201     2455.74     2570.01     1.53051
       12202     2457.33     2570.01     1.53041
       12203     2458.75        2570     1.53031
       12204     2460.02     2569.99     1.53021
       12205     2461.74     2569.98     1.53011
       12206      2463.1     2569.97     1.53001
       12207     2464.72     2569.96     1.52991
       12208     2466.59     2569.95     1.52981
       12209     2468.72     2569.94     1.52971
       12210     2470.48     2569.94      1.5296
       12211      2472.5     2569.93      1.5295
       12212     2474.16     2569.92     1.52939
       12213     2475.66     2569.91     1.52929
       12214     2477.84     2569.91     1.52918
       12215     2479.86      2569.9     1.52908
       12216     2482.14     2569.89     1.52897
       12217     2484.47     2569.88     1.52886
       12218     2486.65     2569.88     1.52875
       12219     2488.87     2569.87     1.52864
       12220     2491.57     2569.86     1.52853
       12221     2493.89     2569.86     1.52841
       12222     2496.48     2569.85      1.5283
       12223      2498.9     2569.85     1.52819
       12224     2500.96     2569.84     1.52807
       12225      2503.9     2569.83     1.52796
       12226     2506.25     2569.83     1.52784
       12227     2508.86     2569.82     1.52772
       12228     2511.92     2569.82      1.5276
       12229      2514.2     2569.82     1.52749
       12230     2516.72     2569.81     1.52737
       12231     2519.69     2569.81     1.52725
       12232     2522.28      2569.8     1.52713
       12233      2524.7      2569.8     1.52701
       12234     2527.35      2569.8     1.52689
       12235     2530.02     2569.79     1.52677
       12236     2532.31     2569.79     1.52664
       12237     2535.65     2569.79     1.52652
       12238     2538.39     2569.78      1.5264
       12239     2541.56     2569.78     1.52628
       12240     2544.53     2569.78     1.52615
       12241      2547.1     2569.78     1.52603
       12242     2549.88     2569.78     1.52591
       12243     2553.07     2569.77     1.52578
       12244     2556.47     2569.77     1.52566
       12245     2559.24     2569.77     1.52553
       12246     2562.21     2569.77     1.52541
       12247     2564.54     2569.77     1.52528
       12248     2567.27     2569.77     1.52516
       12249     2570.81     2569.77     1.52504
       12250     2573.69     2569.77     1.52491
       12251     2576.55     2569.77     1.52479
       12252     2579.79     2569.77     1.52466
       12253     2582.16     2569.77     1.52454
       12254     2584.69     2569.78     1.52441
       12255     2586.98     2569.78     1.52429
       12256     2589.83     2569.78     1.52417
       12257     2592.63     2569.78     1.52404
       12258     2595.38     2569.78     1.52392
       12259     2598.06     2569.78      1.5238
       12260     2600.88     2569.79     1.52368
       12261     2603.22     2569.79     1.52355
       12262     2605.48     2569.79     1.52343
       12263     2607.88      2569.8     1.52331
       12264     2608.94      2569.8     1.52319
       12265     2610.76      2569.8     1.52307
       12266     2612.69     2569.81     1.52295
       12267      2613.9     2569.81     1.52283
       12268     2615.86     2569.81     1.52271
       12269     2617.71     2569.82     1.52259
       12270     2619.05     2569.82     1.52247
       12271     2620.28     2569.83     1.52235
       12272     2621.82     2569.83     1.52224
       12273     2622.84     2569.83     1.52212
       12274     2623.75     2569.84       1.522
       12275     2624.54     2569.84     1.52188
       12276     2625.43     2569.85     1.52177
       12277      2626.4     2569.85     1.52165
       12278     2627.26     2569.86     1.52153
       12279     2627.58     2569.86     1.52142
       12280     2627.99     2569.87      1.5213
       12281     2628.28     2569.87     1.52118
       12282     2628.23     2569.88     1.52107
       12283      2628.9     2569.88     1.52095
       12284     2628.61     2569.89     1.52083
       12285     2628.41     2569.89     1.52072
       12286     2627.67     2569.89      1.5206
       12287     2627.22      2569.9     1.52048
       12288     2626.65      2569.9     1.52037
       12289     2626.18     2569.91     1.52025
       12290     2625.37     2569.91     1.52013
       12291     2623.82     2569.92     1.52002
       12292     2622.57     2569.92      1.5199
       12293     2621.42     2569.93     1.51978
       12294     2619.73     2569.93     1.51966
       12295     2618.14     2569.93     1.51954
       12296     2617.28     2569.94     1.51943
       12297     2615.48     2569.94     1.51931
       12298     2613.78     2569.95     1.51919
       12299     2611.78     2569.95     1.51907
       12300     2609.47     2569.95     1.51895
       12301      2607.9     2569.95     1.51883
       12302     2605.83     2569.96     1.51871
       12303     2603.46     2569.96     1.51859
       12304     2601.22     2569.96     1.51846
       12305     2599.32     2569.97     1.51834
       12306     2596.92     2569.97     1.51822
       12307     2594.25     2569.97      1.5181
       12308     2591.51     2569.97     1.51798
       12309     2588.71     2569.97     1.51785
       12310     2586.05     2569.97     1.51773
       12311     2582.93     2569.98     1.51761
       12312     2580.18     2569.98     1.51749
       12313     2577.38     2569.98     1.51736
       12314     2574.55     2569.98     1.51724
       12315     2571.88     2569.98     1.51712
       12316     2568.56     2569.98     1.51699
       12317     2565.63     2569.98     1.51687
       12318     2562.68     2569.98     1.51675
       12319      2559.3     2569.98     1.51662
       12320     2556.32     2569.97      1.5165
       12321     2553.95     2569.97     1.51638
       12322     2550.95     2569.97     1.51626
       12323     2548.17     2569.97     1.51613
       12324     2545.18     2569.97     1.51601
       12325     2542.41     2569.97     1.51589
       12326     2539.44     2569.96     1.51577
       12327     2536.91     2569.96     1.51565
       12328     2534.19     2569.96     1.51553
       12329     2531.91     2569.95     1.51541
       12330     2529.86     2569.95     1.51529
       12331     2527.02     2569.95     1.51517
       12332     2524.42     2569.94     1.51505
       12333     2521.87     2569.94     1.51493
       12334     2519.35     2569.94     1.51482
       12335     2516.68     2569.93      1.5147
       12336     2513.85     2569.93     1.51458
       12337     2511.49     2569.92     1.51447
       12338     2508.56     2569.92     1.51435
       12339     2506.32     2569.91     1.51424
       12340     2504.14     2569.91     1.51413
       12341     2502.02      2569.9     1.51401
       12342     2499.76      2569.9      1.5139
       12343     2496.95     2569.89     1.51379
       12344     2494.42     2569.88     1.51368
       12345     2491.96     2569.88     1.51357
       12346     2489.99     2569.87     1.51346
       12347     2488.31     2569.86     1.51336
       12348     2485.88     2569.86     1.51325
       12349     2484.57     2569.85     1.51314
       12350     2482.72     2569.84     1.51304
       12351     2481.36     2569.84     1.51293
       12352     2480.09     2569.83     1.51282
       12353     2479.12     2569.82     1.51272
       12354     2477.81     2569.81     1.51262
       12355     2476.59     2569.81     1.51251
       12356     2475.04      2569.8     1.51241
       12357     2473.99     2569.79     1.51231
       12358     2473.03     2569.78      1.5122
       12359     2472.36     2569.78      1.5121
       12360     2471.78     2569.77       1.512
       12361     2470.86     2569.76      1.5119
       12362     2470.23     2569.75      1.5118
       12363     2469.89     2569.74      1.5117
       12364     2469.42     2569.74      1.5116
       12365     2468.61     2569.73      1.5115
       12366     2467.88     2569.72      1.5114
       12367     2467.63     2569.71      1.5113
       12368     2467.25      2569.7      1.5112
       12369     2467.35     2569.69      1.5111
       12370     2467.09     2569.69       1.511
       12371     2467.11     2569.68      1.5109
       12372     2466.96     2569.67      1.5108
       12373     2467.29     2569.66      1.5107
       12374     2467.45     2569.65      1.5106
       12375     2467.24     2569.64      1.5105
       12376     2467.69     2569.64      1.5104
       12377     2467.96     2569.63      1.5103
       12378     2468.04     2569.62      1.5102
       12379     2468.36     2569.61      1.5101
       12380     2469.11      2569.6        1.51
       12381     2469.87      2569.6      1.5099
       12382     2470.62     2569.59      1.5098
       12383     2470.96     2569.58      1.5097
       12384      2471.3     2569.57      1.5096
       12385     2471.41     2569.56      1.5095
       12386     2472.12     2569.56      1.5094
       12387     2472.18     2569.55      1.5093
       12388     2472.41     2569.54      1.5092
       12389      2472.2     2569.53     1.50909
       12390     2472.14     2569.52     1.50899
       12391     2472.25     2569.52     1.50889
       12392      2472.3     2569.51     1.50879
       12393     2472.08      2569.5     1.50869
       12394        2472     2569.49     1.50859
       12395     2472.28     2569.48     1.50849
       12396     2472.06     2569.48     1.50838
       12397     2471.97     2569.47     1.50828
       12398      2471.6     2569.46     1.50818
       12399     2471.76     2569.45     1.50808
       12400     2471.22     2569.45     1.50798
       12401     2470.37     2569.44     1.50788
       12402     2469.86     2569.43     1.50778
       12403     2469.04     2569.42     1.50768
       12404     2467.72     2569.41     1.50758
       12405     2466.93      2569.4     1.50748
       12406     2465.63      2569.4     1.50738
       12407     2464.03     2569.39     1.50729
       12408     2462.96     2569.38     1.50719
       12409     2461.59     2569.37     1.50709
       12410     2460.14     2569.36       1.507
       12411      2458.6     2569.35      1.5069
       12412     2456.98     2569.34     1.50681
       12413     2454.44     2569.33     1.50671
       12414     2452.66     2569.33     1.50662
       12415     2450.39     2569.32     1.50653
       12416     2448.26     2569.31     1.50644
       12417     2446.06      2569.3     1.50635
       12418     2444.22     2569.29     1.50627
       12419     2442.12     2569.28     1.50618
       12420     2439.96     2569.27     1.50609
       12421     2437.97     2569.25     1.50601
       12422     2436.56     2569.24     1.50593
       12423     2434.29     2569.23     1.50584
       12424      2432.4     2569.22     1.50576
       12425     2430.28     2569.21     1.50568
       12426     2427.73      2569.2     1.50561
       12427     2425.58     2569.19     1.50553
       12428     2422.79     2569.18     1.50545
       12429      2419.8     2569.16     1.50538
       12430     2417.65     2569.15     1.50531
       12431     2414.88     2569.14     1.50524
       12432     2412.33     2569.13     1.50517
       12433     2409.59     2569.11      1.5051
       12434      2407.3      2569.1     1.50504
       12435     2404.83     2569.09     1.50498
       12436      2402.6     2569.07     1.50492
       12437     2400.62     2569.06     1.50486
       12438     2398.89     2569.05      1.5048
       12439     2396.58     2569.03     1.50474
       12440     2394.95     2569.02     1.50468
       12441     2392.96     2569.01     1.50463
       12442     2390.83     2568.99     1.50458
       12443     2389.17     2568.98     1.50452
       12444     2386.96     2568.96     1.50447
       12445     2384.82     2568.95     1.50443
       12446     2382.96     2568.93     1.50438
       12447     2381.39     2568.92     1.50433
       12448     2379.48      2568.9     1.50429
       12449     2378.28     2568.89     1.50425
       12450     2376.96     2568.87     1.50421
       12451     2375.72     2568.86     1.50417
       12452     2374.99     2568.84     1.50413
       12453      2373.1     2568.82     1.50409
       12454     2371.72     2568.81     1.50405
       12455     2371.27     2568.79     1.50401
       12456     2370.71     2568.78     1.50398
       12457     2369.83     2568.76     1.50394
       12458     2369.67     2568.74      1.5039
       12459     2369.41     2568.73     1.50387
       12460     2368.83     2568.71     1.50383
       12461     2368.56      2568.7      1.5038
       12462      2368.4     2568.68     1.50376
       12463     2367.93     2568.66     1.50373
       12464     2367.36     2568.65     1.50369
       12465     2367.73     2568.63     1.50366
       12466     2367.57     2568.62     1.50363
       12467     2367.73      2568.6     1.50359
       12468        2368     2568.58     1.50356
       12469      2368.8     2568.57     1.50352
       12470     2369.49     2568.55     1.50349
       12471      2370.5     2568.54     1.50345
       12472     2370.99     2568.52     1.50341
       12473     2372.22      2568.5     1.50337
       12474     2373.34     2568.49     1.50334
       12475     2374.78     2568.47      1.5033
       12476     2376.32     2568.46     1.50325
       12477     2377.56     2568.44     1.50321
       12478     2379.11     2568.43     1.50317
       12479     2380.56     2568.41     1.50312
       12480     2382.52      2568.4     1.50308
       12481     2384.59     2568.38     1.50303
       12482     2386.76     2568.37     1.50298
       12483     2389.03     2568.35     1.50293
       12484      2391.2     2568.34     1.50287
       12485     2394.09     2568.33     1.50282
       12486     2396.86     2568.31     1.50276
       12487     2399.11      2568.3      1.5027
       12488     2401.88     2568.29     1.50264
       12489     2404.52     2568.27     1.50258
       12490     2407.26     2568.26     1.50251
       12491     2410.09     2568.25     1.50244
       12492     2412.39     2568.23     1.50237
       12493     2416.23     2568.22      1.5023
       12494     2419.32     2568.21     1.50223
       12495     2422.71      2568.2     1.50216
       12496     2425.97     2568.19     1.50208
       12497     2429.31     2568.18       1.502
       12498     2432.52     2568.16     1.50192
       12499     2436.43     2568.15     1.50184
       12500        2440     2568.14     1.50175
       12501     2443.85     2568.13     1.50166
       12502     2447.77     2568.12     1.50157
       12503     2451.34     2568.12     1.50148
       12504     2455.18     2568.11     1.50139
       12505     2459.92      2568.1     1.50129
       12506     2464.09     2568.09      1.5012
       12507     2468.53     2568.08      1.5011
       12508     2472.61     2568.07       1.501
       12509     2476.74     2568.07      1.5009
       12510     2480.71     2568.06     1.50079
       12511     2484.74     2568.05     1.50069
       12512     2488.59     2568.05     1.50058
       12513      2492.7     2568.04     1.50047
       12514     2497.06     2568.03     1.50036
       12515     2501.45     2568.03     1.50025
       12516     2505.88     2568.02     1.50014
       12517     2510.13     2568.02     1.50003
       12518     2514.41     2568.02     1.49991
       12519      2518.5     2568.01      1.4998
       12520     2523.24     2568.01     1.49968
       12521     2527.79        2568     1.49957
       12522     2532.78        2568     1.49945
       12523     2537.15        2568     1.49933
       12524     2541.74        2568     1.49922
       12525     2546.54        2568      1.4991
       12526     2551.14     2567.99     1.49898
       12527     2555.73     2567.99     1.49886
       12528     2560.33     2567.99     1.49874
       12529     2565.12     2567.99     1.49862
       12530      2569.9     2567.99      1.4985
       12531     2574.46     2567.99     1.49838
       12532     2579.21     2567.99     1.49826
       12533     2584.35        2568     1.49814
       12534     2588.84        2568     1.49802
       12535     2593.31        2568      1.4979
       12536     2598.15        2568     1.49779
       12537     2602.95        2568     1.49767
       12538     2607.51     2568.01     1.49755
