#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       11344    0.444695    0.409192 0.000347194
       11345    0.445286    0.409195 0.000347178
       11346    0.445861    0.409198 0.000347163
       11347    0.446421    0.409202 0.000347148
       11348    0.446963    0.409205 0.000347133
       11349    0.447489    0.409208 0.000347119
       11350    0.447996    0.409212 0.000347105
       11351    0.448485    0.409215 0.000347092
       11352    0.448954    0.409219 0.000347079
       11353    0.449402    0.409222 0.000347066
       11354    0.449829    0.409226 0.000347054
       11355    0.450234    0.409229 0.000347042
       11356    0.450618    0.409233 0.000347031
       11357    0.450978    0.409237  0.00034702
       11358    0.451314     0.40924 0.000347009
       11359    0.451626    0.409244 0.000346999
       11360    0.451913    0.409248 0.000346988
       11361    0.452175    0.409252 0.000346978
       11362    0.452412    0.409255 0.000346969
       11363    0.452622    0.409259 0.000346959
       11364    0.452805    0.409263  0.00034695
       11365    0.452961    0.409267 0.000346941
       11366     0.45309    0.409271 0.000346931
       11367    0.453191    0.409275 0.000346922
       11368    0.453264    0.409279 0.000346914
       11369     0.45331    0.409282 0.000346905
       11370    0.453328    0.409286 0.000346896
       11371    0.453317     0.40929 0.000346887
       11372    0.453279    0.409294 0.000346878
       11373    0.453212    0.409298 0.000346869
       11374    0.453119    0.409302  0.00034686
       11375    0.452998    0.409306 0.000346851
       11376    0.452849    0.409309 0.000346841
       11377    0.452672    0.409313 0.000346832
       11378    0.452468    0.409317 0.000346822
       11379    0.452236    0.409321 0.000346812
       11380    0.451978    0.409325 0.000346802
       11381    0.451692    0.409328 0.000346791
       11382    0.451381    0.409332  0.00034678
       11383    0.451045    0.409336 0.000346769
       11384    0.450683    0.409339 0.000346758
       11385    0.450296    0.409343 0.000346746
       11386    0.449885    0.409346 0.000346734
       11387     0.44945     0.40935 0.000346721
       11388    0.448991    0.409353 0.000346708
       11389     0.44851    0.409357 0.000346695
       11390    0.448006     0.40936 0.000346681
       11391     0.44748    0.409364 0.000346667
       11392    0.446934    0.409367 0.000346652
       11393    0.446367     0.40937 0.000346637
       11394    0.445781    0.409373 0.000346621
       11395    0.445176    0.409376 0.000346605
       11396    0.444553     0.40938 0.000346588
       11397    0.443913    0.409383 0.000346571
       11398    0.443256    0.409386 0.000346554
       11399    0.442584    0.409388 0.000346535
       11400    0.441897    0.409391 0.000346517
       11401    0.441196    0.409394 0.000346498
       11402    0.440482    0.409397 0.000346478
       11403    0.439756    0.409399 0.000346458
       11404    0.439018    0.409402 0.000346437
       11405     0.43827    0.409405 0.000346416
       11406    0.437513    0.409407 0.000346394
       11407    0.436746    0.409409 0.000346372
       11408    0.435972    0.409412  0.00034635
       11409    0.435191    0.409414 0.000346327
       11410    0.434404    0.409416 0.000346303
       11411    0.433612    0.409418 0.000346279
       11412    0.432816     0.40942 0.000346255
       11413    0.432016    0.409422 0.000346231
       11414    0.431213    0.409424 0.000346205
       11415    0.430408    0.409426  0.00034618
       11416    0.429602    0.409428 0.000346154
       11417    0.428795     0.40943 0.000346128
       11418    0.427987    0.409431 0.000346102
       11419     0.42718    0.409433 0.000346075
       11420    0.426373    0.409434 0.000346048
       11421    0.425567    0.409436  0.00034602
       11422    0.424763    0.409437 0.000345992
       11423    0.423961    0.409438 0.000345965
       11424    0.423162     0.40944 0.000345936
       11425    0.422365    0.409441 0.000345908
       11426    0.421572    0.409442 0.000345879
       11427    0.420782    0.409443  0.00034585
       11428    0.419996    0.409444 0.000345821
       11429    0.419216    0.409444 0.000345792
       11430    0.418439    0.409445 0.000345763
       11431    0.417667    0.409446 0.000345733
       11432    0.416899    0.409447 0.000345704
       11433    0.416136    0.409447 0.000345674
       11434    0.415378    0.409448 0.000345644
       11435    0.414626    0.409448 0.000345614
       11436    0.413879    0.409449 0.000345584
       11437    0.413136    0.409449 0.000345554
       11438    0.412399    0.409449 0.000345524
       11439    0.411667    0.409449 0.000345494
       11440     0.41094    0.409449 0.000345464
       11441    0.410218     0.40945 0.000345433
       11442      0.4095     0.40945 0.000345403
       11443    0.408787    0.409449 0.000345373
       11444    0.408079    0.409449 0.000345343
       11445    0.407376    0.409449 0.000345313
       11446    0.406677    0.409449 0.000345283
       11447    0.405982    0.409449 0.000345253
       11448    0.405292    0.409448 0.000345223
       11449    0.404605    0.409448 0.000345193
       11450    0.403922    0.409447 0.000345163
       11451    0.403242    0.409447 0.000345133
       11452    0.402566    0.409446 0.000345104
       11453    0.401892    0.409446 0.000345074
       11454    0.401221    0.409445 0.000345045
       11455    0.400553    0.409444 0.000345016
       11456    0.399887    0.409443 0.000344986
       11457    0.399223    0.409442 0.000344958
       11458     0.39856    0.409441 0.000344929
       11459      0.3979     0.40944   0.0003449
       11460    0.397241    0.409439 0.000344872
       11461    0.396584    0.409438 0.000344843
       11462    0.395928    0.409437 0.000344815
       11463    0.395274    0.409436 0.000344787
       11464    0.394621    0.409435  0.00034476
       11465    0.393969    0.409433 0.000344732
       11466    0.393319    0.409432 0.000344705
       11467     0.39267     0.40943 0.000344678
       11468    0.392022    0.409429 0.000344651
       11469    0.391376    0.409427 0.000344625
       11470     0.39073    0.409426 0.000344599
       11471    0.390085    0.409424 0.000344573
       11472    0.389443    0.409422 0.000344547
       11473    0.388801     0.40942 0.000344522
       11474    0.388161    0.409418 0.000344497
       11475    0.387523    0.409417 0.000344472
       11476    0.386886    0.409415 0.000344448
       11477    0.386251    0.409413 0.000344424
       11478    0.385619    0.409411   0.0003444
       11479    0.384989    0.409408 0.000344376
       11480    0.384362    0.409406 0.000344353
       11481    0.383737    0.409404 0.000344331
       11482    0.383116    0.409402 0.000344308
       11483    0.382498    0.409399 0.000344286
       11484    0.381884    0.409397 0.000344265
       11485    0.381274    0.409395 0.000344243
       11486     0.38067    0.409392 0.000344222
       11487     0.38007    0.409389 0.000344202
       11488    0.379475    0.409387 0.000344182
       11489    0.378885    0.409384 0.000344162
       11490    0.378301    0.409381 0.000344143
       11491    0.377723    0.409379 0.000344124
       11492    0.377151    0.409376 0.000344105
       11493    0.376586    0.409373 0.000344087
       11494    0.376028     0.40937 0.000344069
       11495    0.375478    0.409367 0.000344052
       11496    0.374936    0.409364 0.000344035
       11497    0.374403    0.409361 0.000344019
       11498    0.373878    0.409358 0.000344003
       11499    0.373362    0.409355 0.000343987
       11500    0.372856    0.409352 0.000343972
       11501    0.372361    0.409349 0.000343957
       11502    0.371876    0.409345 0.000343942
       11503    0.371401    0.409342 0.000343928
       11504    0.370938    0.409339 0.000343915
       11505    0.370486    0.409335 0.000343901
       11506    0.370046    0.409332 0.000343888
       11507    0.369618    0.409328 0.000343876
       11508    0.369203    0.409325 0.000343864
       11509    0.368801    0.409321 0.000343852
       11510    0.368412    0.409318  0.00034384
       11511    0.368037    0.409314 0.000343829
       11512    0.367675    0.409311 0.000343818
       11513    0.367327    0.409307 0.000343808
       11514    0.366994    0.409303 0.000343798
       11515    0.366676      0.4093 0.000343788
       11516    0.366374    0.409296 0.000343778
       11517    0.366087    0.409292 0.000343769
       11518    0.365816    0.409288 0.000343759
       11519    0.365561    0.409285 0.000343751
       11520    0.365321    0.409281 0.000343742
       11521    0.365098    0.409277 0.000343733
       11522    0.364892    0.409273 0.000343725
       11523    0.364703    0.409269 0.000343717
       11524    0.364531    0.409265 0.000343709
       11525    0.364376    0.409261 0.000343702
       11526    0.364238    0.409258 0.000343694
       11527    0.364117    0.409254 0.000343686
       11528    0.364013     0.40925 0.000343679
       11529    0.363927    0.409246 0.000343672
       11530    0.363858    0.409242 0.000343664
       11531    0.363807    0.409238 0.000343657
       11532    0.363773    0.409234  0.00034365
       11533    0.363756     0.40923 0.000343643
       11534    0.363757    0.409226 0.000343636
       11535    0.363774    0.409222 0.000343628
       11536    0.363809    0.409218 0.000343621
       11537     0.36386    0.409214 0.000343614
       11538    0.363929     0.40921 0.000343607
       11539    0.364015    0.409206 0.000343599
       11540    0.364118    0.409203 0.000343592
       11541    0.364237    0.409199 0.000343584
       11542    0.364373    0.409195 0.000343576
       11543    0.364524    0.409191 0.000343568
       11544    0.364693    0.409187  0.00034356
       11545    0.364879    0.409183 0.000343552
       11546     0.36508    0.409179 0.000343543
       11547    0.365297    0.409176 0.000343534
       11548    0.365529    0.409172 0.000343525
       11549    0.365777    0.409168 0.000343516
       11550    0.366039    0.409164 0.000343507
       11551    0.366317    0.409161 0.000343497
       11552    0.366609    0.409157 0.000343487
       11553    0.366917    0.409153 0.000343477
       11554    0.367238     0.40915 0.000343466
       11555    0.367574    0.409146 0.000343455
       11556    0.367924    0.409142 0.000343444
       11557    0.368287    0.409139 0.000343433
       11558    0.368664    0.409135 0.000343421
       11559    0.369053    0.409132 0.000343409
       11560    0.369455    0.409129 0.000343396
       11561     0.36987    0.409125 0.000343383
       11562    0.370298    0.409122  0.00034337
       11563    0.370738    0.409118 0.000343356
       11564     0.37119    0.409115 0.000343342
       11565    0.371654    0.409112 0.000343328
       11566     0.37213    0.409109 0.000343313
       11567    0.372617    0.409106 0.000343298
       11568    0.373115    0.409102 0.000343282
       11569    0.373624    0.409099 0.000343266
       11570    0.374146    0.409096  0.00034325
       11571    0.374678    0.409093 0.000343233
       11572     0.37522     0.40909 0.000343216
       11573    0.375772    0.409088 0.000343198
       11574    0.376334    0.409085  0.00034318
       11575    0.376906    0.409082 0.000343162
       11576    0.377488    0.409079 0.000343143
       11577    0.378079    0.409077 0.000343124
       11578    0.378681    0.409074 0.000343104
       11579    0.379291    0.409071 0.000343084
       11580    0.379911    0.409069 0.000343064
       11581    0.380538    0.409066 0.000343043
       11582    0.381174    0.409064 0.000343022
       11583    0.381818    0.409062    0.000343
       11584     0.38247    0.409059 0.000342978
       11585    0.383131    0.409057 0.000342956
       11586      0.3838    0.409055 0.000342934
       11587    0.384476    0.409053  0.00034291
       11588     0.38516    0.409051 0.000342887
       11589     0.38585    0.409049 0.000342863
       11590    0.386547    0.409047 0.000342839
       11591    0.387251    0.409045 0.000342815
       11592    0.387961    0.409043  0.00034279
       11593    0.388677    0.409041 0.000342765
       11594    0.389398     0.40904  0.00034274
       11595    0.390124    0.409038 0.000342714
       11596    0.390855    0.409036 0.000342688
       11597     0.39159    0.409035 0.000342662
       11598    0.392329    0.409033 0.000342635
       11599    0.393072    0.409032 0.000342608
       11600    0.393818    0.409031 0.000342581
       11601    0.394567     0.40903 0.000342554
       11602    0.395319    0.409028 0.000342527
       11603    0.396074    0.409027 0.000342499
       11604     0.39683    0.409026 0.000342471
       11605    0.397588    0.409025 0.000342443
       11606    0.398347    0.409024 0.000342415
       11607    0.399107    0.409023 0.000342386
       11608    0.399867    0.409023 0.000342358
       11609    0.400627    0.409022 0.000342329
       11610    0.401387    0.409021   0.0003423
       11611    0.402145    0.409021 0.000342271
       11612    0.402902     0.40902 0.000342242
       11613    0.403658     0.40902 0.000342213
       11614    0.404411    0.409019 0.000342184
       11615    0.405161    0.409019 0.000342154
       11616    0.405908    0.409019 0.000342125
       11617    0.406652    0.409018 0.000342096
       11618    0.407391    0.409018 0.000342066
       11619    0.408125    0.409018 0.000342037
       11620    0.408853    0.409018 0.000342007
       11621    0.409575    0.409018 0.000341978
       11622     0.41029    0.409018 0.000341949
       11623    0.410998    0.409019 0.000341919
       11624    0.411698    0.409019  0.00034189
       11625    0.412389    0.409019 0.000341861
       11626    0.413072    0.409019 0.000341831
       11627    0.413744     0.40902 0.000341802
       11628    0.414406     0.40902 0.000341773
       11629    0.415058    0.409021 0.000341744
       11630    0.415698    0.409021 0.000341715
       11631    0.416327    0.409022 0.000341686
       11632    0.416944    0.409023 0.000341658
       11633    0.417548    0.409023 0.000341629
       11634    0.418139    0.409024 0.000341601
       11635    0.418716    0.409025 0.000341572
       11636    0.419279    0.409026 0.000341544
       11637    0.419828    0.409027 0.000341516
       11638    0.420362    0.409028 0.000341488
       11639    0.420879    0.409029  0.00034146
       11640    0.421381     0.40903 0.000341432
       11641    0.421866    0.409031 0.000341405
       11642    0.422334    0.409032 0.000341378
       11643    0.422786    0.409033  0.00034135
       11644     0.42322    0.409035 0.000341323
       11645    0.423637    0.409036 0.000341296
       11646    0.424035    0.409037 0.000341269
       11647    0.424414    0.409038 0.000341242
       11648    0.424774     0.40904 0.000341216
       11649    0.425115    0.409041 0.000341189
       11650    0.425436    0.409043 0.000341163
       11651    0.425738    0.409044 0.000341137
       11652    0.426019    0.409045 0.000341111
       11653    0.426279    0.409047 0.000341084
       11654    0.426519    0.409048 0.000341058
       11655    0.426738     0.40905 0.000341033
       11656    0.426936    0.409052 0.000341007
       11657    0.427113    0.409053 0.000340981
       11658     0.42727    0.409055 0.000340955
       11659    0.427407    0.409056  0.00034093
       11660    0.427522    0.409058 0.000340904
       11661    0.427617    0.409059 0.000340879
       11662    0.427691    0.409061 0.000340853
       11663    0.427744    0.409063 0.000340828
       11664    0.427775    0.409064 0.000340802
       11665    0.427786    0.409066 0.000340777
       11666    0.427775    0.409067 0.000340751
       11667    0.427744    0.409069 0.000340726
       11668    0.427692    0.409071 0.000340701
       11669    0.427621    0.409072 0.000340675
       11670    0.427529    0.409074  0.00034065
       11671    0.427418    0.409075 0.000340624
       11672    0.427288    0.409077 0.000340598
       11673    0.427138    0.409078 0.000340573
       11674     0.42697     0.40908 0.000340547
       11675    0.426784    0.409081 0.000340521
       11676    0.426582    0.409083 0.000340495
       11677    0.426362    0.409084 0.000340469
       11678    0.426125    0.409086 0.000340443
       11679    0.425873    0.409087 0.000340417
       11680    0.425605    0.409089 0.000340391
       11681    0.425323     0.40909 0.000340365
       11682    0.425027    0.409092 0.000340338
       11683    0.424717    0.409093 0.000340312
       11684    0.424394    0.409094 0.000340285
       11685    0.424058    0.409095 0.000340258
       11686     0.42371    0.409097 0.000340232
       11687     0.42335    0.409098 0.000340205
       11688     0.42298    0.409099 0.000340178
       11689      0.4226      0.4091 0.000340151
       11690    0.422211    0.409101 0.000340123
       11691    0.421814    0.409102 0.000340096
       11692     0.42141    0.409104 0.000340069
       11693    0.420999    0.409105 0.000340041
       11694    0.420581    0.409106 0.000340013
       11695    0.420159    0.409106 0.000339986
       11696    0.419732    0.409107 0.000339958
       11697    0.419301    0.409108  0.00033993
       11698    0.418867    0.409109 0.000339902
       11699    0.418433     0.40911 0.000339874
       11700    0.417998    0.409111 0.000339845
       11701    0.417563    0.409111 0.000339817
       11702     0.41713    0.409112 0.000339789
       11703    0.416698    0.409113  0.00033976
       11704    0.416268    0.409113 0.000339732
       11705    0.415841    0.409114 0.000339703
       11706     0.41542    0.409114 0.000339675
       11707    0.415003    0.409115 0.000339646
       11708    0.414593    0.409115 0.000339617
       11709     0.41419    0.409116 0.000339589
       11710    0.413795    0.409116  0.00033956
       11711    0.413409    0.409117 0.000339531
       11712    0.413031    0.409117 0.000339502
       11713    0.412664    0.409117 0.000339473
       11714    0.412306    0.409118 0.000339445
       11715     0.41196    0.409118 0.000339416
       11716    0.411625    0.409118 0.000339387
       11717    0.411303    0.409118 0.000339358
       11718    0.410994    0.409118 0.000339329
       11719      0.4107    0.409118   0.0003393
       11720    0.410419    0.409119 0.000339271
       11721    0.410153    0.409119 0.000339242
       11722    0.409903    0.409119 0.000339213
       11723     0.40967    0.409119 0.000339184
       11724    0.409453    0.409119 0.000339155
       11725    0.409253    0.409119 0.000339126
       11726     0.40907    0.409119 0.000339097
       11727    0.408905    0.409119 0.000339069
       11728    0.408759    0.409119  0.00033904
       11729    0.408631    0.409119 0.000339011
       11730    0.408521    0.409119 0.000338982
       11731     0.40843    0.409119 0.000338953
       11732    0.408359    0.409119 0.000338924
       11733    0.408307    0.409118 0.000338895
       11734    0.408275    0.409118 0.000338866
       11735    0.408262    0.409118 0.000338837
       11736    0.408269    0.409118 0.000338809
       11737    0.408296    0.409118  0.00033878
       11738    0.408343    0.409118 0.000338751
       11739    0.408411    0.409118 0.000338722
       11740    0.408498    0.409118 0.000338693
       11741    0.408605    0.409118 0.000338664
       11742    0.408733    0.409118 0.000338635
       11743     0.40888    0.409118 0.000338607
       11744    0.409046    0.409118 0.000338578
       11745    0.409232    0.409118 0.000338549
       11746    0.409438    0.409118  0.00033852
       11747    0.409663    0.409118 0.000338491
       11748    0.409907    0.409118 0.000338463
       11749     0.41017    0.409118 0.000338434
       11750    0.410452    0.409118 0.000338405
       11751    0.410752    0.409118 0.000338376
       11752    0.411069    0.409119 0.000338347
       11753    0.411402    0.409119 0.000338319
       11754    0.411753    0.409119  0.00033829
       11755    0.412119    0.409119 0.000338261
       11756    0.412502     0.40912 0.000338233
       11757      0.4129     0.40912 0.000338204
       11758    0.413313     0.40912 0.000338175
       11759    0.413741    0.409121 0.000338147
       11760    0.414183    0.409121 0.000338118
       11761    0.414639    0.409121  0.00033809
       11762    0.415109    0.409122 0.000338062
       11763    0.415591    0.409123 0.000338033
       11764    0.416085    0.409123 0.000338005
       11765    0.416592    0.409124 0.000337977
       11766     0.41711    0.409124 0.000337949
       11767    0.417639    0.409125 0.000337921
       11768    0.418179    0.409126 0.000337893
       11769    0.418729    0.409127 0.000337866
       11770    0.419288    0.409128 0.000337838
       11771    0.419855    0.409129  0.00033781
       11772    0.420429    0.409129 0.000337783
       11773    0.421011     0.40913 0.000337756
       11774    0.421599    0.409132 0.000337729
       11775    0.422193    0.409133 0.000337702
       11776    0.422792    0.409134 0.000337675
       11777    0.423396    0.409135 0.000337649
       11778    0.424004    0.409136 0.000337623
       11779    0.424616    0.409138 0.000337596
       11780     0.42523    0.409139 0.000337571
       11781    0.425847     0.40914 0.000337545
       11782    0.426465    0.409142 0.000337519
       11783    0.427085    0.409143 0.000337494
       11784    0.427706    0.409145 0.000337469
       11785    0.428327    0.409147 0.000337445
       11786    0.428949    0.409148  0.00033742
       11787    0.429571     0.40915 0.000337396
       11788     0.43019    0.409152 0.000337372
       11789    0.430808    0.409154 0.000337348
       11790    0.431422    0.409156 0.000337325
       11791    0.432033    0.409157 0.000337302
       11792     0.43264    0.409159 0.000337279
       11793    0.433243    0.409161 0.000337257
       11794    0.433841    0.409164 0.000337235
       11795    0.434433    0.409166 0.000337213
       11796    0.435018    0.409168 0.000337192
       11797    0.435597     0.40917  0.00033717
       11798    0.436169    0.409172  0.00033715
       11799    0.436733    0.409175 0.000337129
       11800    0.437288    0.409177 0.000337109
       11801    0.437835     0.40918 0.000337089
       11802    0.438371    0.409182  0.00033707
       11803    0.438898    0.409185  0.00033705
       11804    0.439415    0.409187 0.000337032
       11805    0.439921     0.40919 0.000337013
       11806    0.440417    0.409192 0.000336995
       11807    0.440901    0.409195 0.000336977
       11808    0.441373    0.409198  0.00033696
       11809    0.441834    0.409201 0.000336942
       11810    0.442281    0.409203 0.000336926
       11811    0.442715    0.409206 0.000336909
       11812    0.443136    0.409209 0.000336893
       11813    0.443542    0.409212 0.000336877
       11814    0.443934    0.409215 0.000336861
       11815    0.444311    0.409218 0.000336846
       11816    0.444673    0.409221  0.00033683
       11817    0.445019    0.409224 0.000336816
       11818    0.445349    0.409227 0.000336801
       11819    0.445662     0.40923 0.000336787
       11820    0.445958    0.409233 0.000336772
       11821    0.446236    0.409236 0.000336758
       11822    0.446497    0.409239 0.000336745
       11823    0.446741    0.409243 0.000336731
       11824    0.446966    0.409246 0.000336718
       11825    0.447173    0.409249 0.000336705
       11826    0.447362    0.409252 0.000336692
       11827    0.447533    0.409255 0.000336679
       11828    0.447685    0.409259 0.000336666
       11829    0.447819    0.409262 0.000336653
       11830    0.447935    0.409265 0.000336641
       11831    0.448033    0.409269 0.000336628
       11832    0.448112    0.409272 0.000336616
       11833    0.448174    0.409275 0.000336603
       11834    0.448216    0.409278 0.000336591
       11835    0.448239    0.409282 0.000336579
       11836    0.448244    0.409285 0.000336566
       11837     0.44823    0.409288 0.000336554
       11838    0.448197    0.409292 0.000336541
       11839    0.448146    0.409295 0.000336529
       11840    0.448077    0.409298 0.000336517
       11841    0.447991    0.409301 0.000336504
       11842    0.447886    0.409305 0.000336491
       11843    0.447763    0.409308 0.000336479
       11844    0.447623    0.409311 0.000336466
       11845    0.447464    0.409314 0.000336453
       11846    0.447289    0.409318  0.00033644
       11847    0.447096    0.409321 0.000336426
       11848    0.446886    0.409324 0.000336413
       11849     0.44666    0.409327 0.000336399
       11850    0.446418     0.40933 0.000336385
       11851     0.44616    0.409333 0.000336371
       11852    0.445887    0.409336 0.000336357
       11853    0.445598    0.409339 0.000336343
       11854    0.445294    0.409342 0.000336328
       11855    0.444976    0.409345 0.000336313
       11856    0.444643    0.409348 0.000336298
       11857    0.444296    0.409351 0.000336282
       11858    0.443935    0.409354 0.000336267
       11859    0.443562    0.409357 0.000336251
       11860    0.443175     0.40936 0.000336234
       11861    0.442777    0.409363 0.000336218
       11862    0.442365    0.409366 0.000336201
       11863    0.441942    0.409368 0.000336184
       11864    0.441508    0.409371 0.000336167
       11865    0.441063    0.409374 0.000336149
       11866    0.440607    0.409376 0.000336131
       11867    0.440141    0.409379 0.000336112
       11868    0.439664    0.409382 0.000336094
       11869    0.439178    0.409384 0.000336075
       11870    0.438683    0.409387 0.000336056
       11871     0.43818    0.409389 0.000336036
       11872    0.437668    0.409391 0.000336016
       11873    0.437147    0.409394 0.000335996
       11874    0.436618    0.409396 0.000335976
       11875    0.436082    0.409398 0.000335955
       11876    0.435539      0.4094 0.000335934
       11877    0.434988    0.409403 0.000335912
       11878     0.43443    0.409405 0.000335891
       11879    0.433866    0.409407 0.000335869
       11880    0.433295    0.409409 0.000335846
       11881    0.432718    0.409411 0.000335824
       11882    0.432136    0.409413 0.000335801
       11883    0.431549    0.409414 0.000335778
       11884    0.430957    0.409416 0.000335755
       11885    0.430359    0.409418 0.000335731
       11886    0.429757     0.40942 0.000335707
       11887    0.429151    0.409421 0.000335683
       11888     0.42854    0.409423 0.000335659
       11889    0.427925    0.409425 0.000335634
       11890    0.427306    0.409426 0.000335609
       11891    0.426684    0.409428 0.000335584
       11892    0.426058    0.409429 0.000335559
       11893    0.425429     0.40943 0.000335533
       11894    0.424796    0.409432 0.000335508
       11895     0.42416    0.409433 0.000335482
       11896    0.423521    0.409434 0.000335455
       11897    0.422881    0.409435 0.000335429
       11898    0.422239    0.409436 0.000335403
       11899    0.421595    0.409437 0.000335376
       11900    0.420949    0.409438 0.000335349
       11901    0.420303    0.409439 0.000335322
       11902    0.419654     0.40944 0.000335295
       11903    0.419005    0.409441 0.000335268
       11904    0.418353    0.409442 0.000335241
       11905    0.417702    0.409442 0.000335213
       11906    0.417049    0.409443 0.000335186
       11907    0.416396    0.409443 0.000335158
       11908    0.415742    0.409444  0.00033513
       11909    0.415088    0.409444 0.000335103
       11910    0.414433    0.409445 0.000335075
       11911    0.413779    0.409445 0.000335047
       11912    0.413124    0.409446 0.000335019
       11913     0.41247    0.409446 0.000334991
       11914    0.411816    0.409446 0.000334963
       11915    0.411163    0.409446 0.000334935
       11916    0.410511    0.409446 0.000334907
       11917     0.40986    0.409446 0.000334878
       11918     0.40921    0.409446  0.00033485
       11919    0.408563    0.409446 0.000334822
       11920    0.407918    0.409446 0.000334794
       11921    0.407275    0.409446 0.000334766
       11922    0.406636    0.409446 0.000334738
       11923    0.405999    0.409445  0.00033471
       11924    0.405365    0.409445 0.000334682
       11925    0.404735    0.409445 0.000334654
       11926    0.404109    0.409444 0.000334627
       11927    0.403488    0.409444 0.000334599
       11928    0.402871    0.409443 0.000334571
       11929    0.402259    0.409443 0.000334544
       11930    0.401652    0.409442 0.000334517
       11931     0.40105    0.409441 0.000334489
       11932    0.400454     0.40944 0.000334462
       11933    0.399864     0.40944 0.000334435
       11934    0.399281    0.409439 0.000334408
       11935    0.398705    0.409438 0.000334381
       11936    0.398135    0.409437 0.000334355
       11937    0.397572    0.409436 0.000334328
       11938    0.397018    0.409435 0.000334302
       11939    0.396472    0.409434 0.000334275
       11940    0.395935    0.409433 0.000334249
       11941    0.395406    0.409431 0.000334223
       11942    0.394885     0.40943 0.000334198
       11943    0.394373    0.409429 0.000334172
       11944    0.393869    0.409428 0.000334147
       11945    0.393375    0.409426 0.000334121
       11946    0.392892    0.409425 0.000334096
       11947    0.392418    0.409424 0.000334071
       11948    0.391954    0.409422 0.000334047
       11949    0.391501    0.409421 0.000334022
       11950    0.391059    0.409419 0.000333998
       11951    0.390628    0.409417 0.000333973
       11952    0.390208    0.409416 0.000333949
       11953    0.389799    0.409414 0.000333925
       11954    0.389402    0.409413 0.000333902
       11955    0.389018    0.409411 0.000333878
       11956    0.388646    0.409409 0.000333855
       11957    0.388286    0.409407 0.000333831
       11958    0.387938    0.409406 0.000333808
       11959    0.387603    0.409404 0.000333785
       11960    0.387281    0.409402 0.000333763
       11961    0.386972      0.4094  0.00033374
       11962    0.386675    0.409398 0.000333717
       11963    0.386391    0.409396 0.000333695
       11964     0.38612    0.409394 0.000333673
       11965    0.385864    0.409392 0.000333651
       11966     0.38562     0.40939 0.000333629
       11967    0.385391    0.409388 0.000333607
       11968    0.385174    0.409386 0.000333585
       11969    0.384971    0.409384 0.000333564
       11970     0.38478    0.409382 0.000333542
       11971    0.384603     0.40938 0.000333521
       11972    0.384439    0.409378 0.000333499
       11973    0.384288    0.409376 0.000333478
       11974     0.38415    0.409374 0.000333457
       11975    0.384026    0.409372 0.000333436
       11976    0.383915     0.40937 0.000333415
       11977    0.383817    0.409367 0.000333394
       11978    0.383733    0.409365 0.000333373
       11979    0.383661    0.409363 0.000333352
       11980    0.383601    0.409361 0.000333331
       11981    0.383555    0.409359  0.00033331
       11982    0.383522    0.409357 0.000333289
       11983    0.383502    0.409355 0.000333268
       11984    0.383495    0.409352 0.000333247
       11985      0.3835     0.40935 0.000333227
       11986    0.383518    0.409348 0.000333206
       11987    0.383547    0.409346 0.000333185
       11988    0.383588    0.409344 0.000333164
       11989    0.383641    0.409342 0.000333143
       11990    0.383705    0.409339 0.000333122
       11991    0.383781    0.409337 0.000333101
       11992    0.383869    0.409335  0.00033308
       11993     0.38397    0.409333 0.000333059
       11994    0.384081    0.409331 0.000333038
       11995    0.384204    0.409329 0.000333017
       11996    0.384337    0.409327 0.000332996
       11997    0.384481    0.409325 0.000332974
       11998    0.384636    0.409323 0.000332953
       11999    0.384803    0.409321 0.000332931
       12000    0.384979    0.409319  0.00033291
       12001    0.385167    0.409317 0.000332888
       12002    0.385364    0.409315 0.000332866
       12003    0.385571    0.409313 0.000332845
       12004    0.385788    0.409311 0.000332823
       12005    0.386015    0.409309 0.000332801
       12006     0.38625    0.409307 0.000332778
       12007    0.386495    0.409305 0.000332756
       12008     0.38675    0.409303 0.000332734
       12009    0.387013    0.409301 0.000332711
       12010    0.387286    0.409299 0.000332689
       12011    0.387567    0.409298 0.000332666
       12012    0.387856    0.409296 0.000332643
       12013    0.388154    0.409294  0.00033262
       12014     0.38846    0.409292 0.000332597
       12015    0.388774    0.409291 0.000332573
       12016    0.389095    0.409289  0.00033255
       12017    0.389423    0.409287 0.000332526
       12018     0.38976    0.409286 0.000332503
       12019    0.390104    0.409284 0.000332479
       12020    0.390455    0.409282 0.000332455
       12021    0.390813    0.409281 0.000332431
       12022    0.391178    0.409279 0.000332407
       12023     0.39155    0.409278 0.000332382
       12024    0.391928    0.409276 0.000332358
       12025    0.392311    0.409275 0.000332333
       12026      0.3927    0.409274 0.000332308
       12027    0.393094    0.409272 0.000332283
       12028    0.393493    0.409271 0.000332258
       12029    0.393895     0.40927 0.000332233
       12030    0.394302    0.409268 0.000332208
       12031    0.394713    0.409267 0.000332182
       12032    0.395128    0.409266 0.000332157
       12033    0.395546    0.409265 0.000332131
       12034    0.395968    0.409264 0.000332105
       12035    0.396393    0.409263  0.00033208
       12036     0.39682    0.409262 0.000332054
       12037    0.397249    0.409261 0.000332028
       12038    0.397681     0.40926 0.000332001
       12039    0.398113    0.409259 0.000331975
       12040    0.398547    0.409258 0.000331949
       12041    0.398981    0.409257 0.000331922
