#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3127    -3.34982    -3.34809 7.58536e-05
        3128    -3.34982    -3.34809 7.58314e-05
        3129    -3.34997    -3.34809 7.58095e-05
        3130    -3.35012    -3.34809 7.57881e-05
        3131    -3.35026    -3.34809 7.57671e-05
        3132     -3.3501    -3.34809 7.57456e-05
        3133    -3.35009    -3.34809 7.57241e-05
        3134    -3.35008    -3.34809 7.57026e-05
        3135    -3.35021    -3.34809 7.56815e-05
        3136    -3.35005    -3.34809 7.56599e-05
        3137    -3.35033    -3.34809 7.56392e-05
        3138    -3.35046    -3.34809 7.56188e-05
        3139    -3.35059    -3.34809 7.55989e-05
        3140    -3.35027    -3.34809  7.5578e-05
        3141     -3.3504    -3.34809 7.55575e-05
        3142    -3.35022     -3.3481 7.55365e-05
        3143    -3.34989     -3.3481 7.55146e-05
        3144    -3.35017     -3.3481 7.54935e-05
        3145    -3.34999     -3.3481 7.54719e-05
        3146    -3.34966     -3.3481 7.54495e-05
        3147    -3.34963     -3.3481 7.54271e-05
        3148    -3.34975     -3.3481  7.5405e-05
        3149    -3.34957     -3.3481 7.53825e-05
        3150    -3.34954     -3.3481   7.536e-05
        3151    -3.34936     -3.3481 7.53371e-05
        3152    -3.34963     -3.3481 7.53147e-05
        3153    -3.34944     -3.3481 7.52921e-05
        3154    -3.34926     -3.3481 7.52691e-05
        3155    -3.34908     -3.3481 7.52459e-05
        3156    -3.34919     -3.3481 7.52228e-05
        3157    -3.34916     -3.3481 7.51997e-05
        3158    -3.34883     -3.3481 7.51763e-05
        3159    -3.34895     -3.3481  7.5153e-05
        3160    -3.34907     -3.3481 7.51298e-05
        3161    -3.34904     -3.3481 7.51066e-05
        3162    -3.34916     -3.3481 7.50836e-05
        3163    -3.34913     -3.3481 7.50606e-05
        3164     -3.3491     -3.3481 7.50375e-05
        3165    -3.34922     -3.3481 7.50146e-05
        3166    -3.34919     -3.3481 7.49917e-05
        3167    -3.34931    -3.34811  7.4969e-05
        3168    -3.34929    -3.34811 7.49462e-05
        3169    -3.34971    -3.34811 7.49243e-05
        3170    -3.34939    -3.34811 7.49018e-05
        3171    -3.34906    -3.34811 7.48788e-05
        3172    -3.34904    -3.34811 7.48557e-05
        3173    -3.34917    -3.34811 7.48329e-05
        3174    -3.34945    -3.34811 7.48105e-05
        3175    -3.34974    -3.34811 7.47887e-05
        3176    -3.34987    -3.34811 7.47672e-05
        3177    -3.35001    -3.34811 7.47461e-05
        3178    -3.35015    -3.34811 7.47253e-05
        3179    -3.35013    -3.34811 7.47045e-05
        3180    -3.35027    -3.34811 7.46841e-05
        3181    -3.35026    -3.34811 7.46637e-05
        3182    -3.34995    -3.34811 7.46425e-05
        3183    -3.34995    -3.34811 7.46213e-05
        3184    -3.34994    -3.34811    7.46e-05
        3185    -3.35009    -3.34811 7.45792e-05
        3186    -3.35024    -3.34812 7.45588e-05
        3187    -3.35009    -3.34812  7.4538e-05
        3188    -3.35025    -3.34812 7.45176e-05
        3189    -3.35055    -3.34812 7.44981e-05
        3190    -3.35041    -3.34812 7.44782e-05
        3191    -3.35041    -3.34812 7.44584e-05
        3192    -3.35042    -3.34812 7.44385e-05
        3193    -3.35104    -3.34812 7.44208e-05
        3194    -3.35135    -3.34812 7.44044e-05
        3195    -3.35136    -3.34812  7.4388e-05
        3196    -3.35137    -3.34812 7.43717e-05
        3197    -3.35124    -3.34812 7.43548e-05
        3198    -3.35125    -3.34813  7.4338e-05
        3199    -3.35112    -3.34813 7.43206e-05
        3200    -3.35128    -3.34813 7.43039e-05
        3201      -3.351    -3.34813 7.42861e-05
        3202    -3.35116    -3.34813  7.4269e-05
        3203    -3.35118    -3.34813 7.42519e-05
        3204    -3.35105    -3.34813 7.42343e-05
        3205    -3.35121    -3.34813 7.42174e-05
        3206    -3.35093    -3.34813 7.41993e-05
        3207    -3.35064    -3.34813 7.41803e-05
        3208    -3.35096    -3.34813 7.41624e-05
        3209    -3.35112    -3.34814 7.41451e-05
        3210    -3.35113    -3.34814 7.41279e-05
        3211    -3.35114    -3.34814 7.41107e-05
        3212      -3.351    -3.34814  7.4093e-05
        3213    -3.35116    -3.34814 7.40759e-05
        3214    -3.35147    -3.34814 7.40601e-05
        3215    -3.35132    -3.34814 7.40437e-05
        3216    -3.35132    -3.34814 7.40273e-05
        3217    -3.35132    -3.34814 7.40108e-05
        3218    -3.35116    -3.34814 7.39938e-05
        3219    -3.35131    -3.34814 7.39773e-05
        3220    -3.35145    -3.34815 7.39615e-05
        3221    -3.35113    -3.34815 7.39443e-05
        3222    -3.35067    -3.34815 7.39255e-05
        3223    -3.35095    -3.34815 7.39077e-05
        3224    -3.35123    -3.34815 7.38909e-05
        3225    -3.35121    -3.34815 7.38741e-05
        3226    -3.35133    -3.34815 7.38578e-05
        3227    -3.35175    -3.34815 7.38433e-05
        3228    -3.35172    -3.34815 7.38287e-05
        3229    -3.35153    -3.34815 7.38133e-05
        3230    -3.35074    -3.34816 7.37948e-05
        3231    -3.35085    -3.34816 7.37766e-05
        3232    -3.35095    -3.34816 7.37589e-05
        3233     -3.3509    -3.34816  7.3741e-05
        3234      -3.351    -3.34816 7.37234e-05
        3235     -3.3511    -3.34816 7.37062e-05
        3236    -3.35104    -3.34816 7.36888e-05
        3237    -3.35099    -3.34816 7.36713e-05
        3238    -3.35093    -3.34816 7.36534e-05
        3239    -3.35071    -3.34816 7.36349e-05
        3240     -3.3505    -3.34816 7.36157e-05
        3241    -3.35058    -3.34816 7.35968e-05
        3242    -3.35036    -3.34817 7.35772e-05
        3243    -3.35029    -3.34817 7.35574e-05
        3244    -3.35037    -3.34817 7.35379e-05
        3245    -3.35015    -3.34817 7.35178e-05
        3246    -3.34978    -3.34817 7.34968e-05
        3247    -3.35001    -3.34817 7.34764e-05
        3248    -3.34994    -3.34817 7.34558e-05
        3249    -3.34972    -3.34817 7.34347e-05
        3250    -3.34965    -3.34817 7.34135e-05
        3251    -3.34973    -3.34817 7.33925e-05
        3252    -3.34951    -3.34817 7.33711e-05
        3253    -3.34899    -3.34817  7.3349e-05
        3254    -3.34877    -3.34817 7.33266e-05
        3255     -3.3487    -3.34817 7.33043e-05
        3256    -3.34879    -3.34817  7.3282e-05
        3257    -3.34873    -3.34817 7.32597e-05
        3258    -3.34867    -3.34817 7.32374e-05
        3259    -3.34876    -3.34817 7.32152e-05
        3260    -3.34856    -3.34817 7.31928e-05
        3261    -3.34836    -3.34817 7.31704e-05
        3262    -3.34831    -3.34817  7.3148e-05
        3263    -3.34811    -3.34817 7.31255e-05
        3264    -3.34776    -3.34817 7.31032e-05
        3265    -3.34757    -3.34817 7.30811e-05
        3266    -3.34723    -3.34817 7.30593e-05
        3267     -3.3472    -3.34817 7.30375e-05
        3268    -3.34717    -3.34817 7.30158e-05
        3269     -3.3473    -3.34817  7.2994e-05
        3270    -3.34683    -3.34817 7.29728e-05
        3271    -3.34666    -3.34817 7.29519e-05
        3272    -3.34664    -3.34817 7.29311e-05
        3273    -3.34678    -3.34817 7.29101e-05
        3274    -3.34708    -3.34817 7.28886e-05
        3275    -3.34708    -3.34817 7.28671e-05
        3276    -3.34723    -3.34817 7.28454e-05
        3277    -3.34709    -3.34817 7.28239e-05
        3278     -3.3471    -3.34817 7.28024e-05
        3279    -3.34711    -3.34817 7.27809e-05
        3280    -3.34728    -3.34817 7.27593e-05
        3281     -3.3473    -3.34817 7.27376e-05
        3282    -3.34733    -3.34817 7.27159e-05
        3283     -3.3469    -3.34817 7.26947e-05
        3284    -3.34678    -3.34817 7.26738e-05
        3285    -3.34667    -3.34817 7.26531e-05
        3286     -3.3467    -3.34816 7.26324e-05
        3287    -3.34705    -3.34816 7.26111e-05
        3288    -3.34724    -3.34816 7.25895e-05
        3289    -3.34729    -3.34816 7.25679e-05
        3290    -3.34764    -3.34816 7.25461e-05
        3291     -3.3477    -3.34816 7.25241e-05
        3292    -3.34775    -3.34816 7.25022e-05
        3293    -3.34781    -3.34816 7.24803e-05
        3294    -3.34786    -3.34816 7.24583e-05
        3295    -3.34808    -3.34816 7.24364e-05
        3296    -3.34829    -3.34816 7.24144e-05
        3297    -3.34835    -3.34816 7.23925e-05
        3298    -3.34872    -3.34816 7.23707e-05
        3299    -3.34833    -3.34816 7.23488e-05
        3300    -3.34855    -3.34816 7.23269e-05
        3301    -3.34862    -3.34816 7.23052e-05
        3302    -3.34899    -3.34816 7.22837e-05
        3303    -3.34891    -3.34816 7.22622e-05
        3304    -3.34928    -3.34816 7.22411e-05
        3305     -3.3495    -3.34816 7.22203e-05
        3306    -3.34987    -3.34817 7.22003e-05
        3307    -3.35009    -3.34817 7.21808e-05
        3308       -3.35    -3.34817 7.21612e-05
        3309    -3.35007    -3.34817 7.21416e-05
        3310    -3.34999    -3.34817 7.21219e-05
        3311     -3.3502    -3.34817 7.21028e-05
        3312    -3.35027    -3.34817 7.20838e-05
        3313    -3.35048    -3.34817 7.20654e-05
        3314    -3.35055    -3.34817 7.20472e-05
        3315    -3.35091    -3.34817 7.20302e-05
        3316    -3.35112    -3.34817  7.2014e-05
        3317    -3.35133    -3.34817 7.19986e-05
        3318    -3.35124    -3.34817 7.19828e-05
        3319    -3.35114    -3.34817 7.19667e-05
        3320     -3.3515    -3.34818  7.1952e-05
        3321    -3.35155    -3.34818 7.19375e-05
        3322    -3.35175    -3.34818 7.19239e-05
        3323    -3.35195    -3.34818 7.19112e-05
        3324    -3.35154    -3.34818 7.18967e-05
        3325    -3.35174    -3.34818  7.1883e-05
        3326    -3.35163    -3.34818 7.18689e-05
        3327    -3.35152    -3.34818 7.18543e-05
        3328    -3.35141    -3.34818 7.18392e-05
        3329    -3.35114    -3.34818 7.18232e-05
        3330    -3.35133    -3.34819 7.18078e-05
        3331    -3.35121    -3.34819  7.1792e-05
        3332    -3.35124    -3.34819 7.17763e-05
        3333    -3.35066    -3.34819 7.17586e-05
        3334    -3.35039    -3.34819 7.17401e-05
        3335    -3.35056    -3.34819 7.17221e-05
        3336    -3.35059    -3.34819 7.17042e-05
        3337    -3.35061    -3.34819 7.16864e-05
        3338    -3.35093    -3.34819 7.16696e-05
        3339    -3.35095    -3.34819 7.16529e-05
        3340    -3.35096    -3.34819 7.16362e-05
        3341    -3.35098    -3.34819 7.16196e-05
        3342    -3.35084     -3.3482 7.16026e-05
        3343    -3.35085     -3.3482 7.15855e-05
        3344    -3.35086     -3.3482 7.15685e-05
        3345    -3.35117     -3.3482 7.15527e-05
        3346    -3.35102     -3.3482 7.15363e-05
        3347    -3.35118     -3.3482 7.15204e-05
        3348    -3.35118     -3.3482 7.15046e-05
        3349    -3.35103     -3.3482 7.14883e-05
        3350    -3.35088     -3.3482 7.14714e-05
        3351    -3.35088     -3.3482 7.14546e-05
        3352    -3.35073     -3.3482 7.14372e-05
        3353    -3.35043     -3.3482  7.1419e-05
        3354    -3.35013     -3.3482    7.14e-05
        3355    -3.35043    -3.34821 7.13818e-05
        3356    -3.35042    -3.34821 7.13636e-05
        3357    -3.35012    -3.34821 7.13446e-05
        3358    -3.35042    -3.34821 7.13264e-05
        3359    -3.35041    -3.34821 7.13082e-05
        3360    -3.35011    -3.34821 7.12892e-05
        3361    -3.34995    -3.34821 7.12699e-05
        3362    -3.34995    -3.34821 7.12506e-05
        3363    -3.35009    -3.34821 7.12316e-05
        3364    -3.35009    -3.34821 7.12126e-05
        3365    -3.35024    -3.34821  7.1194e-05
        3366    -3.35038    -3.34821 7.11757e-05
        3367    -3.35038    -3.34821 7.11575e-05
        3368    -3.35038    -3.34821 7.11393e-05
        3369    -3.35053    -3.34821 7.11215e-05
        3370    -3.35083    -3.34821 7.11046e-05
        3371    -3.35083    -3.34822 7.10878e-05
        3372    -3.35068    -3.34822 7.10705e-05
        3373    -3.35068    -3.34822 7.10532e-05
        3374    -3.35084    -3.34822 7.10363e-05
        3375    -3.35084    -3.34822 7.10195e-05
        3376    -3.35085    -3.34822 7.10028e-05
        3377     -3.3507    -3.34822 7.09856e-05
        3378    -3.35056    -3.34822 7.09679e-05
        3379    -3.35042    -3.34822 7.09499e-05
        3380    -3.35058    -3.34822 7.09324e-05
        3381    -3.35045    -3.34822 7.09144e-05
        3382    -3.35046    -3.34822 7.08966e-05
        3383    -3.35003    -3.34822 7.08776e-05
        3384    -3.35005    -3.34822 7.08587e-05
        3385    -3.34977    -3.34823 7.08392e-05
        3386    -3.34964    -3.34823 7.08195e-05
        3387    -3.34966    -3.34823 7.07999e-05
        3388    -3.34953    -3.34823 7.07801e-05
        3389    -3.34971    -3.34823 7.07605e-05
        3390    -3.35004    -3.34823 7.07417e-05
        3391    -3.35007    -3.34823 7.07229e-05
        3392    -3.34995    -3.34823 7.07039e-05
        3393    -3.34999    -3.34823  7.0685e-05
        3394    -3.35002    -3.34823 7.06661e-05
        3395     -3.3496    -3.34823 7.06465e-05
        3396    -3.34979    -3.34823 7.06271e-05
        3397    -3.34967    -3.34823 7.06076e-05
        3398    -3.34956    -3.34823 7.05879e-05
        3399     -3.3496    -3.34823 7.05683e-05
        3400    -3.34963    -3.34823 7.05488e-05
        3401    -3.34952    -3.34823  7.0529e-05
        3402     -3.3494    -3.34823 7.05091e-05
        3403    -3.34928    -3.34823 7.04891e-05
        3404    -3.34947    -3.34823 7.04693e-05
        3405     -3.3495    -3.34823 7.04496e-05
        3406    -3.34938    -3.34823 7.04297e-05
        3407    -3.34941    -3.34823 7.04099e-05
        3408    -3.34928    -3.34823 7.03899e-05
        3409    -3.34916    -3.34823 7.03698e-05
        3410    -3.34948    -3.34824 7.03501e-05
        3411    -3.34965    -3.34824 7.03307e-05
        3412    -3.34936    -3.34824 7.03109e-05
        3413    -3.34923    -3.34824 7.02909e-05
        3414    -3.34939    -3.34824 7.02711e-05
        3415     -3.3494    -3.34824 7.02513e-05
        3416     -3.3494    -3.34824 7.02316e-05
        3417    -3.34955    -3.34824 7.02121e-05
        3418    -3.34925    -3.34824 7.01922e-05
        3419    -3.34909    -3.34824 7.01721e-05
        3420    -3.34908    -3.34824  7.0152e-05
        3421    -3.34876    -3.34824 7.01316e-05
        3422    -3.34889    -3.34824 7.01114e-05
        3423    -3.34933    -3.34824 7.00916e-05
        3424     -3.3493    -3.34824 7.00719e-05
        3425    -3.34928    -3.34824 7.00521e-05
        3426    -3.34924    -3.34824 7.00322e-05
        3427    -3.34936    -3.34824 7.00126e-05
        3428    -3.34932    -3.34824 6.99928e-05
        3429    -3.34974    -3.34824 6.99738e-05
        3430    -3.34969    -3.34824 6.99547e-05
        3431    -3.34935    -3.34824  6.9935e-05
        3432    -3.34884    -3.34824 6.99149e-05
        3433     -3.3491    -3.34824 6.98949e-05
        3434    -3.34904    -3.34824  6.9875e-05
        3435    -3.34869    -3.34824 6.98548e-05
        3436    -3.34848    -3.34824 6.98345e-05
        3437    -3.34842    -3.34824 6.98142e-05
        3438    -3.34851    -3.34824 6.97939e-05
        3439     -3.3489    -3.34824 6.97739e-05
        3440    -3.34884    -3.34824 6.97538e-05
        3441    -3.34863    -3.34824 6.97336e-05
        3442    -3.34856    -3.34824 6.97134e-05
        3443    -3.34865    -3.34824 6.96933e-05
        3444    -3.34858    -3.34824 6.96731e-05
        3445    -3.34851    -3.34824 6.96529e-05
        3446     -3.3483    -3.34824 6.96327e-05
        3447    -3.34823    -3.34824 6.96125e-05
        3448    -3.34817    -3.34824 6.95923e-05
        3449     -3.3481    -3.34824 6.95722e-05
        3450    -3.34788    -3.34824 6.95521e-05
        3451    -3.34782    -3.34824  6.9532e-05
        3452     -3.3479    -3.34824 6.95119e-05
        3453    -3.34845    -3.34824 6.94918e-05
        3454    -3.34808    -3.34824 6.94717e-05
        3455    -3.34817    -3.34824 6.94516e-05
        3456    -3.34796    -3.34824 6.94316e-05
        3457    -3.34774    -3.34824 6.94117e-05
        3458    -3.34799    -3.34824 6.93916e-05
        3459    -3.34853    -3.34824 6.93716e-05
        3460    -3.34817    -3.34824 6.93516e-05
        3461    -3.34811    -3.34824 6.93315e-05
        3462    -3.34806    -3.34824 6.93115e-05
        3463    -3.34815    -3.34824 6.92915e-05
        3464    -3.34825    -3.34824 6.92715e-05
        3465    -3.34804    -3.34824 6.92516e-05
        3466    -3.34784    -3.34824 6.92317e-05
        3467    -3.34794    -3.34824 6.92118e-05
        3468    -3.34819    -3.34824 6.91918e-05
        3469    -3.34829    -3.34824 6.91719e-05
        3470    -3.34824    -3.34824 6.91519e-05
        3471     -3.3482    -3.34824  6.9132e-05
        3472    -3.34845    -3.34824 6.91121e-05
        3473    -3.34826    -3.34824 6.90922e-05
        3474    -3.34821    -3.34824 6.90723e-05
        3475    -3.34802    -3.34824 6.90525e-05
        3476    -3.34813    -3.34824 6.90326e-05
        3477    -3.34793    -3.34824 6.90128e-05
        3478    -3.34835    -3.34824  6.8993e-05
        3479    -3.34816    -3.34824 6.89732e-05
        3480    -3.34827    -3.34824 6.89533e-05
        3481    -3.34823    -3.34824 6.89335e-05
        3482     -3.3482    -3.34824 6.89137e-05
        3483    -3.34846    -3.34824  6.8894e-05
        3484    -3.34828    -3.34824 6.88742e-05
        3485    -3.34839    -3.34824 6.88545e-05
        3486    -3.34806    -3.34824 6.88347e-05
        3487    -3.34803    -3.34824  6.8815e-05
        3488      -3.348    -3.34824 6.87953e-05
        3489    -3.34827    -3.34824 6.87756e-05
        3490    -3.34809    -3.34824 6.87559e-05
        3491    -3.34836    -3.34824 6.87362e-05
        3492    -3.34848    -3.34824 6.87166e-05
        3493    -3.34845    -3.34824 6.86969e-05
        3494    -3.34843    -3.34824 6.86773e-05
        3495     -3.3481    -3.34824 6.86577e-05
        3496    -3.34792    -3.34824 6.86381e-05
        3497     -3.3479    -3.34824 6.86185e-05
        3498    -3.34802    -3.34824 6.85989e-05
        3499    -3.34815    -3.34824 6.85793e-05
        3500    -3.34798    -3.34824 6.85598e-05
        3501    -3.34795    -3.34824 6.85402e-05
        3502    -3.34793    -3.34824 6.85207e-05
        3503    -3.34806    -3.34824 6.85012e-05
        3504    -3.34789    -3.34824 6.84817e-05
        3505    -3.34787    -3.34824 6.84623e-05
        3506    -3.34786    -3.34824 6.84428e-05
        3507    -3.34784    -3.34824 6.84234e-05
        3508    -3.34782    -3.34824  6.8404e-05
        3509    -3.34796    -3.34824 6.83845e-05
        3510    -3.34794    -3.34824 6.83651e-05
        3511    -3.34808    -3.34824 6.83457e-05
        3512    -3.34806    -3.34824 6.83262e-05
        3513    -3.34759    -3.34824  6.8307e-05
        3514    -3.34788    -3.34824 6.82877e-05
        3515    -3.34772    -3.34824 6.82684e-05
        3516    -3.34771    -3.34824 6.82491e-05
        3517    -3.34785    -3.34824 6.82298e-05
        3518    -3.34784    -3.34824 6.82105e-05
        3519    -3.34798    -3.34824 6.81912e-05
        3520    -3.34813    -3.34824 6.81718e-05
        3521    -3.34797    -3.34824 6.81525e-05
        3522    -3.34811    -3.34824 6.81332e-05
        3523    -3.34841    -3.34824 6.81138e-05
        3524     -3.3481    -3.34824 6.80945e-05
        3525    -3.34794    -3.34824 6.80753e-05
        3526    -3.34764    -3.34824 6.80562e-05
        3527    -3.34748    -3.34824 6.80372e-05
        3528    -3.34748    -3.34824 6.80183e-05
        3529    -3.34733    -3.34824 6.79995e-05
        3530    -3.34763    -3.34824 6.79804e-05
        3531    -3.34763    -3.34824 6.79614e-05
        3532    -3.34747    -3.34824 6.79425e-05
        3533    -3.34763    -3.34824 6.79235e-05
        3534    -3.34778    -3.34824 6.79044e-05
        3535    -3.34763    -3.34824 6.78854e-05
        3536    -3.34733    -3.34824 6.78667e-05
        3537    -3.34718    -3.34824 6.78482e-05
        3538    -3.34749    -3.34824 6.78293e-05
        3539    -3.34795    -3.34824 6.78102e-05
        3540     -3.3481    -3.34824 6.77911e-05
        3541    -3.34796    -3.34824  6.7772e-05
        3542    -3.34812    -3.34824 6.77528e-05
        3543    -3.34798    -3.34824 6.77338e-05
        3544    -3.34798    -3.34824 6.77147e-05
        3545    -3.34815    -3.34824 6.76956e-05
        3546    -3.34801    -3.34824 6.76765e-05
        3547    -3.34817    -3.34824 6.76574e-05
        3548    -3.34818    -3.34824 6.76384e-05
        3549    -3.34774    -3.34824 6.76195e-05
        3550    -3.34821    -3.34824 6.76004e-05
        3551    -3.34883    -3.34824 6.75816e-05
        3552     -3.3487    -3.34824 6.75627e-05
        3553    -3.34841    -3.34824 6.75437e-05
        3554    -3.34828    -3.34824 6.75247e-05
        3555     -3.3483    -3.34824 6.75057e-05
        3556    -3.34832    -3.34824 6.74867e-05
        3557    -3.34819    -3.34824 6.74677e-05
        3558    -3.34867    -3.34824 6.74489e-05
        3559     -3.3487    -3.34824 6.74301e-05
        3560    -3.34902    -3.34824 6.74115e-05
        3561    -3.34905    -3.34824 6.73929e-05
        3562    -3.34923    -3.34824 6.73746e-05
        3563    -3.34911    -3.34824 6.73561e-05
        3564    -3.34899    -3.34824 6.73376e-05
        3565    -3.34902    -3.34824  6.7319e-05
        3566    -3.34905    -3.34824 6.73005e-05
        3567    -3.34894    -3.34824  6.7282e-05
        3568    -3.34867    -3.34824 6.72632e-05
        3569    -3.34886    -3.34824 6.72446e-05
        3570     -3.3492    -3.34824 6.72263e-05
        3571    -3.34939    -3.34824 6.72082e-05
        3572    -3.34943    -3.34824 6.71903e-05
        3573    -3.34978    -3.34824 6.71728e-05
        3574    -3.34967    -3.34824 6.71552e-05
        3575    -3.34972    -3.34824 6.71377e-05
        3576    -3.34961    -3.34824   6.712e-05
        3577    -3.34966    -3.34824 6.71024e-05
        3578    -3.35001    -3.34824 6.70855e-05
        3579    -3.35036    -3.34824 6.70694e-05
        3580    -3.35042    -3.34824 6.70534e-05
        3581    -3.35032    -3.34824 6.70372e-05
        3582    -3.35052    -3.34825 6.70215e-05
        3583    -3.35057    -3.34825 6.70059e-05
        3584    -3.35048    -3.34825 6.69901e-05
        3585    -3.35038    -3.34825  6.6974e-05
        3586    -3.35029    -3.34825 6.69578e-05
        3587    -3.35034    -3.34825 6.69417e-05
        3588     -3.3501    -3.34825  6.6925e-05
        3589       -3.35    -3.34825 6.69081e-05
        3590    -3.35036    -3.34825 6.68921e-05
        3591    -3.35027    -3.34825 6.68758e-05
        3592    -3.35017    -3.34825 6.68593e-05
        3593    -3.34978    -3.34825 6.68421e-05
        3594    -3.34984    -3.34825 6.68249e-05
        3595    -3.34989    -3.34825 6.68079e-05
        3596     -3.3498    -3.34825 6.67907e-05
        3597    -3.34985    -3.34825 6.67736e-05
        3598    -3.34991    -3.34825 6.67566e-05
        3599    -3.35057    -3.34825 6.67412e-05
        3600    -3.35032    -3.34826 6.67251e-05
        3601    -3.35022    -3.34826 6.67088e-05
        3602    -3.35027    -3.34826 6.66926e-05
        3603    -3.35047    -3.34826  6.6677e-05
        3604    -3.35022    -3.34826 6.66607e-05
        3605    -3.35042    -3.34826 6.66449e-05
        3606    -3.35031    -3.34826 6.66288e-05
        3607    -3.35021    -3.34826 6.66126e-05
        3608    -3.35025    -3.34826 6.65964e-05
        3609    -3.35044    -3.34826 6.65807e-05
        3610    -3.35018    -3.34826 6.65643e-05
        3611    -3.35022    -3.34826 6.65481e-05
        3612    -3.35025    -3.34826  6.6532e-05
        3613    -3.35074    -3.34826 6.65171e-05
        3614    -3.35077    -3.34826 6.65023e-05
        3615    -3.35065    -3.34826 6.64872e-05
        3616    -3.35053    -3.34826 6.64717e-05
        3617    -3.35055    -3.34827 6.64564e-05
        3618    -3.35042    -3.34827 6.64407e-05
        3619    -3.35075    -3.34827 6.64259e-05
        3620    -3.35122    -3.34827 6.64125e-05
        3621    -3.35078    -3.34827 6.63978e-05
        3622    -3.35034    -3.34827 6.63819e-05
        3623    -3.35051    -3.34827 6.63665e-05
        3624    -3.35037    -3.34827 6.63507e-05
        3625    -3.35038    -3.34827  6.6335e-05
        3626    -3.35023    -3.34827 6.63189e-05
        3627    -3.35024    -3.34827 6.63028e-05
        3628    -3.35009    -3.34827 6.62864e-05
        3629    -3.35024    -3.34827 6.62704e-05
        3630    -3.35024    -3.34827 6.62543e-05
        3631    -3.35054    -3.34827  6.6239e-05
        3632    -3.35038    -3.34827 6.62233e-05
        3633    -3.35053    -3.34827  6.6208e-05
        3634    -3.35082    -3.34828 6.61935e-05
        3635    -3.35066    -3.34828 6.61785e-05
        3636    -3.35065    -3.34828 6.61635e-05
        3637    -3.35064    -3.34828 6.61485e-05
        3638    -3.35063    -3.34828 6.61335e-05
        3639    -3.35076    -3.34828 6.61188e-05
        3640     -3.3509    -3.34828 6.61046e-05
        3641    -3.35088    -3.34828 6.60903e-05
        3642    -3.35056    -3.34828 6.60751e-05
        3643    -3.35039    -3.34828 6.60595e-05
        3644    -3.35037    -3.34828 6.60439e-05
        3645    -3.35035    -3.34828 6.60282e-05
        3646    -3.35018    -3.34828 6.60122e-05
        3647    -3.35001    -3.34828 6.59958e-05
        3648    -3.35014    -3.34828 6.59796e-05
        3649    -3.35057    -3.34828 6.59645e-05
        3650    -3.34994    -3.34829  6.5948e-05
        3651    -3.35007    -3.34829 6.59318e-05
        3652    -3.35005    -3.34829 6.59155e-05
        3653    -3.35003    -3.34829 6.58992e-05
        3654    -3.34985    -3.34829 6.58825e-05
        3655    -3.34968    -3.34829 6.58656e-05
        3656    -3.34966    -3.34829 6.58486e-05
        3657    -3.34948    -3.34829 6.58314e-05
        3658    -3.34946    -3.34829 6.58142e-05
        3659    -3.34959    -3.34829 6.57972e-05
        3660    -3.34942    -3.34829   6.578e-05
        3661     -3.3494    -3.34829 6.57627e-05
        3662    -3.34938    -3.34829 6.57454e-05
        3663    -3.34951    -3.34829 6.57283e-05
        3664    -3.34934    -3.34829  6.5711e-05
        3665    -3.34933    -3.34829 6.56937e-05
        3666    -3.34931    -3.34829 6.56763e-05
        3667     -3.3493    -3.34829  6.5659e-05
        3668    -3.34944    -3.34829 6.56419e-05
        3669    -3.34927    -3.34829 6.56245e-05
        3670    -3.34942    -3.34829 6.56073e-05
        3671    -3.34926    -3.34829   6.559e-05
        3672     -3.3491    -3.34829 6.55725e-05
        3673    -3.34909    -3.34829  6.5555e-05
        3674    -3.34909    -3.34829 6.55375e-05
        3675    -3.34939    -3.34829 6.55204e-05
        3676    -3.34939    -3.34829 6.55032e-05
        3677     -3.3494    -3.34829 6.54861e-05
        3678    -3.34941    -3.34829  6.5469e-05
        3679    -3.34941    -3.34829 6.54519e-05
        3680    -3.34943    -3.34829 6.54349e-05
        3681    -3.34929    -3.34829 6.54176e-05
        3682    -3.34946     -3.3483 6.54006e-05
        3683    -3.34948     -3.3483 6.53837e-05
        3684     -3.3495     -3.3483 6.53667e-05
        3685    -3.34952     -3.3483 6.53498e-05
        3686     -3.3494     -3.3483 6.53328e-05
        3687    -3.34958     -3.3483  6.5316e-05
        3688    -3.34992     -3.3483 6.52998e-05
        3689    -3.35026     -3.3483 6.52842e-05
        3690    -3.35015     -3.3483 6.52685e-05
        3691    -3.35019     -3.3483 6.52528e-05
        3692    -3.35008     -3.3483 6.52369e-05
        3693    -3.35028     -3.3483 6.52214e-05
        3694    -3.35064     -3.3483 6.52069e-05
        3695    -3.35084     -3.3483 6.51928e-05
        3696    -3.35059     -3.3483 6.51781e-05
        3697    -3.35096     -3.3483 6.51645e-05
        3698    -3.35056     -3.3483 6.51497e-05
        3699    -3.35017     -3.3483 6.51341e-05
        3700    -3.35054     -3.3483 6.51193e-05
        3701    -3.35061     -3.3483 6.51046e-05
        3702    -3.35067    -3.34831 6.50902e-05
        3703    -3.35074    -3.34831 6.50759e-05
        3704    -3.35081    -3.34831 6.50619e-05
        3705    -3.35073    -3.34831 6.50476e-05
        3706    -3.35065    -3.34831 6.50331e-05
        3707    -3.35057    -3.34831 6.50184e-05
        3708    -3.35064    -3.34831 6.50039e-05
