#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         411    -5.55405     -5.7881   0.0165311
         412    -5.55417    -5.78754   0.0165007
         413    -5.55459    -5.78697   0.0164704
         414    -5.55486    -5.78641   0.0164402
         415    -5.55497    -5.78585     0.01641
         416    -5.55524     -5.7853   0.0163799
         417     -5.5552    -5.78475   0.0163499
         418    -5.55546     -5.7842     0.01632
         419    -5.55526    -5.78365   0.0162902
         420    -5.55551    -5.78311   0.0162605
         421     -5.5553    -5.78257   0.0162309
         422    -5.55539    -5.78203   0.0162013
         423    -5.55547    -5.78149   0.0161719
         424    -5.55525    -5.78096   0.0161425
         425    -5.55532    -5.78043   0.0161133
         426    -5.55523     -5.7799   0.0160841
         427    -5.55543    -5.77938    0.016055
         428    -5.55502    -5.77885   0.0160261
         429    -5.55505    -5.77833   0.0159972
         430    -5.55538    -5.77781   0.0159684
         431    -5.55539     -5.7773   0.0159397
         432    -5.55569    -5.77678   0.0159111
         433    -5.55583    -5.77627   0.0158825
         434    -5.55612    -5.77576    0.015854
         435    -5.55608    -5.77526   0.0158256
         436    -5.55573    -5.77476   0.0157973
         437    -5.55583    -5.77426   0.0157691
         438    -5.55575    -5.77376    0.015741
         439    -5.55552    -5.77326    0.015713
         440    -5.55557    -5.77276   0.0156851
         441     -5.5553    -5.77227   0.0156572
         442    -5.55503    -5.77178   0.0156295
         443    -5.55489    -5.77129   0.0156019
         444    -5.55473     -5.7708   0.0155744
         445    -5.55456    -5.77032    0.015547
         446    -5.55423    -5.76983   0.0155197
         447    -5.55388    -5.76935   0.0154925
         448    -5.55352    -5.76887   0.0154654
         449    -5.55315    -5.76839   0.0154384
         450    -5.55291    -5.76791   0.0154115
         451    -5.55281    -5.76743   0.0153847
         452    -5.55271    -5.76696    0.015358
         453    -5.55243    -5.76648   0.0153314
         454    -5.55215    -5.76601   0.0153049
         455    -5.55185    -5.76554   0.0152785
         456    -5.55169    -5.76507   0.0152522
         457    -5.55153     -5.7646    0.015226
         458     -5.5512    -5.76414   0.0151998
         459    -5.55101    -5.76367   0.0151738
         460    -5.55081    -5.76321   0.0151479
         461    -5.55061    -5.76275   0.0151221
         462    -5.55009    -5.76229   0.0150963
         463    -5.54972    -5.76183   0.0150707
         464    -5.54934    -5.76137   0.0150452
         465    -5.54926    -5.76092   0.0150197
         466    -5.54918    -5.76046   0.0149944
         467    -5.54939    -5.76001   0.0149691
         468    -5.54884    -5.75956   0.0149439
         469     -5.5486    -5.75911   0.0149188
         470    -5.54835    -5.75866   0.0148938
         471    -5.54809    -5.75821   0.0148689
         472    -5.54769    -5.75777   0.0148441
         473    -5.54759    -5.75732   0.0148193
         474    -5.54734    -5.75688   0.0147947
         475    -5.54694    -5.75644   0.0147701
         476    -5.54639      -5.756   0.0147457
         477    -5.54614    -5.75556   0.0147213
         478     -5.5456    -5.75512   0.0146971
         479    -5.54522    -5.75468   0.0146729
         480    -5.54468    -5.75424   0.0146489
         481    -5.54416     -5.7538    0.014625
         482    -5.54409    -5.75337   0.0146011
         483    -5.54359    -5.75294   0.0145773
         484    -5.54294     -5.7525   0.0145536
         485     -5.5426    -5.75207   0.0145301
         486    -5.54182    -5.75164   0.0145066
         487     -5.5412     -5.7512   0.0144833
         488    -5.54105    -5.75077     0.01446
         489    -5.54061    -5.75034   0.0144368
         490    -5.54004    -5.74991   0.0144137
         491    -5.53978    -5.74949   0.0143907
         492    -5.53953    -5.74906   0.0143678
         493    -5.53916    -5.74863    0.014345
         494     -5.5388    -5.74821   0.0143222
         495     -5.5386    -5.74779   0.0142995
