#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       11641    -4.70291    -4.70139 2.95638e-05
       11642    -4.70292    -4.70139 2.95616e-05
       11643    -4.70323    -4.70139 2.95594e-05
       11644    -4.70339    -4.70139 2.95574e-05
       11645    -4.70325    -4.70139 2.95553e-05
       11646    -4.70325    -4.70139 2.95532e-05
       11647    -4.70341    -4.70139 2.95511e-05
       11648    -4.70342     -4.7014 2.95491e-05
       11649    -4.70358     -4.7014 2.95472e-05
       11650    -4.70344     -4.7014 2.95452e-05
       11651    -4.70345     -4.7014 2.95432e-05
       11652    -4.70361     -4.7014 2.95412e-05
       11653    -4.70362     -4.7014 2.95393e-05
       11654    -4.70363     -4.7014 2.95374e-05
       11655    -4.70363     -4.7014 2.95355e-05
       11656    -4.70364     -4.7014 2.95336e-05
       11657     -4.7035     -4.7014 2.95316e-05
       11658    -4.70366     -4.7014 2.95297e-05
       11659    -4.70366     -4.7014 2.95278e-05
       11660    -4.70367     -4.7014 2.95259e-05
       11661    -4.70353     -4.7014  2.9524e-05
       11662    -4.70353     -4.7014  2.9522e-05
       11663    -4.70369     -4.7014 2.95201e-05
       11664    -4.70369     -4.7014 2.95182e-05
       11665      -4.704     -4.7014 2.95166e-05
       11666    -4.70401     -4.7014 2.95149e-05
       11667    -4.70431     -4.7014 2.95134e-05
       11668    -4.70431     -4.7014 2.95119e-05
       11669    -4.70432     -4.7014 2.95104e-05
       11670    -4.70417     -4.7014 2.95089e-05
       11671    -4.70417     -4.7014 2.95073e-05
       11672    -4.70417     -4.7014 2.95057e-05
       11673    -4.70432     -4.7014 2.95043e-05
       11674    -4.70416     -4.7014 2.95027e-05
       11675    -4.70431     -4.7014 2.95012e-05
       11676    -4.70446     -4.7014 2.94998e-05
       11677    -4.70461     -4.7014 2.94986e-05
       11678    -4.70445     -4.7014 2.94972e-05
       11679     -4.7043     -4.7014 2.94957e-05
       11680    -4.70429     -4.7014 2.94943e-05
       11681    -4.70413     -4.7014 2.94927e-05
       11682    -4.70397     -4.7014 2.94909e-05
       11683    -4.70381     -4.7014 2.94891e-05
       11684    -4.70381     -4.7014 2.94873e-05
       11685     -4.7038     -4.7014 2.94855e-05
       11686    -4.70379     -4.7014 2.94837e-05
       11687    -4.70392     -4.7014  2.9482e-05
       11688    -4.70406     -4.7014 2.94803e-05
       11689    -4.70405     -4.7014 2.94787e-05
       11690    -4.70404     -4.7014  2.9477e-05
       11691    -4.70372     -4.7014 2.94752e-05
       11692    -4.70356     -4.7014 2.94732e-05
       11693    -4.70339     -4.7014 2.94712e-05
       11694    -4.70383    -4.70141 2.94694e-05
       11695    -4.70382    -4.70141 2.94676e-05
       11696    -4.70395    -4.70141 2.94659e-05
       11697    -4.70393    -4.70141 2.94642e-05
       11698    -4.70407    -4.70141 2.94625e-05
       11699     -4.7039    -4.70141 2.94608e-05
       11700    -4.70388    -4.70141  2.9459e-05
       11701    -4.70371    -4.70141 2.94572e-05
       11702    -4.70354    -4.70141 2.94552e-05
       11703    -4.70353    -4.70141 2.94532e-05
       11704    -4.70336    -4.70141 2.94512e-05
       11705    -4.70319    -4.70141 2.94491e-05
       11706    -4.70332    -4.70141  2.9447e-05
       11707     -4.7033    -4.70141 2.94449e-05
       11708    -4.70329    -4.70141 2.94429e-05
       11709    -4.70297    -4.70141 2.94407e-05
       11710     -4.7031    -4.70141 2.94385e-05
       11711    -4.70309    -4.70141 2.94363e-05
       11712    -4.70307    -4.70141 2.94342e-05
       11713    -4.70305    -4.70141  2.9432e-05
       11714    -4.70304    -4.70141 2.94298e-05
       11715    -4.70317    -4.70141 2.94277e-05
       11716     -4.7027    -4.70141 2.94254e-05
       11717    -4.70269    -4.70141 2.94231e-05
       11718    -4.70268    -4.70141 2.94207e-05
       11719    -4.70266    -4.70141 2.94184e-05
       11720     -4.7028    -4.70141 2.94162e-05
       11721    -4.70279    -4.70141 2.94139e-05
       11722    -4.70278    -4.70141 2.94116e-05
       11723    -4.70262    -4.70141 2.94093e-05
       11724    -4.70231    -4.70141 2.94069e-05
       11725     -4.7023    -4.70141 2.94045e-05
       11726    -4.70229    -4.70141 2.94021e-05
       11727    -4.70229    -4.70141 2.93996e-05
       11728    -4.70228    -4.70141 2.93972e-05
       11729    -4.70197    -4.70141 2.93948e-05
       11730    -4.70182    -4.70141 2.93923e-05
       11731    -4.70182    -4.70141 2.93898e-05
       11732    -4.70166    -4.70141 2.93873e-05
       11733    -4.70136    -4.70141 2.93848e-05
       11734    -4.70152    -4.70141 2.93823e-05
       11735    -4.70152    -4.70141 2.93798e-05
       11736    -4.70152    -4.70141 2.93773e-05
       11737    -4.70138    -4.70141 2.93748e-05
       11738    -4.70123    -4.70141 2.93723e-05
       11739    -4.70094    -4.70141 2.93698e-05
       11740     -4.7011    -4.70141 2.93673e-05
       11741     -4.7011    -4.70141 2.93648e-05
       11742    -4.70096    -4.70141 2.93624e-05
       11743    -4.70113    -4.70141 2.93599e-05
       11744    -4.70114    -4.70141 2.93574e-05
       11745    -4.70131    -4.70141 2.93549e-05
       11746    -4.70132    -4.70141 2.93524e-05
       11747    -4.70134    -4.70141 2.93499e-05
       11748     -4.7012    -4.70141 2.93474e-05
       11749    -4.70122    -4.70141 2.93449e-05
       11750    -4.70139    -4.70141 2.93424e-05
       11751    -4.70157    -4.70141 2.93399e-05
       11752    -4.70129    -4.70141 2.93374e-05
       11753    -4.70146    -4.70141 2.93349e-05
       11754    -4.70209    -4.70141 2.93325e-05
       11755    -4.70212    -4.70141   2.933e-05
       11756    -4.70214    -4.70141 2.93276e-05
       11757    -4.70202    -4.70141 2.93252e-05
       11758    -4.70204    -4.70141 2.93227e-05
       11759    -4.70207    -4.70141 2.93203e-05
       11760     -4.7021    -4.70141 2.93178e-05
       11761    -4.70198    -4.70141 2.93154e-05
       11762    -4.70186    -4.70141 2.93129e-05
       11763    -4.70174    -4.70141 2.93104e-05
       11764    -4.70162    -4.70141  2.9308e-05
       11765    -4.70165    -4.70141 2.93055e-05
       11766    -4.70123    -4.70141  2.9303e-05
       11767    -4.70126    -4.70141 2.93005e-05
       11768    -4.70129    -4.70141  2.9298e-05
       11769    -4.70132    -4.70141 2.92955e-05
       11770    -4.70105    -4.70141  2.9293e-05
       11771    -4.70109    -4.70141 2.92906e-05
       11772    -4.70142    -4.70141 2.92881e-05
       11773    -4.70145    -4.70141 2.92856e-05
       11774    -4.70164    -4.70141 2.92831e-05
       11775    -4.70167    -4.70141 2.92806e-05
       11776    -4.70185    -4.70141 2.92782e-05
       11777    -4.70188    -4.70141 2.92757e-05
       11778    -4.70192    -4.70141 2.92733e-05
       11779    -4.70195    -4.70141 2.92708e-05
       11780    -4.70168    -4.70141 2.92683e-05
       11781    -4.70171    -4.70141 2.92659e-05
       11782    -4.70174    -4.70141 2.92634e-05
       11783    -4.70177    -4.70141 2.92609e-05
       11784     -4.7018    -4.70141 2.92585e-05
       11785    -4.70183    -4.70141  2.9256e-05
       11786    -4.70201    -4.70141 2.92536e-05
       11787    -4.70173    -4.70141 2.92511e-05
       11788    -4.70146    -4.70141 2.92486e-05
       11789    -4.70148    -4.70141 2.92461e-05
       11790    -4.70136    -4.70141 2.92436e-05
       11791    -4.70138    -4.70141 2.92412e-05
       11792    -4.70156    -4.70141 2.92387e-05
       11793    -4.70158    -4.70141 2.92362e-05
       11794    -4.70161    -4.70141 2.92337e-05
       11795    -4.70163    -4.70141 2.92313e-05
       11796     -4.7015    -4.70141 2.92288e-05
       11797    -4.70152    -4.70141 2.92263e-05
       11798    -4.70154    -4.70141 2.92238e-05
       11799    -4.70156    -4.70141 2.92214e-05
       11800    -4.70112    -4.70141 2.92189e-05
       11801    -4.70129    -4.70141 2.92164e-05
       11802    -4.70116    -4.70141  2.9214e-05
       11803    -4.70118    -4.70141 2.92115e-05
       11804    -4.70134    -4.70141  2.9209e-05
       11805    -4.70136    -4.70141 2.92065e-05
       11806    -4.70152    -4.70141 2.92041e-05
       11807    -4.70139    -4.70141 2.92016e-05
       11808     -4.7014    -4.70141 2.91991e-05
       11809    -4.70156    -4.70141 2.91966e-05
       11810    -4.70142    -4.70141 2.91942e-05
       11811    -4.70158    -4.70141 2.91917e-05
       11812    -4.70159    -4.70141 2.91892e-05
       11813     -4.7016    -4.70141 2.91868e-05
       11814    -4.70161    -4.70141 2.91843e-05
       11815    -4.70147    -4.70141 2.91818e-05
       11816    -4.70147    -4.70141 2.91794e-05
       11817    -4.70103    -4.70141 2.91769e-05
       11818    -4.70073    -4.70141 2.91745e-05
       11819    -4.70089    -4.70141 2.91721e-05
       11820    -4.70089    -4.70141 2.91696e-05
       11821    -4.70089    -4.70141 2.91672e-05
       11822    -4.70075    -4.70141 2.91648e-05
       11823    -4.70045    -4.70141 2.91624e-05
       11824     -4.7006    -4.70141 2.91601e-05
       11825     -4.7006    -4.70141 2.91577e-05
       11826     -4.7006    -4.70141 2.91553e-05
       11827    -4.70045    -4.70141 2.91529e-05
       11828    -4.70045    -4.70141 2.91506e-05
       11829    -4.70045    -4.70141 2.91482e-05
       11830    -4.70044    -4.70141 2.91459e-05
       11831    -4.70029    -4.70141 2.91436e-05
       11832    -4.70028    -4.70141 2.91413e-05
       11833    -4.70043    -4.70141 2.91389e-05
       11834    -4.70043    -4.70141 2.91366e-05
       11835    -4.70042    -4.70141 2.91342e-05
       11836    -4.70041    -4.70141 2.91319e-05
       11837    -4.70041    -4.70141 2.91296e-05
       11838    -4.70055    -4.70141 2.91272e-05
       11839    -4.70054    -4.70141 2.91248e-05
       11840    -4.70068    -4.70141 2.91224e-05
       11841    -4.70068    -4.70141   2.912e-05
       11842    -4.70051    -4.70141 2.91177e-05
       11843     -4.7005    -4.70141 2.91153e-05
       11844    -4.70049    -4.70141 2.91129e-05
       11845    -4.70033    -4.70141 2.91106e-05
       11846    -4.70032    -4.70141 2.91083e-05
       11847    -4.70031    -4.70141  2.9106e-05
       11848    -4.70029    -4.70141 2.91037e-05
       11849    -4.70028    -4.70141 2.91014e-05
       11850    -4.70012    -4.70141 2.90992e-05
       11851    -4.70025    -4.70141 2.90969e-05
       11852    -4.70039    -4.70141 2.90945e-05
       11853    -4.70038    -4.70141 2.90922e-05
       11854    -4.70051    -4.70141 2.90899e-05
       11855    -4.70065    -4.70141 2.90875e-05
       11856    -4.70063    -4.70141 2.90851e-05
       11857    -4.70062    -4.70141 2.90827e-05
       11858    -4.70106    -4.70141 2.90803e-05
       11859    -4.70119    -4.70141 2.90778e-05
       11860    -4.70133    -4.70141 2.90754e-05
       11861    -4.70131    -4.70141 2.90729e-05
       11862     -4.7016    -4.70141 2.90705e-05
       11863    -4.70128    -4.70141  2.9068e-05
       11864    -4.70096    -4.70141 2.90656e-05
       11865    -4.70124    -4.70141 2.90632e-05
       11866    -4.70123    -4.70141 2.90607e-05
       11867    -4.70076    -4.70141 2.90583e-05
       11868    -4.70074    -4.70141 2.90559e-05
       11869    -4.70073    -4.70141 2.90535e-05
       11870    -4.70086    -4.70141 2.90511e-05
       11871    -4.70099    -4.70141 2.90487e-05
       11872    -4.70113    -4.70141 2.90463e-05
       11873    -4.70111    -4.70141 2.90438e-05
       11874    -4.70095    -4.70141 2.90414e-05
       11875    -4.70093    -4.70141  2.9039e-05
       11876    -4.70122    -4.70141 2.90365e-05
       11877     -4.7012    -4.70141 2.90341e-05
       11878    -4.70134    -4.70141 2.90317e-05
       11879    -4.70132    -4.70141 2.90292e-05
       11880    -4.70116    -4.70141 2.90268e-05
       11881     -4.7013    -4.70141 2.90243e-05
       11882    -4.70128    -4.70141 2.90219e-05
       11883    -4.70127    -4.70141 2.90195e-05
       11884    -4.70156    -4.70141  2.9017e-05
       11885    -4.70155    -4.70141 2.90146e-05
       11886    -4.70184    -4.70141 2.90122e-05
       11887    -4.70182    -4.70141 2.90097e-05
       11888    -4.70181    -4.70141 2.90073e-05
       11889    -4.70165    -4.70141 2.90049e-05
       11890    -4.70149    -4.70141 2.90024e-05
       11891    -4.70133    -4.70141     2.9e-05
       11892    -4.70132    -4.70141 2.89976e-05
       11893    -4.70116    -4.70141 2.89951e-05
       11894    -4.70085    -4.70141 2.89927e-05
       11895    -4.70069    -4.70141 2.89904e-05
       11896    -4.70068    -4.70141  2.8988e-05
       11897    -4.70067    -4.70141 2.89856e-05
       11898    -4.70067    -4.70141 2.89833e-05
       11899    -4.70066    -4.70141 2.89809e-05
       11900    -4.70065    -4.70141 2.89785e-05
       11901     -4.7008    -4.70141 2.89761e-05
       11902    -4.70064    -4.70141 2.89738e-05
       11903    -4.70064    -4.70141 2.89714e-05
       11904    -4.70109    -4.70141  2.8969e-05
       11905    -4.70123    -4.70141 2.89666e-05
       11906    -4.70138    -4.70141 2.89641e-05
       11907    -4.70153    -4.70141 2.89617e-05
       11908    -4.70138    -4.70141 2.89593e-05
       11909    -4.70183    -4.70141 2.89568e-05
       11910    -4.70213    -4.70141 2.89545e-05
       11911    -4.70197    -4.70141 2.89521e-05
       11912    -4.70197    -4.70141 2.89497e-05
       11913    -4.70182    -4.70141 2.89473e-05
       11914    -4.70242    -4.70141  2.8945e-05
       11915    -4.70212    -4.70141 2.89426e-05
       11916    -4.70212    -4.70141 2.89403e-05
       11917    -4.70212    -4.70141 2.89379e-05
       11918    -4.70227    -4.70141 2.89355e-05
       11919    -4.70242    -4.70141 2.89332e-05
       11920    -4.70242    -4.70141 2.89309e-05
       11921    -4.70242    -4.70141 2.89286e-05
       11922    -4.70242    -4.70141 2.89263e-05
       11923    -4.70257    -4.70141 2.89241e-05
       11924    -4.70227    -4.70141 2.89217e-05
       11925    -4.70227    -4.70141 2.89194e-05
       11926    -4.70227    -4.70141 2.89171e-05
       11927    -4.70197    -4.70141 2.89147e-05
       11928    -4.70197    -4.70141 2.89123e-05
       11929    -4.70212    -4.70141 2.89099e-05
       11930    -4.70212    -4.70141 2.89076e-05
       11931    -4.70211    -4.70141 2.89052e-05
       11932    -4.70211    -4.70141 2.89028e-05
       11933    -4.70226    -4.70141 2.89005e-05
       11934    -4.70196    -4.70141 2.88981e-05
       11935    -4.70211    -4.70141 2.88958e-05
       11936    -4.70211    -4.70141 2.88934e-05
       11937    -4.70196    -4.70141  2.8891e-05
       11938    -4.70165    -4.70141 2.88886e-05
       11939     -4.7015    -4.70141 2.88862e-05
       11940     -4.7018    -4.70141 2.88838e-05
       11941     -4.7018    -4.70141 2.88814e-05
       11942    -4.70164    -4.70141  2.8879e-05
       11943    -4.70179    -4.70141 2.88766e-05
       11944    -4.70179    -4.70141 2.88742e-05
       11945    -4.70178    -4.70141 2.88718e-05
       11946    -4.70148    -4.70141 2.88694e-05
       11947    -4.70132    -4.70141 2.88669e-05
       11948    -4.70131    -4.70141 2.88645e-05
       11949    -4.70131    -4.70141 2.88621e-05
       11950     -4.7013    -4.70141 2.88597e-05
       11951    -4.70145    -4.70141 2.88573e-05
       11952    -4.70144    -4.70141 2.88549e-05
       11953    -4.70144    -4.70141 2.88525e-05
       11954    -4.70143    -4.70141   2.885e-05
       11955    -4.70142    -4.70141 2.88476e-05
       11956    -4.70126    -4.70141 2.88452e-05
       11957     -4.7011    -4.70141 2.88428e-05
       11958    -4.70124    -4.70141 2.88404e-05
       11959    -4.70124    -4.70141  2.8838e-05
       11960    -4.70123    -4.70141 2.88356e-05
       11961    -4.70137    -4.70141 2.88332e-05
       11962    -4.70151    -4.70141 2.88308e-05
       11963    -4.70135    -4.70141 2.88284e-05
       11964    -4.70149    -4.70141  2.8826e-05
       11965    -4.70148    -4.70141 2.88236e-05
       11966    -4.70147    -4.70141 2.88211e-05
       11967    -4.70146    -4.70141 2.88187e-05
       11968     -4.7016    -4.70141 2.88163e-05
       11969    -4.70204    -4.70141  2.8814e-05
       11970    -4.70203    -4.70141 2.88116e-05
       11971    -4.70187    -4.70141 2.88092e-05
       11972    -4.70171    -4.70141 2.88068e-05
       11973     -4.7017    -4.70141 2.88044e-05
       11974    -4.70154    -4.70141  2.8802e-05
       11975    -4.70168    -4.70141 2.87996e-05
       11976    -4.70182    -4.70141 2.87973e-05
       11977    -4.70181    -4.70141 2.87949e-05
       11978     -4.7018    -4.70141 2.87925e-05
       11979    -4.70164    -4.70141 2.87901e-05
       11980    -4.70163    -4.70141 2.87877e-05
       11981    -4.70162    -4.70141 2.87853e-05
       11982    -4.70161    -4.70141 2.87829e-05
       11983    -4.70161    -4.70141 2.87805e-05
       11984     -4.7019    -4.70141 2.87781e-05
       11985    -4.70219    -4.70141 2.87758e-05
       11986    -4.70219    -4.70141 2.87735e-05
       11987    -4.70218    -4.70141 2.87711e-05
       11988    -4.70217    -4.70141 2.87688e-05
       11989    -4.70216    -4.70141 2.87665e-05
       11990    -4.70216    -4.70141 2.87642e-05
       11991    -4.70215    -4.70141 2.87618e-05
       11992    -4.70215    -4.70141 2.87595e-05
       11993    -4.70229    -4.70141 2.87572e-05
       11994    -4.70229    -4.70141 2.87549e-05
       11995    -4.70228    -4.70141 2.87526e-05
       11996    -4.70243    -4.70141 2.87503e-05
       11997    -4.70273    -4.70141 2.87481e-05
       11998    -4.70273    -4.70141 2.87459e-05
       11999    -4.70273    -4.70141 2.87437e-05
       12000    -4.70197    -4.70141 2.87414e-05
       12001    -4.70197    -4.70141  2.8739e-05
       12002    -4.70182    -4.70141 2.87367e-05
       12003    -4.70182    -4.70141 2.87343e-05
       12004    -4.70167    -4.70141 2.87319e-05
       12005    -4.70198    -4.70141 2.87295e-05
       12006    -4.70213    -4.70141 2.87272e-05
       12007    -4.70214    -4.70141 2.87249e-05
       12008    -4.70214    -4.70141 2.87226e-05
       12009    -4.70229    -4.70141 2.87203e-05
       12010    -4.70245    -4.70141  2.8718e-05
       12011    -4.70261    -4.70141 2.87158e-05
       12012    -4.70261    -4.70141 2.87136e-05
       12013    -4.70262    -4.70141 2.87114e-05
       12014    -4.70278    -4.70141 2.87092e-05
       12015    -4.70263    -4.70141  2.8707e-05
       12016    -4.70264    -4.70141 2.87048e-05
       12017    -4.70265    -4.70141 2.87026e-05
       12018    -4.70266    -4.70141 2.87004e-05
       12019    -4.70297    -4.70141 2.86983e-05
       12020    -4.70313    -4.70141 2.86962e-05
       12021    -4.70299    -4.70141 2.86941e-05
       12022    -4.70284    -4.70141  2.8692e-05
       12023    -4.70285    -4.70141 2.86899e-05
       12024    -4.70287    -4.70141 2.86877e-05
       12025    -4.70257    -4.70141 2.86855e-05
       12026    -4.70258    -4.70141 2.86833e-05
       12027    -4.70214    -4.70141  2.8681e-05
       12028    -4.70216    -4.70141 2.86787e-05
       12029    -4.70232    -4.70141 2.86764e-05
       12030    -4.70233    -4.70141 2.86741e-05
       12031    -4.70219    -4.70141 2.86718e-05
       12032    -4.70235    -4.70141 2.86695e-05
       12033    -4.70237    -4.70141 2.86672e-05
       12034    -4.70238    -4.70141  2.8665e-05
       12035    -4.70224    -4.70141 2.86627e-05
       12036     -4.7021    -4.70141 2.86603e-05
       12037    -4.70197    -4.70141  2.8658e-05
       12038    -4.70213    -4.70141 2.86557e-05
       12039    -4.70214    -4.70141 2.86534e-05
       12040    -4.70216    -4.70141  2.8651e-05
       12041    -4.70202    -4.70141 2.86487e-05
       12042    -4.70218    -4.70141 2.86464e-05
       12043    -4.70265    -4.70141 2.86442e-05
       12044    -4.70297    -4.70141 2.86421e-05
       12045    -4.70298    -4.70141   2.864e-05
       12046    -4.70299    -4.70141  2.8638e-05
       12047    -4.70285    -4.70141 2.86358e-05
       12048    -4.70287    -4.70141 2.86337e-05
       12049    -4.70288    -4.70141 2.86316e-05
       12050     -4.7032    -4.70141 2.86296e-05
       12051    -4.70336    -4.70141 2.86277e-05
       12052    -4.70352    -4.70141 2.86258e-05
       12053    -4.70354    -4.70142  2.8624e-05
       12054     -4.7034    -4.70142 2.86221e-05
       12055    -4.70326    -4.70142 2.86201e-05
       12056    -4.70327    -4.70142 2.86182e-05
       12057    -4.70359    -4.70142 2.86164e-05
       12058     -4.7036    -4.70142 2.86146e-05
       12059    -4.70376    -4.70142 2.86129e-05
       12060    -4.70378    -4.70142 2.86112e-05
       12061    -4.70364    -4.70142 2.86094e-05
       12062    -4.70395    -4.70142 2.86078e-05
       12063    -4.70381    -4.70142 2.86061e-05
       12064    -4.70398    -4.70142 2.86045e-05
       12065    -4.70399    -4.70142 2.86029e-05
       12066    -4.70385    -4.70142 2.86013e-05
       12067    -4.70371    -4.70142 2.85995e-05
       12068    -4.70372    -4.70142 2.85978e-05
       12069    -4.70388    -4.70142 2.85962e-05
       12070     -4.7039    -4.70142 2.85945e-05
       12071    -4.70391    -4.70142 2.85929e-05
       12072    -4.70407    -4.70142 2.85914e-05
       12073    -4.70393    -4.70142 2.85898e-05
       12074    -4.70409    -4.70142 2.85882e-05
       12075     -4.7038    -4.70142 2.85866e-05
       12076    -4.70381    -4.70142 2.85849e-05
       12077    -4.70397    -4.70142 2.85833e-05
       12078    -4.70429    -4.70142 2.85819e-05
       12079    -4.70445    -4.70142 2.85806e-05
       12080    -4.70431    -4.70142 2.85793e-05
       12081    -4.70432    -4.70142 2.85779e-05
       12082    -4.70433    -4.70142 2.85766e-05
       12083    -4.70419    -4.70142 2.85751e-05
       12084     -4.7042    -4.70142 2.85737e-05
       12085    -4.70421    -4.70142 2.85723e-05
       12086    -4.70407    -4.70142 2.85707e-05
       12087    -4.70424    -4.70142 2.85693e-05
       12088     -4.7041    -4.70142 2.85678e-05
       12089    -4.70411    -4.70142 2.85663e-05
       12090    -4.70397    -4.70142 2.85647e-05
       12091    -4.70398    -4.70142 2.85632e-05
       12092    -4.70399    -4.70142 2.85616e-05
       12093    -4.70415    -4.70142 2.85601e-05
       12094    -4.70416    -4.70142 2.85586e-05
       12095    -4.70433    -4.70142 2.85573e-05
       12096    -4.70419    -4.70142 2.85559e-05
       12097     -4.7042    -4.70142 2.85544e-05
       12098    -4.70421    -4.70142  2.8553e-05
       12099    -4.70422    -4.70142 2.85516e-05
       12100    -4.70393    -4.70143 2.85499e-05
       12101    -4.70379    -4.70143 2.85483e-05
       12102     -4.7038    -4.70143 2.85466e-05
       12103    -4.70382    -4.70143 2.85449e-05
       12104    -4.70368    -4.70143 2.85432e-05
       12105    -4.70369    -4.70143 2.85414e-05
       12106     -4.7037    -4.70143 2.85397e-05
       12107    -4.70371    -4.70143 2.85379e-05
       12108    -4.70403    -4.70143 2.85364e-05
       12109    -4.70389    -4.70143 2.85348e-05
       12110     -4.7039    -4.70143 2.85331e-05
       12111    -4.70376    -4.70143 2.85314e-05
       12112    -4.70377    -4.70143 2.85297e-05
       12113    -4.70363    -4.70143 2.85279e-05
       12114    -4.70379    -4.70143 2.85263e-05
       12115    -4.70381    -4.70143 2.85246e-05
       12116    -4.70382    -4.70143 2.85229e-05
       12117    -4.70353    -4.70143 2.85211e-05
       12118    -4.70308    -4.70143 2.85191e-05
       12119    -4.70309    -4.70143  2.8517e-05
       12120     -4.7031    -4.70143  2.8515e-05
       12121    -4.70311    -4.70143  2.8513e-05
       12122    -4.70312    -4.70143  2.8511e-05
       12123    -4.70313    -4.70143  2.8509e-05
       12124    -4.70314    -4.70143  2.8507e-05
       12125      -4.703    -4.70143 2.85049e-05
       12126    -4.70316    -4.70143 2.85029e-05
       12127    -4.70316    -4.70143 2.85009e-05
       12128    -4.70317    -4.70143  2.8499e-05
       12129    -4.70303    -4.70143 2.84969e-05
       12130    -4.70273    -4.70143 2.84948e-05
       12131    -4.70243    -4.70143 2.84925e-05
       12132    -4.70259    -4.70143 2.84903e-05
       12133    -4.70244    -4.70143 2.84881e-05
       12134    -4.70245    -4.70143 2.84859e-05
       12135     -4.7023    -4.70143 2.84836e-05
       12136     -4.7023    -4.70143 2.84814e-05
       12137     -4.7023    -4.70143 2.84791e-05
       12138    -4.70231    -4.70143 2.84769e-05
       12139    -4.70216    -4.70143 2.84746e-05
       12140    -4.70216    -4.70143 2.84723e-05
       12141    -4.70215    -4.70143   2.847e-05
       12142    -4.70215    -4.70143 2.84677e-05
       12143      -4.702    -4.70143 2.84654e-05
       12144    -4.70215    -4.70143 2.84631e-05
       12145    -4.70215    -4.70143 2.84609e-05
       12146    -4.70229    -4.70143 2.84586e-05
       12147    -4.70214    -4.70143 2.84563e-05
       12148    -4.70198    -4.70143  2.8454e-05
       12149    -4.70198    -4.70143 2.84517e-05
       12150    -4.70197    -4.70143 2.84494e-05
       12151    -4.70197    -4.70143 2.84471e-05
       12152    -4.70181    -4.70143 2.84448e-05
       12153     -4.7021    -4.70143 2.84425e-05
       12154    -4.70225    -4.70143 2.84402e-05
       12155    -4.70224    -4.70143  2.8438e-05
       12156    -4.70193    -4.70143 2.84357e-05
       12157    -4.70177    -4.70143 2.84333e-05
       12158    -4.70176    -4.70143  2.8431e-05
       12159    -4.70145    -4.70143 2.84287e-05
       12160    -4.70144    -4.70143 2.84263e-05
       12161    -4.70143    -4.70143  2.8424e-05
       12162    -4.70126    -4.70143 2.84217e-05
       12163     -4.7011    -4.70143 2.84193e-05
       12164    -4.70109    -4.70143  2.8417e-05
       12165    -4.70093    -4.70143 2.84147e-05
       12166    -4.70091    -4.70143 2.84124e-05
       12167     -4.7009    -4.70143 2.84101e-05
       12168    -4.70074    -4.70143 2.84078e-05
       12169    -4.70072    -4.70143 2.84055e-05
       12170    -4.70101    -4.70143 2.84032e-05
       12171    -4.70069    -4.70143  2.8401e-05
       12172    -4.70083    -4.70143 2.83987e-05
       12173    -4.70066    -4.70143 2.83964e-05
       12174    -4.70095    -4.70143 2.83941e-05
       12175    -4.70094    -4.70143 2.83918e-05
       12176    -4.70122    -4.70143 2.83895e-05
       12177    -4.70136    -4.70143 2.83871e-05
       12178    -4.70134    -4.70143 2.83848e-05
       12179    -4.70132    -4.70143 2.83825e-05
       12180    -4.70161    -4.70143 2.83802e-05
       12181    -4.70159    -4.70143 2.83778e-05
       12182    -4.70097    -4.70143 2.83755e-05
       12183     -4.7008    -4.70143 2.83732e-05
       12184    -4.70078    -4.70143  2.8371e-05
       12185    -4.70077    -4.70143 2.83687e-05
       12186    -4.70075    -4.70143 2.83664e-05
       12187    -4.70043    -4.70143 2.83642e-05
       12188    -4.70041    -4.70143  2.8362e-05
       12189    -4.70008    -4.70143 2.83599e-05
       12190    -4.69991    -4.70143 2.83578e-05
       12191    -4.69959    -4.70143 2.83559e-05
       12192    -4.69972    -4.70143 2.83539e-05
       12193    -4.70016    -4.70143 2.83518e-05
       12194    -4.70029    -4.70143 2.83496e-05
       12195    -4.70011    -4.70143 2.83475e-05
       12196    -4.70024    -4.70143 2.83454e-05
       12197    -4.70022    -4.70143 2.83432e-05
       12198    -4.70035    -4.70143  2.8341e-05
       12199    -4.70033    -4.70143 2.83388e-05
       12200    -4.70061    -4.70143 2.83366e-05
       12201    -4.70043    -4.70143 2.83344e-05
       12202    -4.70056    -4.70143 2.83322e-05
       12203    -4.70039    -4.70143   2.833e-05
       12204    -4.70021    -4.70143 2.83278e-05
       12205    -4.70034    -4.70143 2.83256e-05
       12206    -4.70002    -4.70143 2.83236e-05
       12207    -4.70015    -4.70143 2.83214e-05
       12208    -4.70028    -4.70143 2.83193e-05
       12209    -4.70025    -4.70143 2.83171e-05
       12210    -4.69993    -4.70143 2.83151e-05
       12211    -4.70006    -4.70143  2.8313e-05
       12212    -4.70003    -4.70143 2.83109e-05
       12213    -4.70001    -4.70143 2.83088e-05
       12214    -4.69999    -4.70143 2.83067e-05
       12215    -4.70012    -4.70143 2.83046e-05
       12216    -4.69995    -4.70143 2.83026e-05
       12217    -4.69993    -4.70143 2.83005e-05
       12218    -4.69976    -4.70143 2.82985e-05
       12219    -4.69959    -4.70143 2.82966e-05
       12220    -4.69942    -4.70143 2.82948e-05
       12221    -4.69955    -4.70143 2.82929e-05
       12222    -4.69954    -4.70143  2.8291e-05
