#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       12390     0.60553    0.564358 0.000515245
       12391    0.605469    0.564361 0.000515214
       12392    0.605396    0.564365 0.000515183
       12393    0.605314    0.564368 0.000515152
       12394     0.60522    0.564371 0.000515121
       12395    0.605117    0.564375  0.00051509
       12396    0.605002    0.564378 0.000515059
       12397    0.604878    0.564381 0.000515028
       12398    0.604744    0.564384 0.000514997
       12399      0.6046    0.564388 0.000514965
       12400    0.604447    0.564391 0.000514934
       12401    0.604285    0.564394 0.000514902
       12402    0.604113    0.564397 0.000514871
       12403    0.603933      0.5644 0.000514839
       12404    0.603745    0.564404 0.000514807
       12405    0.603547    0.564407 0.000514776
       12406    0.603342     0.56441 0.000514744
       12407    0.603129    0.564413 0.000514712
       12408    0.602909    0.564416  0.00051468
       12409    0.602682    0.564419 0.000514647
       12410    0.602448    0.564422 0.000514615
       12411    0.602208    0.564425 0.000514582
       12412    0.601962    0.564428  0.00051455
       12413     0.60171    0.564431 0.000514517
       12414    0.601452    0.564434 0.000514484
       12415     0.60119    0.564437 0.000514452
       12416    0.600923     0.56444 0.000514418
       12417    0.600652    0.564443 0.000514385
       12418    0.600377    0.564446 0.000514352
       12419    0.600099    0.564449 0.000514319
       12420    0.599817    0.564452 0.000514285
       12421    0.599532    0.564455 0.000514251
       12422    0.599245    0.564457 0.000514218
       12423    0.598956     0.56446 0.000514184
       12424    0.598665    0.564463  0.00051415
       12425    0.598373    0.564466 0.000514116
       12426     0.59808    0.564468 0.000514081
       12427    0.597786    0.564471 0.000514047
       12428    0.597492    0.564474 0.000514012
       12429    0.597198    0.564476 0.000513978
       12430    0.596904    0.564479 0.000513943
       12431    0.596611    0.564482 0.000513908
       12432    0.596318    0.564484 0.000513873
       12433    0.596026    0.564487 0.000513838
       12434    0.595736    0.564489 0.000513803
       12435    0.595447    0.564492 0.000513768
       12436     0.59516    0.564494 0.000513732
       12437    0.594875    0.564497 0.000513697
       12438    0.594593    0.564499 0.000513661
       12439    0.594313    0.564501 0.000513626
       12440    0.594037    0.564504  0.00051359
       12441    0.593763    0.564506 0.000513554
       12442    0.593493    0.564508 0.000513518
       12443    0.593227    0.564511 0.000513482
       12444    0.592964    0.564513 0.000513446
       12445    0.592705    0.564515 0.000513409
       12446     0.59245    0.564518 0.000513373
       12447    0.592198     0.56452 0.000513337
       12448     0.59195    0.564522   0.0005133
       12449    0.591706    0.564524 0.000513264
       12450    0.591467    0.564526 0.000513227
       12451    0.591231    0.564528  0.00051319
       12452       0.591    0.564531 0.000513153
       12453    0.590773    0.564533 0.000513116
       12454    0.590551    0.564535  0.00051308
       12455    0.590333    0.564537 0.000513042
       12456    0.590119    0.564539 0.000513005
       12457     0.58991    0.564541 0.000512968
       12458    0.589705    0.564543 0.000512931
       12459    0.589504    0.564545 0.000512894
       12460    0.589308    0.564547 0.000512857
       12461    0.589116    0.564549 0.000512819
       12462    0.588928    0.564551 0.000512782
       12463    0.588745    0.564553 0.000512744
       12464    0.588565    0.564555 0.000512707
       12465     0.58839    0.564557 0.000512669
       12466    0.588219    0.564559 0.000512632
       12467    0.588052     0.56456 0.000512594
       12468    0.587889    0.564562 0.000512556
       12469     0.58773    0.564564 0.000512518
       12470    0.587575    0.564566 0.000512481
       12471    0.587424    0.564568 0.000512443
       12472    0.587276     0.56457 0.000512405
       12473    0.587132    0.564571 0.000512367
       12474    0.586992    0.564573 0.000512329
       12475    0.586855    0.564575 0.000512291
       12476    0.586721    0.564577 0.000512253
       12477     0.58659    0.564579 0.000512215
       12478    0.586462     0.56458 0.000512177
       12479    0.586337    0.564582 0.000512139
       12480    0.586215    0.564584 0.000512101
       12481    0.586096    0.564586 0.000512063
       12482    0.585979    0.564587 0.000512025
       12483    0.585864    0.564589 0.000511987
       12484    0.585752    0.564591 0.000511948
       12485    0.585641    0.564592  0.00051191
       12486    0.585531    0.564594 0.000511872
       12487    0.585423    0.564596 0.000511834
       12488    0.585316    0.564597 0.000511795
       12489    0.585209    0.564599 0.000511757
       12490    0.585102    0.564601 0.000511719
       12491    0.584996    0.564602  0.00051168
       12492    0.584889    0.564604 0.000511642
       12493    0.584782    0.564606 0.000511603
       12494    0.584674    0.564607 0.000511565
       12495    0.584565    0.564609 0.000511527
       12496    0.584453     0.56461 0.000511488
       12497    0.584339    0.564612  0.00051145
       12498    0.584223    0.564613 0.000511411
       12499    0.584104    0.564615 0.000511373
       12500    0.583981    0.564617 0.000511334
       12501    0.583854    0.564618 0.000511295
       12502    0.583722     0.56462 0.000511257
       12503    0.583586    0.564621 0.000511218
       12504    0.583445    0.564623  0.00051118
       12505    0.583297    0.564624 0.000511141
       12506    0.583143    0.564626 0.000511102
       12507    0.582982    0.564627 0.000511063
       12508    0.582813    0.564629 0.000511025
       12509    0.582637     0.56463 0.000510986
       12510    0.582452    0.564631 0.000510947
       12511    0.582259    0.564633 0.000510908
       12512    0.582056    0.564634 0.000510869
       12513    0.581844    0.564636  0.00051083
       12514    0.581622    0.564637 0.000510791
       12515    0.581389    0.564638 0.000510752
       12516    0.581146     0.56464 0.000510713
       12517    0.580892    0.564641 0.000510674
       12518    0.580627    0.564642 0.000510635
       12519     0.58035    0.564643 0.000510595
       12520    0.580061    0.564645 0.000510556
       12521    0.579761    0.564646 0.000510517
       12522    0.579449    0.564647 0.000510477
       12523    0.579124    0.564648 0.000510438
       12524    0.578788    0.564649 0.000510398
       12525     0.57844     0.56465 0.000510359
       12526    0.578079    0.564652 0.000510319
       12527    0.577707    0.564653 0.000510279
       12528    0.577323    0.564654  0.00051024
       12529    0.576927    0.564655   0.0005102
       12530    0.576519    0.564656  0.00051016
       12531      0.5761    0.564656  0.00051012
       12532     0.57567    0.564657  0.00051008
       12533    0.575229    0.564658  0.00051004
       12534    0.574777    0.564659     0.00051
       12535    0.574315     0.56466  0.00050996
       12536    0.573844     0.56466  0.00050992
       12537    0.573363    0.564661  0.00050988
       12538    0.572874    0.564662 0.000509839
       12539    0.572376    0.564662 0.000509799
       12540     0.57187    0.564663 0.000509759
       12541    0.571357    0.564664 0.000509718
       12542    0.570837    0.564664 0.000509678
       12543    0.570311    0.564664 0.000509638
       12544     0.56978    0.564665 0.000509597
       12545    0.569245    0.564665 0.000509557
       12546    0.568705    0.564666 0.000509516
       12547    0.568162    0.564666 0.000509476
       12548    0.567616    0.564666 0.000509435
       12549    0.567068    0.564666 0.000509395
       12550     0.56652    0.564666 0.000509354
       12551     0.56597    0.564667 0.000509313
       12552    0.565421    0.564667 0.000509273
       12553    0.564873    0.564667 0.000509232
       12554    0.564327    0.564667 0.000509192
       12555    0.563782    0.564667 0.000509151
       12556    0.563241    0.564666 0.000509111
       12557    0.562703    0.564666  0.00050907
       12558    0.562169    0.564666  0.00050903
       12559    0.561641    0.564666 0.000508989
       12560    0.561117    0.564666 0.000508949
       12561      0.5606    0.564665 0.000508908
       12562    0.560089    0.564665 0.000508868
       12563    0.559585    0.564664 0.000508828
       12564    0.559089    0.564664 0.000508787
       12565      0.5586    0.564663 0.000508747
       12566    0.558119    0.564663 0.000508707
       12567    0.557647    0.564662 0.000508667
       12568    0.557183    0.564662 0.000508626
       12569     0.55673    0.564661 0.000508586
       12570    0.556286    0.564661 0.000508546
       12571    0.555852     0.56466 0.000508506
       12572    0.555428    0.564659 0.000508466
       12573    0.555015    0.564658 0.000508427
       12574    0.554612    0.564658 0.000508387
       12575    0.554219    0.564657 0.000508347
       12576    0.553838    0.564656 0.000508307
       12577    0.553467    0.564655 0.000508268
       12578    0.553107    0.564654 0.000508228
       12579    0.552759    0.564653 0.000508189
       12580    0.552421    0.564652 0.000508149
       12581    0.552095    0.564651  0.00050811
       12582     0.55178     0.56465  0.00050807
       12583    0.551476    0.564649 0.000508031
       12584    0.551184    0.564648 0.000507992
       12585    0.550902    0.564647 0.000507953
       12586    0.550632    0.564646 0.000507913
       12587    0.550372    0.564645 0.000507874
       12588    0.550124    0.564643 0.000507835
       12589    0.549887    0.564642 0.000507796
       12590     0.54966    0.564641 0.000507757
       12591    0.549444     0.56464 0.000507719
       12592     0.54924    0.564639  0.00050768
       12593    0.549045    0.564637 0.000507641
       12594    0.548862    0.564636 0.000507602
       12595    0.548689    0.564635 0.000507563
       12596    0.548527    0.564634 0.000507525
       12597    0.548376    0.564632 0.000507486
       12598    0.548235    0.564631 0.000507447
       12599    0.548105     0.56463 0.000507409
       12600    0.547986    0.564628  0.00050737
       12601    0.547877    0.564627 0.000507332
       12602    0.547779    0.564626 0.000507293
       12603    0.547691    0.564624 0.000507255
       12604    0.547613    0.564623 0.000507216
       12605    0.547547    0.564622 0.000507178
       12606    0.547491     0.56462  0.00050714
       12607    0.547445    0.564619 0.000507101
       12608     0.54741    0.564618 0.000507063
       12609    0.547386    0.564616 0.000507024
       12610    0.547372    0.564615 0.000506986
       12611    0.547369    0.564614 0.000506948
       12612    0.547377    0.564612 0.000506909
       12613    0.547396    0.564611 0.000506871
       12614    0.547425    0.564609 0.000506833
       12615    0.547465    0.564608 0.000506794
       12616    0.547516    0.564607 0.000506756
       12617    0.547577    0.564605 0.000506718
       12618    0.547649    0.564604 0.000506679
       12619    0.547732    0.564603 0.000506641
       12620    0.547825    0.564601 0.000506602
       12621    0.547929      0.5646 0.000506564
       12622    0.548043    0.564599 0.000506526
       12623    0.548168    0.564597 0.000506487
       12624    0.548304    0.564596 0.000506449
       12625     0.54845    0.564595  0.00050641
       12626    0.548606    0.564594 0.000506372
       12627    0.548772    0.564592 0.000506333
       12628    0.548949    0.564591 0.000506294
       12629    0.549137     0.56459 0.000506256
       12630    0.549334    0.564589 0.000506217
       12631     0.54954    0.564587 0.000506178
       12632    0.549756    0.564586  0.00050614
       12633    0.549981    0.564585 0.000506101
       12634    0.550215    0.564584 0.000506062
       12635    0.550457    0.564583 0.000506023
       12636    0.550707    0.564582 0.000505985
       12637    0.550966    0.564581 0.000505946
       12638    0.551233     0.56458 0.000505907
       12639    0.551507    0.564579 0.000505868
       12640    0.551788    0.564578 0.000505829
       12641    0.552076    0.564577  0.00050579
       12642    0.552371    0.564576 0.000505751
       12643    0.552672    0.564575 0.000505712
       12644    0.552979    0.564574 0.000505672
       12645    0.553292    0.564573 0.000505633
       12646    0.553609    0.564572 0.000505594
       12647    0.553931    0.564571 0.000505555
       12648    0.554257     0.56457 0.000505515
       12649    0.554587     0.56457 0.000505476
       12650    0.554921    0.564569 0.000505437
       12651    0.555257    0.564568 0.000505397
       12652    0.555597    0.564567 0.000505358
       12653    0.555938    0.564567 0.000505318
       12654    0.556282    0.564566 0.000505279
       12655    0.556628    0.564565 0.000505239
       12656    0.556975    0.564565   0.0005052
       12657    0.557322    0.564564  0.00050516
       12658    0.557671    0.564564  0.00050512
       12659    0.558019    0.564563 0.000505081
       12660    0.558367    0.564563 0.000505041
       12661    0.558714    0.564562 0.000505001
       12662     0.55906    0.564562 0.000504962
       12663    0.559405    0.564561 0.000504922
       12664    0.559747    0.564561 0.000504882
       12665    0.560088    0.564561 0.000504843
       12666    0.560426     0.56456 0.000504803
       12667    0.560761     0.56456 0.000504763
       12668    0.561094     0.56456 0.000504723
       12669    0.561423     0.56456 0.000504684
       12670    0.561749    0.564559 0.000504644
       12671     0.56207    0.564559 0.000504604
       12672    0.562388    0.564559 0.000504564
       12673      0.5627    0.564559 0.000504524
       12674    0.563008    0.564559 0.000504485
       12675     0.56331    0.564559 0.000504445
       12676    0.563607    0.564558 0.000504405
       12677    0.563898    0.564558 0.000504365
       12678    0.564183    0.564558 0.000504325
       12679    0.564462    0.564558 0.000504286
       12680    0.564735    0.564558 0.000504246
       12681    0.565001    0.564558 0.000504206
       12682    0.565261    0.564558 0.000504166
       12683    0.565513    0.564559 0.000504127
       12684    0.565758    0.564559 0.000504087
       12685    0.565996    0.564559 0.000504047
       12686    0.566227    0.564559 0.000504007
       12687     0.56645    0.564559 0.000503968
       12688    0.566666    0.564559 0.000503928
       12689    0.566874    0.564559 0.000503888
       12690    0.567074     0.56456 0.000503849
       12691    0.567266     0.56456 0.000503809
       12692    0.567449     0.56456 0.000503769
       12693    0.567624     0.56456  0.00050373
       12694    0.567792    0.564561  0.00050369
       12695     0.56795    0.564561 0.000503651
       12696    0.568101    0.564561 0.000503611
       12697    0.568243    0.564561 0.000503571
       12698    0.568377    0.564562 0.000503532
       12699    0.568502    0.564562 0.000503492
       12700    0.568619    0.564562 0.000503453
       12701    0.568727    0.564563 0.000503413
       12702    0.568827    0.564563 0.000503374
       12703    0.568918    0.564563 0.000503334
       12704    0.569001    0.564564 0.000503295
       12705    0.569076    0.564564 0.000503255
       12706    0.569142    0.564564 0.000503216
       12707    0.569199    0.564565 0.000503176
       12708    0.569249    0.564565 0.000503137
       12709     0.56929    0.564565 0.000503097
       12710    0.569323    0.564566 0.000503058
       12711    0.569348    0.564566 0.000503018
       12712    0.569365    0.564567 0.000502979
       12713    0.569374    0.564567  0.00050294
       12714    0.569375    0.564567   0.0005029
       12715    0.569369    0.564568 0.000502861
       12716    0.569355    0.564568 0.000502821
       12717    0.569334    0.564568 0.000502782
       12718    0.569306    0.564569 0.000502743
       12719    0.569272    0.564569 0.000502703
       12720     0.56923     0.56457 0.000502664
       12721    0.569183     0.56457 0.000502624
       12722    0.569129     0.56457 0.000502585
       12723    0.569069    0.564571 0.000502546
       12724    0.569003    0.564571 0.000502506
       12725    0.568931    0.564571 0.000502467
       12726    0.568854    0.564572 0.000502427
       12727    0.568772    0.564572 0.000502388
       12728    0.568685    0.564572 0.000502349
       12729    0.568593    0.564573 0.000502309
       12730    0.568498    0.564573  0.00050227
       12731    0.568398    0.564573 0.000502231
       12732    0.568294    0.564574 0.000502191
       12733    0.568187    0.564574 0.000502152
       12734    0.568077    0.564574 0.000502113
       12735    0.567963    0.564574 0.000502073
       12736    0.567847    0.564575 0.000502034
       12737    0.567728    0.564575 0.000501995
       12738    0.567607    0.564575 0.000501955
       12739    0.567483    0.564575 0.000501916
       12740    0.567359    0.564576 0.000501876
       12741    0.567232    0.564576 0.000501837
       12742    0.567105    0.564576 0.000501798
       12743    0.566977    0.564576 0.000501758
       12744    0.566849    0.564576 0.000501719
       12745     0.56672    0.564577  0.00050168
       12746    0.566592    0.564577  0.00050164
       12747    0.566465    0.564577 0.000501601
       12748    0.566338    0.564577 0.000501562
       12749    0.566212    0.564577 0.000501522
       12750    0.566088    0.564577 0.000501483
       12751    0.565965    0.564577 0.000501444
       12752    0.565845    0.564577 0.000501404
       12753    0.565726    0.564578 0.000501365
       12754     0.56561    0.564578 0.000501326
       12755    0.565497    0.564578 0.000501287
       12756    0.565388    0.564578 0.000501247
       12757    0.565282    0.564578 0.000501208
       12758    0.565179    0.564578 0.000501169
       12759    0.565081    0.564578 0.000501129
       12760    0.564986    0.564578  0.00050109
       12761    0.564897    0.564578 0.000501051
       12762    0.564812    0.564578 0.000501012
       12763    0.564732    0.564578 0.000500972
       12764    0.564658    0.564578 0.000500933
       12765     0.56459    0.564578 0.000500894
       12766    0.564528    0.564578 0.000500855
       12767    0.564472    0.564578 0.000500815
       12768    0.564422    0.564578 0.000500776
       12769    0.564379    0.564578 0.000500737
       12770    0.564344    0.564578 0.000500698
       12771    0.564316    0.564578 0.000500659
       12772    0.564295    0.564578 0.000500619
       12773    0.564282    0.564578  0.00050058
       12774    0.564277    0.564578 0.000500541
       12775     0.56428    0.564578 0.000500502
       12776    0.564292    0.564578 0.000500463
       12777    0.564313    0.564578 0.000500423
       12778    0.564342    0.564578 0.000500384
       12779    0.564381    0.564578 0.000500345
       12780    0.564428    0.564578 0.000500306
       12781    0.564484    0.564578 0.000500267
       12782     0.56455    0.564578 0.000500228
       12783    0.564624    0.564578 0.000500189
       12784    0.564709    0.564578 0.000500149
       12785    0.564804    0.564578  0.00050011
       12786    0.564908    0.564578 0.000500071
       12787    0.565022    0.564578 0.000500032
       12788    0.565145    0.564578 0.000499993
       12789    0.565279    0.564578 0.000499954
       12790    0.565423    0.564578 0.000499915
       12791    0.565577    0.564578 0.000499876
       12792    0.565741    0.564578 0.000499837
       12793    0.565916    0.564578 0.000499798
       12794      0.5661    0.564578 0.000499759
       12795    0.566294    0.564578  0.00049972
       12796    0.566498    0.564579  0.00049968
       12797    0.566712    0.564579 0.000499641
       12798    0.566937    0.564579 0.000499602
       12799    0.567171    0.564579 0.000499563
       12800    0.567416    0.564579 0.000499524
       12801     0.56767     0.56458 0.000499486
       12802    0.567933     0.56458 0.000499447
       12803    0.568206     0.56458 0.000499408
       12804    0.568488    0.564581 0.000499369
       12805    0.568779    0.564581  0.00049933
       12806    0.569079    0.564581 0.000499291
       12807    0.569387    0.564582 0.000499252
       12808    0.569704    0.564582 0.000499213
       12809    0.570029    0.564582 0.000499175
       12810    0.570362    0.564583 0.000499136
       12811    0.570703    0.564583 0.000499097
       12812    0.571051    0.564584 0.000499058
       12813    0.571407    0.564584  0.00049902
       12814     0.57177    0.564585 0.000498981
       12815     0.57214    0.564586 0.000498942
       12816    0.572515    0.564586 0.000498904
       12817    0.572897    0.564587 0.000498865
       12818    0.573284    0.564587 0.000498827
       12819    0.573676    0.564588 0.000498789
       12820    0.574074    0.564589  0.00049875
       12821    0.574475     0.56459 0.000498712
       12822    0.574881     0.56459 0.000498674
       12823    0.575291    0.564591 0.000498635
       12824    0.575705    0.564592 0.000498597
       12825    0.576121    0.564593 0.000498559
       12826     0.57654    0.564594 0.000498521
       12827    0.576962    0.564595 0.000498483
       12828    0.577386    0.564596 0.000498445
       12829    0.577812    0.564597 0.000498408
       12830    0.578238    0.564598  0.00049837
       12831    0.578666    0.564599 0.000498332
       12832    0.579094      0.5646 0.000498295
       12833    0.579521    0.564601 0.000498257
       12834    0.579949    0.564603  0.00049822
       12835    0.580375    0.564604 0.000498183
       12836      0.5808    0.564605 0.000498145
       12837    0.581224    0.564606 0.000498108
       12838    0.581645    0.564608 0.000498071
       12839    0.582065    0.564609 0.000498034
       12840    0.582481    0.564611 0.000497997
       12841    0.582895    0.564612 0.000497961
       12842    0.583305    0.564613 0.000497924
       12843    0.583711    0.564615 0.000497887
       12844    0.584114    0.564616 0.000497851
       12845    0.584511    0.564618 0.000497815
       12846    0.584904     0.56462 0.000497778
       12847    0.585293    0.564621 0.000497742
       12848    0.585676    0.564623 0.000497706
       12849    0.586053    0.564624  0.00049767
       12850    0.586424    0.564626 0.000497634
       12851    0.586789    0.564628 0.000497599
       12852    0.587148     0.56463 0.000497563
       12853    0.587501    0.564631 0.000497528
       12854    0.587846    0.564633 0.000497492
       12855    0.588185    0.564635 0.000497457
       12856    0.588516    0.564637 0.000497422
       12857    0.588839    0.564639 0.000497386
       12858    0.589155    0.564641 0.000497351
       12859    0.589463    0.564643 0.000497316
       12860    0.589763    0.564645 0.000497282
       12861    0.590055    0.564647 0.000497247
       12862    0.590339    0.564649 0.000497212
       12863    0.590614    0.564651 0.000497178
       12864    0.590882    0.564653 0.000497143
       12865    0.591141    0.564655 0.000497109
       12866    0.591391    0.564657 0.000497075
       12867    0.591633    0.564659  0.00049704
       12868    0.591866    0.564661 0.000497006
       12869     0.59209    0.564663 0.000496972
       12870    0.592305    0.564665 0.000496938
       12871    0.592512    0.564667 0.000496904
       12872    0.592709     0.56467  0.00049687
       12873    0.592898    0.564672 0.000496837
       12874    0.593078    0.564674 0.000496803
       12875    0.593249    0.564676 0.000496769
       12876    0.593411    0.564678 0.000496736
       12877    0.593565    0.564681 0.000496702
       12878     0.59371    0.564683 0.000496669
       12879    0.593846    0.564685 0.000496635
       12880    0.593974    0.564687 0.000496602
       12881    0.594094     0.56469 0.000496569
       12882    0.594205    0.564692 0.000496536
       12883    0.594308    0.564694 0.000496502
       12884    0.594403    0.564697 0.000496469
       12885    0.594491    0.564699 0.000496436
       12886    0.594571    0.564701 0.000496403
       12887    0.594643    0.564704  0.00049637
       12888    0.594708    0.564706 0.000496337
       12889    0.594765    0.564708 0.000496304
       12890    0.594816    0.564711 0.000496271
       12891     0.59486    0.564713 0.000496238
       12892    0.594896    0.564715 0.000496205
       12893    0.594927    0.564718 0.000496172
       12894     0.59495     0.56472 0.000496139
       12895    0.594967    0.564722 0.000496106
       12896    0.594978    0.564725 0.000496073
       12897    0.594983    0.564727  0.00049604
       12898    0.594982    0.564729 0.000496007
       12899    0.594975    0.564732 0.000495974
       12900    0.594963    0.564734 0.000495941
       12901    0.594945    0.564736 0.000495908
       12902    0.594922    0.564739 0.000495876
       12903    0.594894    0.564741 0.000495843
       12904    0.594861    0.564743  0.00049581
       12905    0.594823    0.564746 0.000495777
       12906     0.59478    0.564748 0.000495744
       12907    0.594734     0.56475 0.000495711
       12908    0.594683    0.564753 0.000495678
       12909    0.594628    0.564755 0.000495645
       12910    0.594569    0.564757 0.000495612
       12911    0.594506     0.56476 0.000495579
       12912     0.59444    0.564762 0.000495546
       12913     0.59437    0.564764 0.000495513
       12914    0.594297    0.564766  0.00049548
       12915     0.59422    0.564769 0.000495446
       12916     0.59414    0.564771 0.000495413
       12917    0.594056    0.564773  0.00049538
       12918     0.59397    0.564776 0.000495347
       12919    0.593881    0.564778 0.000495314
       12920     0.59379     0.56478  0.00049528
       12921    0.593695    0.564782 0.000495247
       12922    0.593598    0.564785 0.000495214
       12923    0.593499    0.564787 0.000495181
       12924    0.593397    0.564789 0.000495147
       12925    0.593293    0.564791 0.000495114
       12926    0.593186    0.564793  0.00049508
       12927    0.593077    0.564796 0.000495047
       12928    0.592965    0.564798 0.000495013
       12929    0.592851      0.5648  0.00049498
       12930    0.592735    0.564802 0.000494946
       12931    0.592616    0.564804 0.000494913
       12932    0.592495    0.564806 0.000494879
       12933    0.592371    0.564808 0.000494845
       12934    0.592244    0.564811 0.000494812
       12935    0.592116    0.564813 0.000494778
       12936    0.591985    0.564815 0.000494744
       12937    0.591851    0.564817  0.00049471
       12938    0.591715    0.564819 0.000494676
       12939    0.591576    0.564821 0.000494643
       12940    0.591435    0.564823 0.000494609
       12941    0.591292    0.564825 0.000494575
       12942    0.591146    0.564827 0.000494541
       12943    0.590997    0.564829 0.000494507
       12944    0.590845    0.564831 0.000494472
       12945    0.590691    0.564833 0.000494438
       12946    0.590534    0.564835 0.000494404
       12947    0.590375    0.564837  0.00049437
       12948    0.590213    0.564839 0.000494335
       12949    0.590048    0.564841 0.000494301
       12950    0.589881    0.564843 0.000494267
       12951     0.58971    0.564845 0.000494232
       12952    0.589536    0.564847 0.000494198
       12953    0.589359    0.564849 0.000494163
       12954    0.589179    0.564851 0.000494129
       12955    0.588995    0.564852 0.000494094
       12956    0.588809    0.564854 0.000494059
       12957    0.588619    0.564856 0.000494025
       12958    0.588426    0.564858  0.00049399
       12959     0.58823     0.56486 0.000493955
       12960     0.58803    0.564862  0.00049392
       12961    0.587827    0.564863 0.000493885
       12962     0.58762    0.564865  0.00049385
       12963    0.587411    0.564867 0.000493815
       12964    0.587198    0.564869  0.00049378
       12965    0.586982     0.56487 0.000493745
       12966    0.586762    0.564872  0.00049371
       12967    0.586539    0.564874 0.000493675
       12968    0.586313    0.564875 0.000493639
       12969    0.586083    0.564877 0.000493604
       12970     0.58585    0.564879 0.000493569
       12971    0.585614     0.56488 0.000493533
       12972    0.585374    0.564882 0.000493498
       12973    0.585132    0.564883 0.000493462
       12974    0.584886    0.564885 0.000493426
       12975    0.584637    0.564886 0.000493391
       12976    0.584385    0.564888 0.000493355
       12977     0.58413    0.564889 0.000493319
       12978    0.583872    0.564891 0.000493283
       12979    0.583612    0.564892 0.000493247
       12980    0.583349    0.564894 0.000493211
       12981    0.583084    0.564895 0.000493175
       12982    0.582817    0.564896 0.000493139
       12983    0.582547    0.564898 0.000493103
       12984    0.582275    0.564899 0.000493067
       12985    0.582001      0.5649 0.000493031
       12986    0.581725    0.564902 0.000492995
       12987    0.581447    0.564903 0.000492958
       12988    0.581167    0.564904 0.000492922
       12989    0.580886    0.564905 0.000492886
       12990    0.580603    0.564907 0.000492849
       12991    0.580318    0.564908 0.000492813
       12992    0.580033    0.564909 0.000492776
       12993    0.579746     0.56491 0.000492739
       12994    0.579458    0.564911 0.000492703
       12995     0.57917    0.564912 0.000492666
       12996     0.57888    0.564913 0.000492629
       12997     0.57859    0.564915 0.000492593
       12998      0.5783    0.564916 0.000492556
       12999    0.578009    0.564917 0.000492519
       13000    0.577718    0.564918 0.000492482
       13001    0.577427    0.564919 0.000492445
       13002    0.577135    0.564919 0.000492408
       13003    0.576845     0.56492 0.000492371
       13004    0.576554    0.564921 0.000492334
       13005    0.576264    0.564922 0.000492297
       13006    0.575974    0.564923  0.00049226
       13007    0.575684    0.564924 0.000492223
       13008    0.575395    0.564925 0.000492185
       13009    0.575106    0.564925 0.000492148
       13010    0.574817    0.564926 0.000492111
       13011    0.574529    0.564927 0.000492074
       13012    0.574242    0.564928 0.000492036
       13013    0.573955    0.564928 0.000491999
       13014    0.573669    0.564929 0.000491962
       13015    0.573384     0.56493 0.000491924
       13016    0.573099     0.56493 0.000491887
       13017    0.572816    0.564931  0.00049185
       13018    0.572532    0.564931 0.000491812
       13019     0.57225    0.564932 0.000491775
       13020    0.571968    0.564933 0.000491737
       13021    0.571686    0.564933   0.0004917
       13022    0.571404    0.564934 0.000491662
       13023    0.571123    0.564934 0.000491625
       13024    0.570842    0.564934 0.000491587
       13025    0.570561    0.564935  0.00049155
       13026     0.57028    0.564935 0.000491512
       13027    0.569999    0.564936 0.000491474
       13028    0.569717    0.564936 0.000491437
       13029    0.569435    0.564936 0.000491399
       13030    0.569153    0.564937 0.000491362
       13031    0.568869    0.564937 0.000491324
       13032    0.568585    0.564937 0.000491286
       13033    0.568301    0.564938 0.000491249
       13034    0.568015    0.564938 0.000491211
       13035    0.567728    0.564938 0.000491174
       13036     0.56744    0.564938 0.000491136
       13037     0.56715    0.564938 0.000491098
       13038    0.566858    0.564939 0.000491061
       13039    0.566565    0.564939 0.000491023
       13040    0.566269    0.564939 0.000490985
       13041    0.565972    0.564939 0.000490948
       13042    0.565673    0.564939  0.00049091
       13043    0.565371    0.564939 0.000490872
       13044    0.565068    0.564939 0.000490835
       13045    0.564762    0.564939 0.000490797
       13046    0.564454    0.564939  0.00049076
       13047    0.564143    0.564939 0.000490722
       13048    0.563829    0.564939 0.000490684
       13049    0.563513    0.564939 0.000490647
       13050    0.563195    0.564939 0.000490609
       13051    0.562874    0.564938 0.000490572
       13052     0.56255    0.564938 0.000490534
       13053    0.562224    0.564938 0.000490496
       13054    0.561896    0.564938 0.000490459
       13055    0.561566    0.564937 0.000490421
       13056    0.561233    0.564937 0.000490384
       13057    0.560899    0.564937 0.000490347
       13058    0.560562    0.564937 0.000490309
       13059    0.560223    0.564936 0.000490272
       13060    0.559883    0.564936 0.000490234
       13061     0.55954    0.564935 0.000490197
       13062    0.559197    0.564935  0.00049016
       13063    0.558853    0.564934 0.000490122
       13064    0.558508    0.564934 0.000490085
       13065    0.558163    0.564933 0.000490048
       13066    0.557817    0.564933 0.000490011
       13067    0.557471    0.564932 0.000489973
       13068    0.557126    0.564932 0.000489936
       13069    0.556782    0.564931 0.000489899
       13070    0.556439     0.56493 0.000489862
       13071    0.556097     0.56493 0.000489825
       13072    0.555756    0.564929 0.000489788
       13073    0.555418    0.564928 0.000489751
       13074    0.555083    0.564928 0.000489714
       13075     0.55475    0.564927 0.000489678
       13076    0.554421    0.564926 0.000489641
       13077    0.554095    0.564925 0.000489604
       13078    0.553774    0.564924 0.000489567
       13079    0.553457    0.564924 0.000489531
       13080    0.553145    0.564923 0.000489494
       13081    0.552838    0.564922 0.000489458
       13082    0.552538    0.564921 0.000489421
       13083    0.552244     0.56492 0.000489385
       13084    0.551957    0.564919 0.000489348
       13085    0.551678    0.564918 0.000489312
       13086    0.551407    0.564917 0.000489275
       13087    0.551143    0.564916 0.000489239
