#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        6093     1762.87      1696.3     1.52723
        6094     1763.72     1696.31     1.52702
        6095      1764.3     1696.32     1.52681
        6096     1765.03     1696.33      1.5266
        6097     1765.27     1696.34     1.52639
        6098     1765.65     1696.35     1.52618
        6099     1766.39     1696.36     1.52598
        6100     1766.64     1696.37     1.52577
        6101     1767.25     1696.39     1.52556
        6102     1767.58      1696.4     1.52536
        6103     1768.27     1696.41     1.52515
        6104     1768.26     1696.42     1.52495
        6105     1768.61     1696.43     1.52475
        6106     1768.48     1696.44     1.52454
        6107      1768.7     1696.46     1.52434
        6108     1768.85     1696.47     1.52413
        6109     1768.74     1696.48     1.52393
        6110     1768.78     1696.49     1.52373
        6111     1768.54      1696.5     1.52352
        6112     1768.46     1696.52     1.52332
        6113     1768.53     1696.53     1.52312
        6114     1767.71     1696.54     1.52291
        6115     1767.66     1696.55     1.52271
        6116     1767.14     1696.56      1.5225
        6117     1766.37     1696.57      1.5223
        6118     1765.96     1696.58     1.52209
        6119      1765.7      1696.6     1.52188
        6120     1764.36     1696.61     1.52167
        6121      1763.6     1696.62     1.52146
        6122        1763     1696.63     1.52125
        6123     1761.73     1696.64     1.52104
        6124     1760.42     1696.65     1.52083
        6125     1759.28     1696.66     1.52062
        6126     1758.31     1696.67      1.5204
        6127     1757.51     1696.68     1.52019
        6128     1755.64     1696.69     1.51997
        6129     1754.57      1696.7     1.51975
        6130     1753.26     1696.71     1.51953
        6131     1751.93     1696.72     1.51931
        6132     1750.77     1696.73     1.51909
        6133     1749.59     1696.74     1.51886
        6134      1748.6     1696.74     1.51864
        6135     1747.39     1696.75     1.51841
        6136     1746.36     1696.76     1.51819
        6137     1745.11     1696.77     1.51796
        6138     1744.05     1696.78     1.51773
        6139     1742.99     1696.78      1.5175
        6140      1741.7     1696.79     1.51727
        6141     1740.21      1696.8     1.51704
        6142     1738.29      1696.8     1.51681
        6143      1737.2     1696.81     1.51658
        6144      1735.9     1696.82     1.51635
        6145     1734.19     1696.82     1.51611
        6146      1733.1     1696.83     1.51588
        6147     1732.23     1696.83     1.51564
        6148     1731.15     1696.84      1.5154
        6149     1730.09     1696.85     1.51517
        6150     1729.04     1696.85     1.51493
        6151     1727.79     1696.86     1.51469
        6152     1726.55     1696.86     1.51445
        6153     1725.33     1696.87     1.51421
        6154     1724.13     1696.87     1.51398
        6155     1722.95     1696.87     1.51374
        6156     1721.79     1696.88     1.51349
        6157     1720.65     1696.88     1.51325
        6158     1719.54     1696.89     1.51301
        6159     1718.45     1696.89     1.51277
        6160     1717.39     1696.89     1.51253
        6161     1716.78      1696.9     1.51229
        6162     1715.77      1696.9     1.51204
        6163      1714.8      1696.9      1.5118
        6164     1713.65      1696.9     1.51156
        6165     1712.75     1696.91     1.51132
        6166     1711.67     1696.91     1.51107
        6167     1710.62     1696.91     1.51083
        6168     1709.61     1696.91     1.51059
        6169     1708.85     1696.92     1.51034
        6170     1708.12     1696.92      1.5101
        6171     1707.43     1696.92     1.50986
        6172     1706.78     1696.92     1.50961
        6173     1706.17     1696.92     1.50937
        6174      1705.6     1696.92     1.50912
        6175     1705.08     1696.93     1.50888
        6176     1704.59     1696.93     1.50864
        6177     1703.94     1696.93     1.50839
        6178     1703.54     1696.93     1.50815
        6179     1702.97     1696.93      1.5079
        6180     1702.45     1696.93     1.50766
        6181     1702.39     1696.93     1.50742
        6182     1701.95     1696.93     1.50717
        6183     1701.35     1696.93     1.50693
        6184     1701.62     1696.93     1.50669
        6185     1701.53     1696.93     1.50644
        6186     1701.47     1696.94      1.5062
        6187     1701.46     1696.94     1.50596
        6188     1701.28     1696.94     1.50571
        6189     1701.57     1696.94     1.50547
        6190     1701.69     1696.94     1.50523
        6191     1701.64     1696.94     1.50498
        6192     1702.26     1696.94     1.50474
        6193     1702.92     1696.94      1.5045
        6194     1703.42     1696.94     1.50426
        6195     1703.75     1696.94     1.50401
        6196     1703.92     1696.94     1.50377
        6197     1704.33     1696.95     1.50353
        6198        1705     1696.95     1.50329
        6199     1704.87     1696.95     1.50305
        6200     1705.61     1696.95      1.5028
        6201     1706.18     1696.95     1.50256
        6202     1706.59     1696.95     1.50232
        6203     1707.24     1696.95     1.50208
        6204     1708.13     1696.96     1.50184
        6205     1708.86     1696.96      1.5016
        6206     1709.82     1696.96     1.50136
        6207     1710.62     1696.96     1.50112
        6208     1711.24     1696.96     1.50088
        6209     1712.31     1696.97     1.50064
        6210     1713.42     1696.97      1.5004
        6211     1714.35     1696.97     1.50016
        6212     1714.89     1696.97     1.49992
        6213     1716.09     1696.98     1.49968
        6214     1717.31     1696.98     1.49944
        6215     1717.94     1696.98     1.49921
        6216     1718.39     1696.99     1.49897
        6217     1719.28     1696.99     1.49873
        6218     1720.61        1697      1.4985
        6219     1721.76        1697     1.49826
        6220      1722.3        1697     1.49803
        6221      1723.7     1697.01     1.49779
        6222     1724.92     1697.01     1.49756
        6223     1725.94     1697.02     1.49732
        6224     1727.19     1697.02     1.49709
        6225     1728.66     1697.03     1.49686
        6226     1729.73     1697.03     1.49663
        6227     1731.24     1697.04      1.4964
        6228     1732.96     1697.04     1.49617
        6229     1734.28     1697.05     1.49594
        6230     1735.19     1697.06     1.49571
        6231     1736.73     1697.06     1.49549
        6232      1738.7     1697.07     1.49526
        6233     1740.25     1697.08     1.49504
        6234     1741.39     1697.08     1.49481
        6235     1742.75     1697.09     1.49459
        6236      1744.1      1697.1     1.49437
        6237     1745.46     1697.11     1.49415
        6238     1746.81     1697.11     1.49393
        6239     1747.74     1697.12     1.49372
        6240     1749.08     1697.13      1.4935
        6241     1750.42     1697.14     1.49328
        6242     1751.74     1697.15     1.49307
        6243     1753.48     1697.16     1.49286
        6244     1754.36     1697.16     1.49265
        6245     1755.86     1697.17     1.49244
        6246     1756.92     1697.18     1.49223
        6247     1759.01     1697.19     1.49202
        6248     1760.24      1697.2     1.49182
        6249     1761.25     1697.21     1.49162
        6250     1762.44     1697.22     1.49141
        6251     1763.61     1697.24     1.49121
        6252     1764.95     1697.25     1.49101
        6253     1766.27     1697.26     1.49082
        6254     1767.35     1697.27     1.49062
        6255      1768.4     1697.28     1.49043
        6256        1769     1697.29     1.49023
        6257     1769.57      1697.3     1.49004
        6258     1770.31     1697.31     1.48985
        6259      1770.8     1697.33     1.48965
        6260     1772.08     1697.34     1.48946
        6261     1772.69     1697.35     1.48927
        6262     1773.26     1697.36     1.48909
        6263     1773.58     1697.37      1.4889
        6264     1774.48     1697.39     1.48871
        6265     1774.91      1697.4     1.48853
        6266     1775.51     1697.41     1.48834
        6267     1776.05     1697.42     1.48816
        6268     1777.16     1697.44     1.48797
        6269     1777.39     1697.45     1.48779
        6270     1777.78     1697.46     1.48761
        6271     1778.31     1697.48     1.48743
        6272     1778.58     1697.49     1.48724
        6273     1778.59      1697.5     1.48706
        6274     1778.53     1697.51     1.48688
        6275     1779.25     1697.53      1.4867
        6276     1778.87     1697.54     1.48652
        6277     1778.63     1697.55     1.48634
        6278     1778.12     1697.57     1.48616
        6279     1777.96     1697.58     1.48598
        6280     1777.53     1697.59      1.4858
        6281     1777.03      1697.6     1.48561
        6282     1776.89     1697.62     1.48543
        6283     1776.05     1697.63     1.48525
        6284     1776.19     1697.64     1.48506
        6285     1775.84     1697.65     1.48488
        6286     1775.01     1697.67     1.48469
        6287     1774.31     1697.68     1.48451
        6288     1773.76     1697.69     1.48432
        6289     1772.72      1697.7     1.48413
        6290     1772.03     1697.71     1.48394
        6291     1770.65     1697.73     1.48375
        6292     1769.62     1697.74     1.48356
        6293     1768.51     1697.75     1.48337
        6294     1767.14     1697.76     1.48317
        6295      1765.9     1697.77     1.48298
        6296     1765.01     1697.78     1.48278
        6297     1763.43     1697.79     1.48258
        6298     1761.99      1697.8     1.48238
        6299     1760.48     1697.81     1.48218
        6300      1758.7     1697.82     1.48198
        6301     1757.07     1697.83     1.48177
        6302     1755.16     1697.84     1.48156
        6303     1753.82     1697.85     1.48136
        6304     1751.79     1697.86     1.48114
        6305      1749.7     1697.87     1.48093
        6306     1748.17     1697.87     1.48072
        6307     1746.17     1697.88      1.4805
        6308      1743.7     1697.89     1.48029
        6309     1741.79      1697.9     1.48007
        6310     1740.04      1697.9     1.47985
        6311     1737.61     1697.91     1.47963
        6312     1735.55     1697.91     1.47941
        6313     1733.64     1697.92     1.47918
        6314     1731.27     1697.93     1.47896
        6315     1729.27     1697.93     1.47873
        6316     1726.61     1697.93      1.4785
        6317     1723.69     1697.94     1.47828
        6318     1720.73     1697.94     1.47805
        6319     1718.36     1697.95     1.47782
        6320     1715.74     1697.95     1.47759
        6321     1712.47     1697.95     1.47735
        6322     1709.57     1697.95     1.47712
        6323     1706.86     1697.95     1.47689
        6324     1704.12     1697.96     1.47665
        6325     1701.56     1697.96     1.47642
        6326     1698.77     1697.96     1.47619
        6327     1695.54     1697.96     1.47595
        6328     1692.91     1697.95     1.47572
        6329     1689.65     1697.95     1.47549
        6330     1686.57     1697.95     1.47526
        6331     1683.49     1697.95     1.47503
        6332     1680.81     1697.95      1.4748
        6333     1678.13     1697.94     1.47457
        6334     1675.85     1697.94     1.47434
        6335     1673.15     1697.94     1.47411
        6336     1670.46     1697.93     1.47388
        6337     1667.77     1697.93     1.47366
        6338     1664.87     1697.92     1.47344
        6339     1661.77     1697.92     1.47321
        6340     1658.27     1697.91     1.47299
        6341     1655.19      1697.9     1.47278
        6342     1651.92      1697.9     1.47256
        6343     1649.08     1697.89     1.47235
        6344     1646.26     1697.88     1.47214
        6345     1643.25     1697.87     1.47193
        6346     1640.26     1697.86     1.47173
        6347     1637.72     1697.85     1.47153
        6348      1635.2     1697.84     1.47133
        6349      1632.3     1697.83     1.47114
        6350     1629.64     1697.82     1.47094
        6351      1626.8     1697.81     1.47075
        6352     1624.21      1697.8     1.47057
        6353     1621.87     1697.79     1.47039
        6354     1619.35     1697.77     1.47021
        6355     1616.89     1697.76     1.47003
        6356     1614.67     1697.75     1.46986
        6357      1612.5     1697.74     1.46969
        6358     1610.79     1697.72     1.46952
        6359      1608.1     1697.71     1.46935
        6360     1605.87     1697.69     1.46919
        6361      1603.7     1697.68     1.46904
        6362     1601.99     1697.66     1.46888
        6363     1600.14     1697.65     1.46873
        6364     1598.35     1697.63     1.46859
        6365     1596.41     1697.62     1.46844
        6366     1594.53      1697.6      1.4683
        6367     1592.29     1697.58     1.46816
        6368     1590.33     1697.57     1.46803
        6369     1588.02     1697.55      1.4679
        6370      1586.4     1697.53     1.46777
        6371     1584.85     1697.51     1.46765
        6372     1582.75      1697.5     1.46753
        6373     1581.55     1697.48     1.46741
        6374     1579.59     1697.46      1.4673
        6375     1578.32     1697.44     1.46719
        6376     1577.13     1697.42     1.46708
        6377     1576.22      1697.4     1.46697
        6378     1575.18     1697.38     1.46687
        6379     1574.43     1697.36     1.46676
        6380     1573.54     1697.35     1.46666
        6381     1572.73     1697.33     1.46656
        6382     1571.79     1697.31     1.46646
        6383     1571.56     1697.29     1.46637
        6384     1571.19     1697.27     1.46627
        6385     1571.11     1697.25     1.46617
        6386     1570.49     1697.23     1.46608
        6387     1570.15     1697.21     1.46598
        6388     1569.47     1697.19     1.46589
        6389     1568.88     1697.17      1.4658
        6390     1568.57     1697.15     1.46571
        6391     1568.55     1697.13     1.46561
        6392      1568.6     1697.11     1.46552
        6393     1568.74     1697.09     1.46543
        6394     1568.95     1697.07     1.46534
        6395     1569.24     1697.05     1.46525
        6396     1569.61     1697.03     1.46515
        6397     1570.06     1697.01     1.46506
        6398     1570.79     1696.99     1.46496
        6399     1571.38     1696.97     1.46486
        6400     1571.64     1696.95     1.46477
        6401     1572.18     1696.93     1.46467
        6402     1572.79     1696.91     1.46457
        6403      1574.1     1696.89     1.46446
        6404     1575.27     1696.87     1.46436
        6405      1576.3     1696.85     1.46425
        6406     1577.19     1696.83     1.46414
        6407     1578.57     1696.82     1.46403
        6408     1579.18      1696.8     1.46392
        6409     1580.69     1696.78      1.4638
        6410     1582.06     1696.76     1.46368
        6411      1583.9     1696.74     1.46356
        6412     1585.38     1696.73     1.46343
        6413     1586.93     1696.71      1.4633
        6414     1588.53     1696.69     1.46317
        6415     1589.98     1696.68     1.46304
        6416     1591.48     1696.66      1.4629
        6417     1593.65     1696.64     1.46276
        6418     1595.25     1696.63     1.46262
        6419     1597.11     1696.61     1.46248
        6420      1598.8      1696.6     1.46233
        6421     1600.96     1696.58     1.46218
        6422     1602.73     1696.57     1.46202
        6423     1604.97     1696.55     1.46186
        6424     1607.45     1696.54      1.4617
        6425     1609.75     1696.53     1.46154
        6426     1611.88     1696.51     1.46137
        6427     1614.25      1696.5      1.4612
        6428     1616.64     1696.49     1.46102
        6429     1618.44     1696.47     1.46085
        6430     1620.46     1696.46     1.46067
        6431     1622.51     1696.45     1.46048
        6432     1624.58     1696.44      1.4603
        6433     1626.45     1696.43     1.46011
        6434     1628.76     1696.42     1.45992
        6435     1631.07     1696.41     1.45973
        6436     1633.19      1696.4     1.45954
        6437     1635.31     1696.39     1.45934
        6438     1637.85     1696.38     1.45914
        6439     1640.19     1696.37     1.45894
        6440     1643.14     1696.36     1.45874
        6441     1644.64     1696.36     1.45854
        6442     1646.97     1696.35     1.45833
        6443     1649.28     1696.34     1.45812
        6444     1651.59     1696.33     1.45791
        6445     1653.88     1696.33      1.4577
        6446     1655.95     1696.32     1.45749
        6447     1658.42     1696.31     1.45727
        6448     1660.45     1696.31     1.45706
        6449     1662.67      1696.3     1.45684
        6450     1664.86      1696.3     1.45662
        6451     1667.03     1696.29     1.45641
        6452     1669.16     1696.29     1.45619
        6453     1671.06     1696.29     1.45597
        6454     1673.13     1696.28     1.45574
        6455     1675.17     1696.28     1.45552
        6456     1677.38     1696.28      1.4553
        6457     1679.34     1696.27     1.45508
        6458     1681.26     1696.27     1.45485
        6459     1683.14     1696.27     1.45463
        6460     1684.97     1696.27     1.45441
        6461     1686.55     1696.27     1.45418
        6462     1688.09     1696.26     1.45396
        6463      1690.2     1696.26     1.45373
        6464     1692.26     1696.26     1.45351
        6465     1693.64     1696.26     1.45328
        6466     1695.38     1696.26     1.45306
        6467     1696.45     1696.26     1.45283
        6468     1698.09     1696.26     1.45261
        6469     1699.46     1696.26     1.45238
        6470     1700.98     1696.26     1.45216
        6471     1702.24     1696.27     1.45194
        6472     1703.43     1696.27     1.45171
        6473     1704.78     1696.27     1.45149
        6474     1705.86     1696.27     1.45127
        6475     1706.88     1696.27     1.45104
        6476     1707.84     1696.27     1.45082
        6477     1708.73     1696.27      1.4506
        6478      1710.4     1696.28     1.45037
        6479     1711.18     1696.28     1.45015
        6480     1712.31     1696.28     1.44993
        6481     1712.76     1696.28     1.44971
        6482     1713.35     1696.29     1.44949
        6483     1714.09     1696.29     1.44927
        6484     1714.56     1696.29     1.44905
        6485     1714.77     1696.29     1.44882
        6486     1715.13      1696.3      1.4486
        6487     1715.43      1696.3     1.44838
        6488     1715.88      1696.3     1.44816
        6489     1716.07     1696.31     1.44794
        6490      1716.2     1696.31     1.44772
        6491      1716.7     1696.31      1.4475
        6492     1716.51     1696.32     1.44729
        6493     1716.49     1696.32     1.44707
        6494     1716.42     1696.32     1.44685
        6495      1716.5     1696.33     1.44663
        6496     1716.54     1696.33     1.44641
        6497     1716.33     1696.33     1.44619
        6498     1715.86     1696.33     1.44597
        6499     1716.39     1696.34     1.44575
        6500     1715.85     1696.34     1.44553
        6501     1715.26     1696.34     1.44531
        6502     1714.22     1696.35     1.44509
        6503     1713.77     1696.35     1.44487
        6504     1713.08     1696.35     1.44465
        6505     1712.98     1696.35     1.44443
        6506     1712.44     1696.36     1.44421
        6507     1712.08     1696.36     1.44399
        6508     1711.28     1696.36     1.44377
        6509     1710.46     1696.36     1.44355
        6510     1709.82     1696.37     1.44333
        6511     1708.75     1696.37     1.44311
        6512     1707.87     1696.37     1.44289
        6513     1707.19     1696.37     1.44267
        6514     1706.49     1696.37     1.44245
        6515     1705.57     1696.37     1.44223
        6516     1704.86     1696.38     1.44201
        6517     1705.17     1696.38     1.44179
        6518     1704.03     1696.38     1.44157
        6519     1703.08     1696.38     1.44135
        6520     1702.35     1696.38     1.44112
        6521     1701.83     1696.38      1.4409
        6522     1701.31     1696.38     1.44068
        6523     1700.37     1696.38     1.44046
        6524     1699.65     1696.38     1.44024
        6525     1699.15     1696.38     1.44002
        6526     1698.44     1696.38      1.4398
        6527     1697.75     1696.38     1.43958
        6528     1697.06     1696.38     1.43936
        6529     1695.98     1696.38     1.43914
        6530     1695.32     1696.38     1.43892
        6531     1694.68     1696.38      1.4387
        6532     1694.05     1696.38     1.43848
        6533     1693.64     1696.38     1.43826
        6534     1693.05     1696.38     1.43804
        6535     1692.89     1696.38     1.43782
        6536     1692.55     1696.38      1.4376
        6537     1692.01     1696.38     1.43738
        6538     1691.29     1696.38     1.43716
        6539     1690.59     1696.38     1.43694
        6540     1690.33     1696.38     1.43672
        6541     1690.29     1696.38      1.4365
        6542     1689.87     1696.38     1.43628
        6543     1690.29     1696.37     1.43606
        6544     1689.91     1696.37     1.43584
        6545     1688.72     1696.37     1.43562
        6546     1688.17     1696.37      1.4354
        6547     1688.06     1696.37     1.43519
        6548     1687.55     1696.37     1.43497
        6549     1687.07     1696.37     1.43475
        6550     1686.61     1696.37     1.43453
        6551     1686.38     1696.36     1.43431
        6552     1686.58     1696.36     1.43409
        6553     1686.39     1696.36     1.43388
        6554     1686.22     1696.36     1.43366
        6555     1686.69     1696.36     1.43344
        6556     1686.56     1696.36     1.43322
        6557     1686.65     1696.36     1.43301
        6558     1686.34     1696.35     1.43279
        6559     1686.26     1696.35     1.43257
        6560     1685.99     1696.35     1.43235
        6561     1686.15     1696.35     1.43213
        6562     1686.12     1696.35     1.43192
        6563     1685.89     1696.35      1.4317
        6564     1685.47     1696.34     1.43148
        6565     1685.47     1696.34     1.43127
        6566      1685.7     1696.34     1.43105
        6567     1685.53     1696.34     1.43083
        6568     1685.57     1696.34     1.43061
        6569     1685.62     1696.34      1.4304
        6570     1685.47     1696.33     1.43018
        6571     1685.54     1696.33     1.42996
        6572     1685.41     1696.33     1.42975
        6573      1685.5     1696.33     1.42953
        6574        1686     1696.33     1.42931
        6575      1686.1     1696.33      1.4291
        6576      1686.2     1696.32     1.42888
        6577     1685.89     1696.32     1.42867
        6578     1685.59     1696.32     1.42845
        6579     1685.91     1696.32     1.42823
        6580     1686.02     1696.32     1.42802
        6581     1685.93     1696.32      1.4278
        6582     1685.84     1696.32     1.42758
        6583     1685.96     1696.31     1.42737
        6584      1686.7     1696.31     1.42715
        6585     1687.23     1696.31     1.42694
        6586     1687.56     1696.31     1.42672
        6587     1687.46     1696.31      1.4265
        6588     1687.78     1696.31     1.42629
        6589     1687.48     1696.31     1.42607
        6590        1688      1696.3     1.42586
        6591      1687.9      1696.3     1.42564
        6592     1687.79      1696.3     1.42543
        6593      1688.1      1696.3     1.42521
        6594      1688.4      1696.3     1.42499
        6595     1688.28      1696.3     1.42478
        6596     1688.36      1696.3     1.42456
        6597     1688.86      1696.3     1.42435
        6598     1688.93     1696.29     1.42413
        6599        1689     1696.29     1.42392
        6600     1689.27     1696.29      1.4237
        6601     1689.74     1696.29     1.42349
        6602     1689.79     1696.29     1.42327
        6603     1689.83     1696.29     1.42306
        6604     1689.86     1696.29     1.42284
        6605     1690.31     1696.29     1.42263
        6606     1690.33     1696.29     1.42241
        6607     1690.34     1696.29      1.4222
        6608     1690.56     1696.28     1.42198
        6609     1689.93     1696.28     1.42177
        6610     1689.92     1696.28     1.42155
        6611     1690.32     1696.28     1.42134
        6612     1689.87     1696.28     1.42112
        6613     1689.84     1696.28     1.42091
        6614     1689.38     1696.28     1.42069
        6615     1689.33     1696.28     1.42048
        6616     1689.48     1696.28     1.42026
        6617     1689.62     1696.28     1.42005
        6618     1689.33     1696.27     1.41984
        6619     1689.45     1696.27     1.41962
        6620     1688.94     1696.27     1.41941
        6621     1689.05     1696.27     1.41919
        6622     1688.93     1696.27     1.41898
        6623      1688.6     1696.27     1.41877
        6624     1688.26     1696.27     1.41855
        6625     1688.13     1696.27     1.41834
        6626     1688.19     1696.27     1.41812
        6627     1688.03     1696.26     1.41791
        6628     1687.87     1696.26      1.4177
        6629     1687.28     1696.26     1.41748
        6630     1686.69     1696.26     1.41727
        6631     1686.92     1696.26     1.41706
        6632     1686.93     1696.26     1.41685
        6633     1686.31     1696.26     1.41663
        6634     1686.31     1696.25     1.41642
        6635      1686.3     1696.25     1.41621
        6636     1686.29     1696.25     1.41599
        6637     1686.06     1696.25     1.41578
        6638     1686.03     1696.25     1.41557
        6639     1686.21     1696.25     1.41536
        6640     1686.17     1696.25     1.41514
        6641     1686.33     1696.24     1.41493
        6642     1686.07     1696.24     1.41472
        6643     1686.02     1696.24     1.41451
        6644     1685.54     1696.24      1.4143
        6645     1685.06     1696.24     1.41408
        6646     1684.99     1696.24     1.41387
        6647     1684.72     1696.23     1.41366
        6648     1684.43     1696.23     1.41345
        6649     1684.57     1696.23     1.41324
        6650     1684.28     1696.23     1.41303
        6651      1684.2     1696.23     1.41282
        6652     1683.91     1696.23      1.4126
        6653     1683.62     1696.22     1.41239
        6654     1683.54     1696.22     1.41218
        6655     1683.66     1696.22     1.41197
        6656     1683.16     1696.22     1.41176
        6657     1682.45     1696.22     1.41155
        6658     1681.95     1696.21     1.41134
        6659     1681.87     1696.21     1.41113
        6660     1681.57     1696.21     1.41092
        6661      1681.7     1696.21     1.41071
        6662     1681.41      1696.2      1.4105
        6663     1680.71      1696.2     1.41029
        6664     1680.43      1696.2     1.41008
        6665     1680.14      1696.2     1.40987
        6666     1679.86     1696.19     1.40966
        6667      1679.8     1696.19     1.40945
        6668     1679.73     1696.19     1.40924
        6669     1679.25     1696.19     1.40903
        6670     1678.99     1696.18     1.40882
        6671     1678.52     1696.18     1.40862
        6672     1677.43     1696.18     1.40841
        6673     1677.17     1696.18      1.4082
        6674     1677.34     1696.17     1.40799
        6675     1677.09     1696.17     1.40778
        6676     1676.85     1696.17     1.40757
        6677     1676.61     1696.17     1.40737
        6678     1676.17     1696.16     1.40716
        6679     1675.95     1696.16     1.40695
        6680     1675.52     1696.16     1.40674
        6681      1675.3     1696.15     1.40654
        6682     1674.89     1696.15     1.40633
        6683     1674.89     1696.15     1.40612
        6684      1674.9     1696.14     1.40592
        6685     1674.91     1696.14     1.40571
        6686     1674.93     1696.14      1.4055
        6687     1674.33     1696.13      1.4053
        6688     1674.15     1696.13     1.40509
        6689     1673.98     1696.13     1.40489
        6690     1673.81     1696.12     1.40468
        6691     1673.03     1696.12     1.40447
        6692     1672.67     1696.12     1.40427
        6693     1672.31     1696.11     1.40406
        6694     1671.75     1696.11     1.40386
        6695     1672.03     1696.11     1.40365
        6696      1672.1      1696.1     1.40345
        6697     1671.98      1696.1     1.40324
        6698     1672.07      1696.1     1.40304
        6699     1672.37     1696.09     1.40283
        6700     1672.05     1696.09     1.40263
        6701     1671.95     1696.08     1.40242
        6702     1671.85     1696.08     1.40222
        6703     1671.56     1696.08     1.40201
        6704     1671.47     1696.07     1.40181
        6705     1671.39     1696.07     1.40161
        6706     1671.53     1696.07      1.4014
        6707     1671.26     1696.06      1.4012
        6708        1671     1696.06     1.40099
        6709     1670.53     1696.05     1.40079
        6710     1670.28     1696.05     1.40059
        6711     1670.66     1696.05     1.40038
        6712     1671.05     1696.04     1.40018
        6713     1670.82     1696.04     1.39998
        6714     1670.61     1696.04     1.39977
        6715     1670.81     1696.03     1.39957
        6716      1670.4     1696.03     1.39937
        6717     1670.21     1696.02     1.39916
        6718     1670.23     1696.02     1.39896
        6719     1670.06     1696.02     1.39876
        6720     1669.89     1696.01     1.39855
        6721     1670.57     1696.01     1.39835
        6722     1670.43     1696.01     1.39815
        6723     1670.51        1696     1.39794
        6724     1670.81        1696     1.39774
        6725     1670.91     1695.99     1.39754
        6726     1670.61     1695.99     1.39734
        6727     1670.32     1695.99     1.39713
        6728     1670.88     1695.98     1.39693
        6729     1671.04     1695.98     1.39673
        6730     1671.21     1695.98     1.39653
        6731      1671.4     1695.97     1.39632
        6732     1671.81     1695.97     1.39612
        6733     1672.45     1695.96     1.39592
        6734     1672.69     1695.96     1.39571
        6735     1672.95     1695.96     1.39551
        6736     1673.43     1695.95     1.39531
        6737     1673.73     1695.95     1.39511
        6738     1673.84     1695.95      1.3949
        6739     1673.97     1695.94      1.3947
        6740     1674.54     1695.94      1.3945
        6741     1674.92     1695.94     1.39429
        6742     1675.32     1695.94     1.39409
        6743     1675.75     1695.93     1.39389
        6744     1676.21     1695.93     1.39368
        6745     1676.48     1695.93     1.39348
        6746     1677.19     1695.92     1.39327
        6747     1677.92     1695.92     1.39307
        6748     1678.48     1695.92     1.39287
        6749     1678.86     1695.92     1.39266
        6750     1679.88     1695.91     1.39246
        6751     1680.53     1695.91     1.39225
        6752     1680.57     1695.91     1.39205
        6753     1681.48     1695.91     1.39184
        6754     1682.01      1695.9     1.39164
        6755     1683.19      1695.9     1.39144
        6756     1683.78      1695.9     1.39123
        6757      1684.4      1695.9     1.39103
        6758     1685.47      1695.9     1.39082
        6759     1686.37      1695.9     1.39062
        6760      1687.3      1695.9     1.39041
        6761     1688.27     1695.89     1.39021
        6762     1689.48     1695.89        1.39
        6763     1690.11     1695.89     1.38979
        6764      1691.6     1695.89     1.38959
        6765     1692.72     1695.89     1.38938
        6766     1694.08     1695.89     1.38918
        6767     1695.69     1695.89     1.38897
        6768      1696.5     1695.89     1.38877
        6769     1697.77     1695.89     1.38856
        6770     1699.08     1695.89     1.38836
        6771     1700.22     1695.89     1.38815
        6772      1701.6     1695.89     1.38795
        6773     1703.03     1695.89     1.38774
        6774     1704.29      1695.9     1.38754
        6775      1705.8      1695.9     1.38734
        6776     1707.55      1695.9     1.38713
        6777     1709.14      1695.9     1.38693
        6778     1710.77      1695.9     1.38673
        6779     1712.23     1695.91     1.38652
        6780     1713.94     1695.91     1.38632
        6781     1715.69     1695.91     1.38612
        6782     1717.27     1695.91     1.38592
        6783     1718.89     1695.92     1.38572
        6784     1721.38     1695.92     1.38552
        6785     1723.49     1695.93     1.38532
        6786     1725.43     1695.93     1.38512
        6787     1727.83     1695.93     1.38493
        6788     1729.85     1695.94     1.38473
        6789     1731.48     1695.94     1.38454
        6790     1733.57     1695.95     1.38435
        6791     1735.69     1695.96     1.38415
        6792     1737.63     1695.96     1.38396
        6793     1739.82     1695.97     1.38378
        6794     1742.25     1695.98     1.38359
        6795     1744.71     1695.98      1.3834
        6796     1746.78     1695.99     1.38322
        6797     1748.88        1696     1.38304
        6798      1750.8     1696.01     1.38286
        6799     1753.57     1696.01     1.38268
        6800     1755.96     1696.02     1.38251
        6801     1758.36     1696.03     1.38233
        6802      1761.2     1696.04     1.38216
        6803     1763.86     1696.05       1.382
        6804     1766.32     1696.06     1.38183
        6805      1768.8     1696.07     1.38167
        6806      1771.5     1696.08     1.38151
        6807     1774.01      1696.1     1.38136
        6808     1776.11     1696.11      1.3812
        6809     1778.42     1696.12     1.38105
        6810     1781.37     1696.13     1.38091
        6811     1784.31     1696.14     1.38076
        6812     1787.05     1696.16     1.38063
        6813      1789.8     1696.17     1.38049
        6814     1792.33     1696.19     1.38036
        6815     1794.85      1696.2     1.38024
        6816     1797.57     1696.22     1.38011
        6817     1800.29     1696.23     1.37999
        6818     1802.99     1696.25     1.37988
        6819      1806.3     1696.26     1.37977
        6820     1808.76     1696.28     1.37967
        6821     1810.99      1696.3     1.37957
        6822     1813.19     1696.31     1.37947
        6823     1815.58     1696.33     1.37938
        6824     1818.35     1696.35      1.3793
        6825     1820.68     1696.37     1.37921
        6826     1823.39     1696.38     1.37914
        6827     1825.64      1696.4     1.37907
        6828     1827.86     1696.42       1.379
