#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       10301    -66.2666    -53.3768    0.446935
       10302    -65.6444     -53.378    0.446893
       10303    -65.0411    -53.3791    0.446852
       10304    -64.4572    -53.3802    0.446809
       10305     -63.893    -53.3812    0.446767
       10306    -63.3518    -53.3822    0.446725
       10307    -62.8354    -53.3831    0.446683
       10308    -62.3457     -53.384     0.44664
       10309    -61.8874    -53.3848    0.446597
       10310     -61.456    -53.3856    0.446555
       10311    -61.0561    -53.3863    0.446512
       10312    -60.6893     -53.387    0.446469
       10313     -60.357    -53.3877    0.446427
       10314    -60.0621    -53.3883    0.446384
       10315    -59.8028     -53.389    0.446341
       10316    -59.5817    -53.3896    0.446298
       10317    -59.3998    -53.3901    0.446255
       10318    -59.2581    -53.3907    0.446212
       10319    -59.1604    -53.3913    0.446169
       10320    -59.1012    -53.3918    0.446127
       10321    -59.0856    -53.3924    0.446084
       10322    -59.1109    -53.3929    0.446041
       10323    -59.1789    -53.3935    0.445998
       10324    -59.2913    -53.3941    0.445955
       10325    -59.4449    -53.3947    0.445912
       10326     -59.641    -53.3953     0.44587
       10327    -59.8777    -53.3959    0.445827
       10328    -60.1578    -53.3965    0.445784
       10329    -60.4789    -53.3972    0.445742
       10330    -60.8404    -53.3979    0.445699
       10331    -61.2429    -53.3987    0.445656
       10332    -61.6823    -53.3995    0.445614
       10333    -62.1545    -53.4004    0.445572
       10334    -62.6688    -53.4013    0.445529
       10335    -63.2164    -53.4022    0.445487
       10336    -63.7971    -53.4032    0.445445
       10337    -64.4096    -53.4043    0.445404
       10338    -65.0521    -53.4054    0.445362
       10339    -65.7198    -53.4066     0.44532
       10340    -66.4172    -53.4078    0.445279
       10341    -67.1393    -53.4092    0.445238
       10342    -67.8841    -53.4106    0.445197
       10343    -68.6497     -53.412    0.445157
       10344    -69.4342    -53.4136    0.445116
       10345    -70.2356    -53.4152    0.445076
       10346    -71.0517    -53.4169    0.445036
       10347    -71.8821    -53.4187    0.444997
       10348    -72.7217    -53.4206    0.444958
       10349    -73.5701    -53.4225    0.444919
       10350    -74.4266    -53.4246    0.444881
       10351    -75.2862    -53.4267    0.444843
       10352    -76.1455    -53.4289    0.444805
       10353    -77.0086    -53.4311    0.444768
       10354    -77.8721    -53.4335    0.444732
       10355    -78.7311    -53.4359    0.444695
       10356    -79.5836    -53.4385     0.44466
       10357    -80.4312    -53.4411    0.444624
       10358    -81.2689    -53.4438    0.444589
       10359    -82.0997    -53.4465    0.444555
       10360    -82.9191    -53.4494    0.444521
       10361    -83.7238    -53.4523    0.444488
       10362     -84.514    -53.4553    0.444455
       10363    -85.2883    -53.4584    0.444423
       10364    -86.0454    -53.4615    0.444391
       10365    -86.7856    -53.4647     0.44436
       10366    -87.5045     -53.468    0.444329
       10367    -88.2042    -53.4714    0.444299
       10368     -88.882    -53.4748    0.444269
       10369     -89.537    -53.4782     0.44424
       10370    -90.1667    -53.4818    0.444211
       10371    -90.7733    -53.4854    0.444183
       10372    -91.3529     -53.489    0.444155
       10373    -91.9064    -53.4927    0.444128
       10374    -92.4331    -53.4965    0.444101
       10375    -92.9323    -53.5003    0.444074
       10376    -93.4066    -53.5041    0.444048
       10377    -93.8509     -53.508    0.444022
       10378    -94.2615     -53.512    0.443997
       10379    -94.6474    -53.5159    0.443972
       10380    -95.0004    -53.5199    0.443947
       10381    -95.3248    -53.5239    0.443923
       10382    -95.6205     -53.528    0.443898
       10383     -95.887    -53.5321    0.443874
       10384    -96.1196    -53.5362    0.443851
       10385    -96.3228    -53.5403    0.443827
       10386    -96.4932    -53.5444    0.443803
       10387    -96.6324    -53.5486     0.44378
       10388    -96.7401    -53.5527    0.443757
       10389    -96.8165    -53.5569    0.443734
       10390    -96.8613    -53.5611    0.443711
       10391    -96.8746    -53.5652    0.443687
       10392    -96.8547    -53.5694    0.443664
       10393    -96.8049    -53.5736    0.443641
       10394    -96.7235    -53.5777    0.443618
       10395     -96.609    -53.5819    0.443594
       10396    -96.4645     -53.586    0.443571
       10397    -96.2886    -53.5901    0.443547
       10398    -96.0812    -53.5942    0.443524
       10399    -95.8424    -53.5982    0.443499
       10400    -95.5723    -53.6023    0.443475
       10401    -95.2707    -53.6063    0.443451
       10402    -94.9379    -53.6103    0.443426
       10403    -94.5723    -53.6142    0.443401
       10404     -94.177    -53.6181    0.443375
       10405    -93.7504    -53.6219    0.443349
       10406    -93.2927    -53.6258    0.443323
       10407    -92.8037    -53.6295    0.443297
       10408     -92.285    -53.6332    0.443269
       10409     -91.732    -53.6369    0.443242
       10410    -91.1477    -53.6405    0.443214
       10411     -90.532     -53.644    0.443186
       10412     -89.885    -53.6475    0.443157
       10413    -89.2066    -53.6509    0.443127
       10414    -88.4981    -53.6543    0.443097
       10415    -87.7579    -53.6576    0.443067
       10416     -86.986    -53.6608    0.443036
       10417    -86.1837    -53.6639    0.443005
       10418    -85.3477    -53.6669    0.442972
       10419    -84.4796    -53.6699     0.44294
       10420    -83.5774    -53.6728    0.442907
       10421    -82.6442    -53.6755    0.442873
       10422    -81.6765    -53.6782    0.442838
       10423    -80.6773    -53.6808    0.442804
       10424    -79.6448    -53.6833    0.442768
       10425    -78.5786    -53.6857    0.442732
       10426      -77.48     -53.688    0.442695
       10427    -76.3458    -53.6901    0.442658
       10428    -75.1769    -53.6922    0.442621
       10429    -73.9733    -53.6941    0.442583
       10430    -72.7345     -53.696    0.442544
       10431    -71.4601    -53.6977    0.442505
       10432    -70.1499    -53.6993    0.442465
       10433    -68.8035    -53.7007    0.442425
       10434    -67.4205     -53.702    0.442385
       10435    -66.0005    -53.7032    0.442344
       10436    -64.5433    -53.7042    0.442303
       10437    -63.0468    -53.7051    0.442261
       10438    -61.5124    -53.7059    0.442219
       10439    -59.9426    -53.7065    0.442177
       10440    -58.3357    -53.7069    0.442135
       10441    -56.6883    -53.7072    0.442093
       10442    -55.0001    -53.7073    0.442051
       10443    -53.2723    -53.7073    0.442008
       10444    -51.5047    -53.7071    0.441966
       10445    -49.6987    -53.7067    0.441924
       10446    -47.8525    -53.7061    0.441882
       10447    -45.9645    -53.7054     0.44184
       10448    -44.0362    -53.7045    0.441799
       10449     -42.066    -53.7033    0.441758
       10450    -40.0585     -53.702    0.441718
       10451    -38.0077    -53.7005    0.441678
       10452    -35.9184    -53.6988    0.441639
       10453    -33.7894    -53.6969    0.441601
       10454    -31.6224    -53.6948    0.441564
       10455     -29.415    -53.6925    0.441528
       10456    -27.1692      -53.69    0.441493
       10457    -24.8855    -53.6872    0.441459
       10458    -22.5649    -53.6842    0.441427
       10459    -20.2082     -53.681    0.441396
       10460    -17.8164    -53.6776    0.441367
       10461    -15.3907    -53.6739     0.44134
       10462    -12.9324    -53.6701    0.441315
       10463    -10.4414    -53.6659    0.441293
       10464    -7.92234    -53.6615    0.441272
       10465    -5.37553    -53.6569    0.441254
       10466    -2.80289    -53.6521    0.441239
       10467   -0.204991     -53.647    0.441226
       10468     2.41127    -53.6416    0.441216
       10469     5.04805     -53.636     0.44121
       10470     7.70115    -53.6301    0.441207
       10471     10.3708     -53.624    0.441207
       10472     13.0495    -53.6177    0.441211
       10473     15.7354     -53.611    0.441218
       10474     18.4253    -53.6042     0.44123
       10475      21.114     -53.597    0.441245
       10476     23.7995    -53.5896    0.441265
       10477     26.4777     -53.582    0.441289
       10478     29.1433    -53.5741    0.441317
       10479     31.7951     -53.566     0.44135
       10480     34.4257    -53.5576    0.441388
       10481     37.0338    -53.5489    0.441431
       10482     39.6103      -53.54    0.441478
       10483     42.1568    -53.5309     0.44153
       10484      44.664    -53.5215    0.441588
       10485     47.1303    -53.5119     0.44165
       10486     49.5494    -53.5021    0.441717
       10487     51.9197    -53.4921    0.441789
       10488     54.2288    -53.4818    0.441866
       10489     56.4797    -53.4713    0.441949
       10490     58.6618    -53.4606    0.442036
       10491      60.775    -53.4497    0.442128
       10492     62.8137    -53.4386    0.442225
       10493     64.7719    -53.4274    0.442326
       10494     66.6487    -53.4159    0.442432
       10495     68.4387    -53.4043    0.442542
       10496     70.1383    -53.3926    0.442656
       10497      71.744    -53.3806    0.442774
       10498     73.2527    -53.3686    0.442897
       10499     74.6631    -53.3564    0.443022
       10500     75.9694    -53.3441    0.443151
       10501      77.171    -53.3316    0.443283
       10502     78.2658    -53.3191    0.443418
       10503     79.2507    -53.3065    0.443556
       10504     80.1274    -53.2938    0.443695
       10505     80.8949     -53.281    0.443837
       10506     81.5463    -53.2682     0.44398
       10507     82.0906    -53.2553    0.444125
       10508       82.52    -53.2424     0.44427
       10509      82.841    -53.2294    0.444417
       10510     83.0496    -53.2165    0.444564
       10511     83.1498    -53.2035    0.444711
       10512     83.1381    -53.1905    0.444857
       10513     83.0207    -53.1776    0.445004
       10514     82.7976    -53.1646    0.445149
       10515     82.4723    -53.1517    0.445294
       10516     82.0455    -53.1389    0.445437
       10517      81.518    -53.1261    0.445579
       10518     80.8939    -53.1133    0.445718
       10519     80.1773    -53.1006    0.445856
       10520     79.3696    -53.0881    0.445991
       10521     78.4721    -53.0755    0.446124
       10522     77.4894    -53.0631    0.446254
       10523     76.4216    -53.0508    0.446382
       10524     75.2764    -53.0386    0.446506
       10525     74.0571    -53.0266    0.446627
       10526     72.7654    -53.0146    0.446744
       10527     71.3999    -53.0028    0.446858
       10528     69.9733    -52.9911    0.446968
       10529      68.484    -52.9796    0.447075
       10530     66.9354    -52.9682    0.447177
       10531     65.3308     -52.957    0.447276
       10532     63.6733    -52.9459     0.44737
       10533      61.966     -52.935    0.447461
       10534     60.2122    -52.9242    0.447547
       10535     58.4148    -52.9137     0.44763
       10536      56.577    -52.9033    0.447708
       10537     54.7031    -52.8931    0.447782
       10538     52.7931     -52.883    0.447851
       10539     50.8513    -52.8732    0.447917
       10540      48.882    -52.8635    0.447979
       10541     46.8849    -52.8541    0.448036
       10542     44.8642    -52.8448    0.448089
       10543      42.821    -52.8357    0.448139
       10544     40.7608    -52.8269    0.448184
       10545     38.6846    -52.8182    0.448226
       10546     36.5965    -52.8097    0.448263
       10547     34.4941    -52.8014    0.448297
       10548     32.3844    -52.7933    0.448328
       10549     30.2665    -52.7855    0.448354
       10550     28.1456    -52.7778    0.448377
       10551     26.0225    -52.7703    0.448397
       10552     23.9007    -52.7631    0.448413
       10553     21.7776     -52.756    0.448427
       10554     19.6597    -52.7491    0.448437
       10555     17.5489    -52.7425    0.448443
       10556      15.444     -52.736    0.448448
       10557     13.3483    -52.7298    0.448449
       10558     11.2618    -52.7237    0.448447
       10559     9.19099    -52.7178    0.448443
       10560     7.13263    -52.7122    0.448436
       10561      5.0898    -52.7067    0.448427
       10562     3.06392    -52.7014    0.448416
       10563     1.05482    -52.6963    0.448402
       10564    -0.93317    -52.6914    0.448387
       10565    -2.90036    -52.6867    0.448369
       10566    -4.84714    -52.6822    0.448349
       10567    -6.76939    -52.6778    0.448328
       10568    -8.66763    -52.6737    0.448305
       10569    -10.5409    -52.6697     0.44828
       10570    -12.3916    -52.6659    0.448254
       10571     -14.211    -52.6622    0.448226
       10572    -16.0063    -52.6588    0.448197
       10573    -17.7721    -52.6555    0.448167
       10574    -19.5079    -52.6523    0.448136
       10575    -21.2162    -52.6494    0.448103
       10576    -22.8951    -52.6465     0.44807
       10577    -24.5443    -52.6439    0.448035
       10578    -26.1633    -52.6414       0.448
       10579    -27.7519     -52.639    0.447964
       10580      -29.31    -52.6368    0.447927
       10581    -30.8374    -52.6348    0.447889
       10582    -32.3341    -52.6329    0.447851
       10583    -33.8015    -52.6311    0.447812
       10584    -35.2366    -52.6294    0.447773
       10585    -36.6409    -52.6279    0.447733
       10586    -38.0147    -52.6265    0.447693
       10587    -39.3596    -52.6253    0.447652
       10588    -40.6726    -52.6242    0.447612
       10589    -41.9557    -52.6231    0.447571
       10590    -43.2074    -52.6223    0.447529
       10591    -44.4311    -52.6215    0.447488
       10592    -45.6288    -52.6208    0.447446
       10593    -46.7946    -52.6203    0.447404
       10594    -47.9319    -52.6198    0.447362
       10595    -49.0411    -52.6195     0.44732
       10596    -50.1211    -52.6193    0.447278
       10597    -51.1769    -52.6191    0.447235
       10598    -52.2059    -52.6191    0.447193
       10599    -53.2069    -52.6191    0.447151
       10600    -54.1836    -52.6193    0.447109
       10601    -55.1316    -52.6195    0.447067
       10602    -56.0547    -52.6198    0.447025
       10603    -56.9547    -52.6203    0.446983
       10604     -57.829    -52.6207    0.446941
       10605    -58.6813    -52.6213    0.446899
       10606    -59.5088     -52.622    0.446857
       10607    -60.3151    -52.6227    0.446816
       10608    -61.1006    -52.6235    0.446774
       10609    -61.8628    -52.6244    0.446733
       10610    -62.6036    -52.6253    0.446692
       10611    -63.3265    -52.6263    0.446651
       10612    -64.0258    -52.6274     0.44661
       10613    -64.7065    -52.6285     0.44657
       10614     -65.366    -52.6297    0.446529
       10615    -66.0061     -52.631    0.446489
       10616    -66.6273    -52.6323    0.446449
       10617    -67.2315    -52.6337    0.446409
       10618    -67.8174    -52.6351    0.446369
       10619    -68.3871    -52.6366     0.44633
       10620    -68.9378    -52.6381     0.44629
       10621    -69.4712    -52.6397    0.446251
       10622    -69.9879    -52.6413    0.446212
       10623    -70.4864     -52.643    0.446173
       10624    -70.9688    -52.6448    0.446134
       10625    -71.4352    -52.6465    0.446096
       10626    -71.8859    -52.6483    0.446058
       10627    -72.3212    -52.6502     0.44602
       10628    -72.7414    -52.6521    0.445982
       10629    -73.1468     -52.654    0.445944
       10630    -73.5375     -52.656    0.445906
       10631    -73.9153     -52.658    0.445869
       10632     -74.279      -52.66    0.445831
       10633    -74.6273    -52.6621    0.445794
       10634    -74.9618    -52.6642    0.445757
       10635    -75.2828    -52.6663     0.44572
       10636    -75.5905    -52.6684    0.445684
       10637    -75.8867    -52.6706    0.445647
       10638    -76.1699    -52.6728    0.445611
       10639    -76.4389    -52.6751    0.445574
       10640    -76.6954    -52.6773    0.445538
       10641    -76.9381    -52.6796    0.445502
       10642    -77.1702    -52.6819    0.445466
       10643    -77.3872    -52.6842    0.445431
       10644    -77.5956    -52.6866    0.445395
       10645    -77.7939    -52.6889    0.445359
       10646    -77.9809    -52.6913    0.445324
       10647    -78.1536    -52.6937    0.445288
       10648    -78.3153    -52.6961    0.445253
       10649    -78.4661    -52.6985    0.445218
       10650    -78.6079     -52.701    0.445183
       10651    -78.7393    -52.7034    0.445148
       10652    -78.8588    -52.7059    0.445113
       10653    -78.9699    -52.7083    0.445078
       10654    -79.0727    -52.7108    0.445043
       10655    -79.1643    -52.7133    0.445008
       10656    -79.2465    -52.7158    0.444973
       10657    -79.3195    -52.7183    0.444938
       10658    -79.3835    -52.7208    0.444904
       10659    -79.4402    -52.7233    0.444869
       10660    -79.4869    -52.7258    0.444834
       10661    -79.5253    -52.7283      0.4448
       10662    -79.5556    -52.7308    0.444765
       10663     -79.578    -52.7333     0.44473
       10664    -79.5929    -52.7359    0.444696
       10665    -79.6019    -52.7384    0.444661
       10666    -79.6023    -52.7409    0.444627
       10667    -79.5959    -52.7434    0.444592
       10668    -79.5829    -52.7459    0.444558
       10669    -79.5621    -52.7484    0.444523
       10670    -79.5367    -52.7509    0.444489
       10671    -79.5056    -52.7535    0.444454
       10672    -79.4706     -52.756    0.444419
       10673    -79.4288    -52.7585    0.444385
       10674    -79.3837    -52.7609     0.44435
       10675    -79.3324    -52.7634    0.444315
       10676    -79.2752    -52.7659    0.444281
       10677    -79.2156    -52.7684    0.444246
       10678    -79.1522    -52.7709    0.444211
       10679    -79.0855    -52.7733    0.444177
       10680    -79.0156    -52.7758    0.444142
       10681    -78.9429    -52.7782    0.444107
       10682    -78.8662    -52.7807    0.444072
       10683    -78.7904    -52.7831    0.444037
       10684    -78.7112    -52.7855    0.444002
       10685    -78.6289     -52.788    0.443967
       10686    -78.5454    -52.7904    0.443932
       10687     -78.464    -52.7928    0.443897
       10688    -78.3805    -52.7952    0.443862
       10689    -78.2967    -52.7976    0.443827
       10690     -78.213    -52.7999    0.443792
       10691    -78.1296    -52.8023    0.443757
       10692    -78.0484    -52.8047    0.443722
       10693    -77.9666     -52.807    0.443686
       10694    -77.8861    -52.8094    0.443651
       10695    -77.8072    -52.8117    0.443616
       10696    -77.7302     -52.814     0.44358
       10697    -77.6569    -52.8164    0.443545
       10698    -77.5846    -52.8187    0.443509
       10699     -77.515     -52.821    0.443474
       10700    -77.4469    -52.8233    0.443439
       10701    -77.3838    -52.8256    0.443403
       10702    -77.3227    -52.8279    0.443368
       10703    -77.2686    -52.8301    0.443332
       10704    -77.2172    -52.8324    0.443296
       10705    -77.1701    -52.8347    0.443261
       10706    -77.1293     -52.837    0.443225
       10707    -77.0918    -52.8392     0.44319
       10708    -77.0595    -52.8415    0.443154
       10709    -77.0326    -52.8438    0.443118
       10710    -77.0128     -52.846    0.443083
       10711    -76.9973    -52.8483    0.443047
       10712    -76.9863    -52.8505    0.443012
       10713    -76.9831    -52.8528    0.442976
       10714    -76.9862     -52.855     0.44294
       10715    -76.9975    -52.8573    0.442905
       10716    -77.0141    -52.8595    0.442869
       10717    -77.0375    -52.8618    0.442833
       10718    -77.0649     -52.864    0.442798
       10719    -77.1026    -52.8663    0.442762
       10720    -77.1461    -52.8686    0.442727
       10721    -77.1986    -52.8708    0.442691
       10722    -77.2633    -52.8731    0.442656
       10723     -77.331    -52.8754    0.442621
       10724     -77.408    -52.8777    0.442585
       10725    -77.4912      -52.88     0.44255
       10726    -77.5823    -52.8823    0.442515
       10727    -77.6829    -52.8846    0.442479
       10728    -77.7899    -52.8869    0.442444
       10729     -77.905    -52.8892    0.442409
       10730     -78.028    -52.8916    0.442374
       10731    -78.1591    -52.8939    0.442339
       10732    -78.2982    -52.8963    0.442304
       10733    -78.4468    -52.8987    0.442269
       10734    -78.6019    -52.9011    0.442235
       10735    -78.7635    -52.9035      0.4422
       10736     -78.936    -52.9059    0.442166
       10737    -79.1164    -52.9084    0.442131
       10738     -79.303    -52.9108    0.442097
       10739    -79.4959    -52.9133    0.442063
       10740    -79.6995    -52.9158    0.442028
       10741    -79.9091    -52.9183    0.441994
       10742    -80.1261    -52.9208    0.441961
       10743     -80.352    -52.9234    0.441927
       10744    -80.5852     -52.926    0.441893
       10745    -80.8208    -52.9286     0.44186
       10746    -81.0681    -52.9312    0.441826
       10747    -81.3206    -52.9338    0.441793
       10748    -81.5798    -52.9365     0.44176
       10749    -81.8455    -52.9392    0.441727
       10750    -82.1176    -52.9419    0.441694
       10751    -82.3959    -52.9446    0.441662
       10752    -82.6818    -52.9474    0.441629
       10753     -82.972    -52.9502    0.441597
       10754    -83.2678     -52.953    0.441565
       10755    -83.5691    -52.9559    0.441533
       10756    -83.8757    -52.9587    0.441501
       10757    -84.1889    -52.9616     0.44147
       10758    -84.5054    -52.9646    0.441439
       10759    -84.8267    -52.9675    0.441408
       10760    -85.1523    -52.9705    0.441377
       10761    -85.4808    -52.9735    0.441346
       10762    -85.8148    -52.9766    0.441316
       10763    -86.1526    -52.9797    0.441285
       10764    -86.4925    -52.9828    0.441255
       10765    -86.8373    -52.9859    0.441226
       10766    -87.1854    -52.9891    0.441196
       10767    -87.5363    -52.9923    0.441167
       10768    -87.8916    -52.9956    0.441138
       10769    -88.2463    -52.9988    0.441109
       10770    -88.6049    -53.0021     0.44108
       10771    -88.9655    -53.0055    0.441052
       10772     -89.328    -53.0088    0.441024
       10773    -89.6922    -53.0122    0.440996
       10774    -90.0593    -53.0157    0.440969
       10775    -90.4261    -53.0192    0.440941
       10776    -90.7938    -53.0227    0.440914
       10777    -91.1609    -53.0262    0.440888
       10778     -91.527    -53.0298    0.440861
       10779    -91.8965    -53.0334    0.440835
       10780    -92.2647     -53.037    0.440809
       10781    -92.6329    -53.0407    0.440784
       10782    -93.0039    -53.0444    0.440758
       10783     -93.373    -53.0481    0.440733
       10784    -93.7429    -53.0519    0.440708
       10785    -94.1106    -53.0557    0.440684
       10786    -94.4773    -53.0596     0.44066
       10787    -94.8428    -53.0634    0.440636
       10788    -95.2069    -53.0673    0.440613
       10789    -95.5696    -53.0713    0.440589
       10790    -95.9305    -53.0753    0.440566
       10791    -96.2896    -53.0793    0.440544
       10792    -96.6467    -53.0833    0.440521
       10793    -97.0016    -53.0874    0.440499
       10794    -97.3558    -53.0915    0.440478
       10795    -97.7059    -53.0956    0.440456
       10796    -98.0534    -53.0998    0.440435
       10797    -98.3981     -53.104    0.440414
       10798      -98.74    -53.1082    0.440394
       10799    -99.0773    -53.1124    0.440374
       10800     -99.416    -53.1167    0.440354
       10801    -99.7499     -53.121    0.440334
       10802    -100.079    -53.1254    0.440315
       10803    -100.404    -53.1298    0.440296
       10804    -100.726    -53.1342    0.440277
       10805    -101.044    -53.1386    0.440259
       10806    -101.359    -53.1431    0.440241
       10807    -101.669    -53.1476    0.440223
       10808    -101.975    -53.1521    0.440205
       10809    -102.277    -53.1566    0.440188
       10810    -102.572    -53.1612    0.440171
       10811    -102.866    -53.1658    0.440154
       10812    -103.155    -53.1704    0.440138
       10813    -103.441    -53.1751    0.440122
       10814    -103.723    -53.1797    0.440106
       10815    -103.995    -53.1844     0.44009
       10816    -104.266    -53.1892    0.440075
       10817    -104.533    -53.1939     0.44006
       10818    -104.795    -53.1987    0.440045
       10819    -105.051    -53.2035     0.44003
       10820    -105.302    -53.2083    0.440016
       10821     -105.55    -53.2131    0.440002
       10822    -105.788     -53.218    0.439988
       10823    -106.028    -53.2229    0.439974
       10824    -106.259    -53.2278    0.439961
       10825    -106.484    -53.2327    0.439948
       10826    -106.705    -53.2376    0.439935
       10827     -106.92    -53.2426    0.439922
       10828    -107.133    -53.2476     0.43991
       10829    -107.339    -53.2525    0.439898
       10830    -107.538    -53.2576    0.439886
       10831    -107.733    -53.2626    0.439874
       10832    -107.921    -53.2676    0.439862
       10833    -108.104    -53.2727    0.439851
       10834     -108.28    -53.2778    0.439839
       10835    -108.452    -53.2829    0.439828
       10836    -108.616     -53.288    0.439817
       10837    -108.776    -53.2931    0.439806
       10838     -108.93    -53.2982    0.439796
       10839    -109.078    -53.3034    0.439785
       10840    -109.219    -53.3085    0.439775
       10841    -109.354    -53.3137    0.439765
       10842    -109.483    -53.3189    0.439755
       10843    -109.607    -53.3241    0.439745
       10844    -109.726    -53.3293    0.439735
       10845    -109.839    -53.3345    0.439725
       10846    -109.947    -53.3397    0.439716
       10847    -110.048    -53.3449    0.439706
       10848    -110.144    -53.3502    0.439697
       10849    -110.233    -53.3554    0.439688
       10850    -110.316    -53.3607    0.439679
       10851    -110.393    -53.3659    0.439669
       10852    -110.462    -53.3712     0.43966
       10853    -110.526    -53.3764    0.439651
       10854    -110.581    -53.3817    0.439643
       10855    -110.632     -53.387    0.439634
       10856    -110.677    -53.3923    0.439625
       10857    -110.715    -53.3975    0.439616
       10858    -110.748    -53.4028    0.439607
       10859    -110.774    -53.4081    0.439599
       10860    -110.794    -53.4134     0.43959
       10861    -110.804    -53.4187    0.439581
       10862     -110.81     -53.424    0.439572
       10863    -110.808    -53.4292    0.439564
       10864      -110.8    -53.4345    0.439555
       10865    -110.782    -53.4398    0.439546
       10866    -110.759    -53.4451    0.439537
       10867     -110.73    -53.4504    0.439529
       10868    -110.693    -53.4556     0.43952
       10869    -110.647    -53.4609    0.439511
       10870    -110.595    -53.4661    0.439502
       10871    -110.537    -53.4714    0.439493
       10872     -110.47    -53.4766    0.439483
       10873    -110.395    -53.4819    0.439474
       10874    -110.314    -53.4871    0.439465
       10875    -110.225    -53.4923    0.439455
       10876     -110.13    -53.4975    0.439446
       10877    -110.026    -53.5027    0.439436
       10878    -109.913    -53.5079    0.439426
       10879    -109.792    -53.5131    0.439416
       10880    -109.663    -53.5182    0.439406
       10881    -109.525    -53.5234    0.439396
       10882    -109.382    -53.5285    0.439386
       10883    -109.229    -53.5336    0.439375
       10884    -109.068    -53.5387    0.439364
       10885    -108.898    -53.5438    0.439354
       10886    -108.717    -53.5489    0.439342
       10887     -108.53    -53.5539    0.439331
       10888    -108.337     -53.559     0.43932
       10889    -108.127     -53.564    0.439308
       10890    -107.913     -53.569    0.439296
       10891    -107.688    -53.5739    0.439284
       10892    -107.457    -53.5789    0.439271
       10893    -107.216    -53.5838    0.439258
       10894    -106.964    -53.5887    0.439245
       10895    -106.702    -53.5936    0.439232
       10896    -106.432    -53.5984    0.439219
       10897    -106.151    -53.6033    0.439205
       10898    -105.861    -53.6081    0.439191
       10899    -105.559    -53.6128    0.439176
       10900     -105.25    -53.6176    0.439161
       10901    -104.929    -53.6223    0.439146
       10902    -104.597    -53.6269    0.439131
       10903    -104.255    -53.6316    0.439115
       10904    -103.903    -53.6362    0.439099
       10905    -103.539    -53.6408    0.439083
       10906    -103.165    -53.6453    0.439066
       10907     -102.78    -53.6498    0.439049
       10908    -102.382    -53.6543    0.439031
       10909    -101.974    -53.6587    0.439013
       10910    -101.553    -53.6631    0.438995
       10911    -101.121    -53.6675    0.438976
       10912    -100.679    -53.6718    0.438957
       10913    -100.225     -53.676    0.438938
       10914    -99.7588    -53.6803    0.438918
       10915    -99.2823    -53.6844    0.438898
       10916    -98.7905    -53.6886    0.438877
       10917    -98.2895    -53.6926    0.438856
       10918    -97.7745    -53.6967    0.438834
       10919    -97.2454    -53.7007    0.438812
       10920    -96.7052    -53.7046    0.438789
       10921    -96.1521    -53.7085    0.438766
       10922    -95.5877    -53.7123    0.438743
       10923    -95.0086    -53.7161    0.438719
       10924    -94.4148    -53.7198    0.438695
       10925    -93.8108    -53.7235     0.43867
       10926    -93.1918    -53.7271    0.438645
       10927    -92.5593    -53.7307    0.438619
       10928    -91.9131    -53.7342    0.438593
       10929     -91.253    -53.7376    0.438566
       10930    -90.5791     -53.741    0.438539
       10931    -89.8912    -53.7443    0.438511
       10932    -89.1907    -53.7475    0.438483
       10933     -88.473    -53.7507    0.438455
       10934    -87.7409    -53.7538    0.438425
       10935    -86.9974    -53.7568    0.438396
       10936    -86.2379    -53.7598    0.438366
       10937    -85.4639    -53.7627    0.438335
       10938    -84.6767    -53.7655    0.438304
       10939    -83.8748    -53.7683    0.438273
       10940    -83.0565     -53.771    0.438241
       10941    -82.2234    -53.7736    0.438209
       10942    -81.3753    -53.7761    0.438176
       10943    -80.5153    -53.7785    0.438143
       10944    -79.6373    -53.7809    0.438109
       10945    -78.7442    -53.7832    0.438075
       10946    -77.8361    -53.7854    0.438041
       10947    -76.9129    -53.7875    0.438006
       10948    -75.9747    -53.7895     0.43797
       10949    -75.0215    -53.7915    0.437935
       10950    -74.0532    -53.7933    0.437898
       10951    -73.0715    -53.7951    0.437862
       10952    -72.0733    -53.7967    0.437825
       10953    -71.0603    -53.7983    0.437788
       10954    -70.0341    -53.7998    0.437751
       10955    -68.9886    -53.8012    0.437713
       10956    -67.9317    -53.8025    0.437675
       10957    -66.8603    -53.8037    0.437637
       10958    -65.7732    -53.8048    0.437598
       10959    -64.6736    -53.8057    0.437559
       10960      -63.56    -53.8066     0.43752
       10961    -62.4344    -53.8074    0.437481
       10962    -61.2923    -53.8081    0.437442
       10963    -60.1386    -53.8087    0.437402
       10964     -58.972    -53.8092    0.437362
       10965    -57.7944    -53.8095    0.437323
       10966     -56.603    -53.8098    0.437283
       10967    -55.3998    -53.8099    0.437243
       10968    -54.1836      -53.81    0.437203
       10969    -52.9579    -53.8099    0.437163
       10970    -51.7216    -53.8097    0.437123
       10971    -50.4767    -53.8094    0.437084
       10972    -49.2221     -53.809    0.437044
       10973    -47.9569    -53.8084    0.437005
       10974    -46.6847    -53.8078    0.436965
       10975     -45.403     -53.807    0.436926
       10976    -44.1124    -53.8061    0.436887
       10977    -42.8166    -53.8051    0.436849
       10978    -41.5133     -53.804     0.43681
       10979    -40.2062    -53.8028    0.436772
       10980    -38.8945    -53.8014    0.436734
       10981    -37.5805    -53.7999    0.436697
