#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         217     1.39307     1.39314 1.71849e-06
         218     1.39307     1.39314 1.74487e-06
         219     1.39307     1.39314 1.77009e-06
         220     1.39307     1.39314 1.79422e-06
         221     1.39307     1.39314 1.81733e-06
         222     1.39307     1.39314 1.83947e-06
         223     1.39307     1.39314 1.86069e-06
         224     1.39307     1.39314 1.88105e-06
         225     1.39306     1.39314  1.9043e-06
         226     1.39306     1.39314 1.93042e-06
         227     1.39306     1.39314 1.95546e-06
         228     1.39306     1.39314 1.98137e-06
         229     1.39305     1.39314 2.00811e-06
         230     1.39305     1.39314 2.03376e-06
         231     1.39305     1.39314 2.06022e-06
         232     1.39305     1.39314 2.08748e-06
         233     1.39305     1.39314  2.1155e-06
         234     1.39304     1.39314 2.14615e-06
         235     1.39303     1.39314 2.18346e-06
         236     1.39303     1.39314 2.22118e-06
         237     1.39303     1.39314 2.25727e-06
         238     1.39303     1.39313  2.2938e-06
         239     1.39302     1.39313 2.33074e-06
         240     1.39302     1.39313 2.36806e-06
         241     1.39302     1.39313 2.40575e-06
         242     1.39301     1.39313 2.44573e-06
         243     1.39301     1.39313 2.48597e-06
         244     1.39301     1.39313 2.52643e-06
         245     1.39301     1.39313 2.56711e-06
         246     1.39301     1.39313 2.60612e-06
         247     1.39301     1.39313 2.64354e-06
         248       1.393     1.39313 2.68308e-06
         249       1.393     1.39313 2.72103e-06
         250     1.39299     1.39313 2.76287e-06
         251     1.39299     1.39313 2.80302e-06
         252     1.39299     1.39313 2.84335e-06
         253     1.39299     1.39313 2.88209e-06
         254     1.39299     1.39313 2.91933e-06
         255     1.39299     1.39313 2.95515e-06
         256     1.39299     1.39313 2.99125e-06
         257     1.39298     1.39313 3.03095e-06
         258     1.39298     1.39312 3.06914e-06
         259     1.39298     1.39312 3.10589e-06
         260     1.39298     1.39312 3.14288e-06
         261     1.39298     1.39312  3.1785e-06
         262     1.39298     1.39312 3.21283e-06
         263     1.39298     1.39312 3.24897e-06
         264     1.39298     1.39312 3.28381e-06
         265     1.39297     1.39312 3.32042e-06
         266     1.39297     1.39312 3.35875e-06
         267     1.39296     1.39312 3.39723e-06
         268     1.39296     1.39312 3.43584e-06
         269     1.39296     1.39312 3.47457e-06
         270     1.39296     1.39312 3.51342e-06
         271     1.39296     1.39312 3.55089e-06
         272     1.39296     1.39312 3.58705e-06
         273     1.39295     1.39312 3.62338e-06
         274     1.39295     1.39312 3.65845e-06
